#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	0	I propose to take Questions Nos. 1 to 5, inclusive, together.There are no plans at present to hold referenda in 2003. The previous Government acted on most of the key recommendations that have emanated from the All-Party Committee on the Constitution. In all, the previous Government brought forward nine referenda on cabinet confidentiality, the Amsterdam treaty, the British-Irish Agreement, local government, the death penalty, the International Criminal Court, the protection of human life in pregnancy and the Nice treaty. Unfortunately, a proposed referendum on judicial oversight did not proceed due to lack of cross-party support in the Dáil.The Government will avail of any appropriate opportunity to take forward further recommendations of the all-party committee as the opportunity arises or if there is any particular issue which is pressing. The nature of the referendum process requires that careful consideration be given to the frequency with which referenda can realistically be held and the significance of the issue in question.On the specific matter of the committee's seventh progress report concerning Parliament, there are various different recommendations ranging from eligibility for membership of Dáil Éireann to changing the composition and functions of the Seanad. The recommendations mostly require changes in standing orders and procedures rather than constitutional change and could be implemented by changes to standing orders in the Dáil or Seanad – and this is a matter for the Houses themselves. I have asked the Government Chief Whip to consult other parties on the participation of Northern Ireland representatives in the Dáil and I will shortly meet the Leader of the Seanad who is anxious to progress reforms in that House.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	238	If the Taoiseach recognises this as important it is time the Government, now in its sixth year, did something effective about it. The Taoiseach refers to a comprehensive and integrated community based service. Is he aware that, while in Cavan there are excellent community mental health services and 96 staff working in the community, there are only two staff working in the community in Tallaght? In Kildare a lousy €30 per head of population is provided for mental health services. It is not true to say that there is a comprehensive community based integrated service available here. If the Taoiseach believes in a fairer and more caring Ireland will he see to it that the Government commits real resources to do an effective job in respect of those people identified by the Amnesty International report as in dire need of effective and decent services? Will he commit the Government to that now?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	239	I would be the first to admit that for half a century the resources that went into mental health were insufficient. What we have done in recent years is try to catch up and develop a service but we cannot resolve all the problem. In the past two years an unprecedented additional €70.7 million was given to resources and we have put €190 million into the capital end. We all know and accept that those resources were necessary. Many of the large psychiatric hospitals required modernisation and redevelopment, many were rebuilt and a large number of people moved into the community.When one looks at the figures for the number of people who were in institutions under the care of the State who have now moved into the community, compared to before Planning for the Future in 1984, it is fair to say that there is a comprehensive community based service although it may not be perfect. People are engaged on behalf of the health boards, visiting, minding and caring for people in hospitals and homes owned by the health boards and for those who are in rented accommodation. This year for the first time specific funding has been made available for the development of advocacy services. I accept that enormous strides still need to be made. I am not saying that the mental health service is beyond criticism but we are making progress.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	240	I want to come back to the leg acy the Government has left to the over-burdened taxpayer as a result of the deal with the religious congregations. It diminishes this House that one got more answers in the weekend newspapers than I did in pursuing this matter last week with the Taoiseach. I ask the Taoiseach now to skip the bit about his apology, which we welcomed, and to accept that everyone wants to see the victims get the speediest possible awards.Did the Taoiseach ever discuss this matter with Cardinal Connell? Is it true that the deed of indemnity that protected religious congregations and gave unlimited exposure to the taxpayer was drafted in Arthur Cox's office on behalf of the religious congregations? Was the agreement based on figures that were grossly out of date – between 900 and 2,000 victims? Is it true that when the deed was signed in June the Department of Education and Science had 3,000 claimants on its files and that there are now 5,000 victims? Is it true that the estimated figure of those alive who spent time in those institutions is between 20,000 and 30,000?Who authorised or directed the intervention of the Minister for Education and Science at the time, Deputy Woods? Who advised the Minister? I draw the Taoiseach's attention to a document of 14 January 2003 to the finance committee where the official stated that the Office of the Attorney General and the Department of Finance were involved in the negotiations but "however, the final agreement was negotiated by the Minister for Education and subsequently endorsed by the Government". Who accompanied the Minister for Education and Science? I accept that I was wrong last week when I said that he did it two days before he left office – he did it the day before he went out of office.Why did the secretary to the finance committee feel obliged, the same day, to redo a revised note that changes the meaning of that separate involvement of the Minister for Education and Science, leaving it open to many interpretations? How can the Taoiseach justify leaving the taxpayer with unlimited exposure as a result of a secret deal that never came before the House and in respect of which he refused to answer questions last week?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	241	I answered questions on this last week and on several other occasions. I never had discussions with Cardinal Connell or any other religious person on this matter. I was at none of the discussions whatsoever, contrary to the impression Deputy Rabbitte gave on the "Today with Pat Kenny" programme this morning.There seems to be confusion over the agreement reached with the religious congregations. That agreement gives indemnity to a number of religious orders that ran institutions which the State entrusted with functions that perhaps it should have carried out itself. There is no agreement with the Catholic Church as some people are endeavouring to make out. There is no deal  with it and there is no agreement giving it indemnity.Despite Deputy Rabbitte's difficulty with my raising the Residential Institutions Redress Act 2002, I will explain again. It is about providing financial compensation to people who suffered abuse in residential institutions. These were institutions which the State entrusted with functions that the State should, perhaps, have carried out itself. The agreement concluded between the State and the religious congregations was about ensuring that the religious made a meaningful contribution to the State's redress scheme. I use this opportunity to reject the bogus claim that this agreement was a rushed or secret deal pushed through in the last days of the previous Government. The Deputy's office is well aware that nothing is further from the truth. The negotiations with CORI on the extent of the contribution began at the end of 2000, contrary to the misleading opinion some people seek to generate. The House and the public were kept well abreast of developments.As far back as 22 November 2000, the Minister for Education and Science, Deputy Woods, issued a comprehensive statement saying that the religious congregations agreed in principle to participate in a child abuse compensation scheme. In the period since then the Department issued statements on at least three occasions detailing progress of the agreement with the religious congregations on contributions to the redress scheme. This can hardly be described as secretive behaviour. I excuse Deputies for not having the time to log into the Department's website to read the statements there.I remind Deputies that the Residential Institutions Redress Bill 2002, which is central to the agreement with the religious orders, came before the Oireachtas not less than 16 times over five readings in the House and four readings in the Seanad. As well as the opportunities presented by open debate on the Bill, I and Ministers have answered numerous questions on the issue. The agreement with the religious orders came before the Oireachtas no less than 16 times over five readings in this House and four readings in the Seanad. As well as the opportunities presented by the debate on the Bill for open discussion on the proposed agreement, both myself and Ministers have answered numerous questions on this. I looked at one or two debates from the Official Report at the weekend in which Deputy Bruton and the former Deputy Shatter received replies from the Minister in regard to provisions of compensation; that is not a secret agreement. On 20 June last year Deputy Shortall raised the agreement on the Adjournment and Deputy Bruton did so last week. Last week when Deputy Rabbitte was looking for the agreement I did not know that Deputy Shortall was given an assurance that the Official Report had been put in the Oireachtas Library last June.Throughout 2001 officials in the Departments of Finance and Education and Science, as well as  the Office of the Attorney General, had at least ten meetings with representatives of CORI. All of these are documented, all of them are on Department files. I was not aware of those matters last week, but they are all on record.A point was reached based on what was thought to be the maximum numbers.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	242	The time has concluded.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	243	There was no exact, scientific formula for reaching a figure for the contributions of the congregations, but there were guiding considerations. The State was looking for a voluntary contribution as it could not compel the congregations to pay and it did not want to put such a burden on them that they would be driven out of business. The Department of Finance had suggested that it should be on a 50:50 basis, according to the figures then available, which was the approach taken.The redress board was designed to facilitate victims. As we all know, it requires a much lower standard of proof than is the case with the courts. The religious congregations were quite happy to go into the courts on a case by case basis; it was the Government that was not happy with this arrangement.In May 1999, I was the one who had concerns about it. I was the one who was not prepared to go on saying to these people that the State did not give two damns about them. I made the apology. We made the system easy so that these people could get their money rather than having to go in and fight the State on cases that were 30 years old. I do not make any apology for what the last Government or this one did to help these people. I am afraid that Deputy Rabbitte is wrong in this case.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	244	The Taoiseach obviously had notice because his servants on the payroll of the State were listening to the "Today with Pat Kenny" radio show. Is that the best the Taoiseach can do? The only document in the Oireachtas Library is one that refers to the redress scheme. The four folders which are referred to in it were not in the Library up to this morning.The Taoiseach avoided all of my questions. There is no point dragging in red herrings about the Catholic Church. I never referred to the Catholic Church but was careful to refer to the religious congregations. The Minister for Justice, Equality and Law Reform is advising the Taoiseach. Will he advise him as to whether he was involved in this indemnity? If there is anything the Taoiseach does not understand about this question, will he please ask me about it? Was Deputy McDowell, in his then role of Attorney General, involved in drafting the most open-ended indemnity in the history of the State? Is that not a clear question? If he was then how did it get past him and if he was not, then why not?How many cases are contained in the four folders? There was 3,000 at the time of signing,  although a deal was done on completely out of date numbers. Is it true that there are now 5,000? Who accompanied the then Minister for Education and Science, Deputy Woods? Who directed that he should become involved? Did the Taoiseach's colleagues know when they authorised – the Minister for Health and Children appears to find this very funny.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	245	It is not.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	246	We are running out of time, Deputy. Your minute is concluded.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	247	People may say a lot of things about Deputy Woods but they never accused him of making decisions he did not have to make.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	248	It is a ridiculous notion that a Minister has to be accompanied everywhere.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	249	Why did he—
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	250	Sorry, Deputy Rabbitte, your minute is concluded. Minister, this is Leaders' Questions.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	251	Who authorised Deputy Wood's intervention in his capacity as Minister for Education and Science? Why did he do so, according to the Taoiseach last week, on the advice of a legal expert in Education and Science? Was there no confidence in the Attorney General's office by those in Marlborough Street? Was an indemnity concluded in this matter without the endorsement of the Attorney General's office? Was the Department of Finance involved in the calculation? What happened to the Minister for Finance's 50:50 apportionment?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	252	Deputy Rabbitte, you have gone over your entitlement by two minutes at this stage.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	253	The Taoiseach went well over three minutes. I am still waiting for simple straightforward answers. I do not want any more crocodile tears about the Taoiseach's apology and about the victims. We all feel sorry for the victims; we all believe they should get their money – and now. The question is, how is the taxpayer left with this situation? Is there anything that the Government can handle that does not cost the taxpayer hundreds of millions of euros?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	254	Will the Deputy allow the Taoiseach to respond.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	255	This costs more than the project on which Deputy McDowell made his name, that is, opposing the Taoiseach on Abbotstown.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	256	Perhaps Deputy Rabbitte does not want any more of my crocodile tears but if he  had as much pity when he was at the Cabinet table when this issue first came up—
#EmmetStagg	unknown-#EmmetStagg-party	unknown-#EmmetStagg-dob	unknown-#EmmetStagg-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	257	Answer the question.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	258	Allow the Taoiseach without interruption, please.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	259	He did absolutely nothing about it. The issue was there right through the 1994-97 period. Deputy Rabbitte asked me a question in relation to the legal indemnity—
#SeanRyan	unknown-#SeanRyan-party	unknown-#SeanRyan-dob	unknown-#SeanRyan-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	260	Was the Attorney General involved?
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	261	Sorry, Deputy Ryan, it is Leaders' Questions. You are not the leader of your party.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	262	If the party leader will allow me to reply. He does not need any help from Deputy Ryan. The Attorney General and his office was involved throughout the entire period. All of the issues of the indemnity came fully in front of the Government. Deputy Woods who was then the Minister for Education and Science dealt with the issues on the authority of the Government. All of the Departments were involved in most of the discussions. When Deputy Woods and his Secretary General and one of his officials dealt with the meetings they did not need anybody holding their hands. He did as any Minister would.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	263	What does that mean?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	264	It means that when a Minister goes to negotiate he does not need three more Ministers with him. He does it by himself. We trust out colleagues.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	265	He was not a Minister, he was the Attorney General.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	266	Deputy Rabbitte, please allow the Taoiseach.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	267	The institutions were under his jurisdiction.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	268	Deputy Rabbitte, please resume your seat.
#RuairiQuinn	unknown-#RuairiQuinn-party	unknown-#RuairiQuinn-dob	unknown-#RuairiQuinn-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	269	Publish.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	270	I will not publish documents relating—
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	271	Resume your seat, please, Deputy Rabbitte.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	272	Deputy Rabbitte, I ask you to obey the Chair or the Chair will have to take appropriate action.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	273	All the matters were fully dealt with. If in the end there were more cases than we thought they will all come out in the tribunal eventually. They are all in the tribunal.
#RuairiQuinn	unknown-#RuairiQuinn-party	unknown-#RuairiQuinn-dob	unknown-#RuairiQuinn-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	274	Publish now.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	275	In our view, the State created, or helped to create, a particular problem and the State has to play its part in paying for it. At the time the decision was made the congregations involved were paying a fair contribution. The name of the game was not to put the congregations out of order but to try to find a quick way of getting redress for the individuals concerned rather than having to put each of them through an individual court case. Like all of these things the records will show beyond all doubt that everything was dealt with properly.
#SeanRyan	unknown-#SeanRyan-party	unknown-#SeanRyan-dob	unknown-#SeanRyan-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	276	When is the Taoiseach going to answer the question?
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	277	Will the Taoiseach tell us what his hopes are for the talks tomorrow at Hillsborough that will involve both Governments and the political parties in the north of Ireland? Does the Taoiseach agree that we must see definite progress towards the full implementation of the Good Friday Agreement and the re-establishment of the institutions? Does he also agree that this must include progress on demilitarisation and policing?Does he recognise that the majority of Nationalist opinion will not endorse the PSNI as representative of a new start in policing while it continues to fall extremely short of the recommendations contained in the Patten report? Does the Taoiseach accept that this is not a minor issue? It is an extremely important matter and is not simply a question of Sinn Féin becoming involved in the policing boards, as it is sometimes reflected in a facile manner in the media. Does the Taoiseach agree that for the situation to move forward we must have a truly new beginning to policing in the North and that this is a vital issue at the heart of the current difficulties?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	278	It is hoped that the discussions tomorrow afternoon and tomorrow evening will be about the restoration of the institutions and finding a way of restoring devolved government to Northern Ireland and that they will deal with all the important aspects which have been broached in the discussions that have been going on since November. There are a number of important issues and Deputy Ó Caoláin has mentioned some of them. Demilitarisation, the end of paramilitarism and the establishment of trust and confidence are important issues. Policing has to be dealt with. I agree with what the Deputy has stated and I said in reply to Deputy Rabbitte dur ing Question Time last week that policing is probably one of the most important issues because without trust and confidence by the community in the Police Service of Northern Ireland it will be difficult to make the progress we all want to make.In Weston Park we had moved close to the Patten proposals and the legislation reflecting that position is going through the Houses of Parliament in Westminster at present. I know there are outstanding issues but I hope tomorrow's talks will give an opportunity to find conclusions to some of those very important issues.I am sure Deputy Ó Caoláin will agree that the most important task tomorrow is to get a fair agreement, whatever the agenda of the various parties. That means we must reach an agreement which deals with the end of paramilitary activity, targeting, punishment beatings and arms procurement and equally deals with demilitarisation and the question of towers and other army infrastructure in areas where there have not been problems for several years. We will be dealing with the bill of rights and other human rights issues. All these issues will be discussed tomorrow, and starting tomorrow and continuing for the next few weeks I hope we can find resolutions to them.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	279	Does the Taoiseach agree that there can be no single focus in this process and that the singular focus on the IRA's role, very important though that be, is unhelpful and counter-productive? Does he agree that it is the responsibility of all parties to the Agreement, including the British Government, to play their part? The British Government is not a neutral arbiter in this situation but has clear bounden responsibilities which it has failed to fulfil, as the Prime Minister acknowledged at the end of last year. The Government also has responsibilities in all this. Not least of those is to press—
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	280	The Deputy is making a statement.
#CaoimhglinOCaolain	unknown-#CaoimhglinOCaolain-party	unknown-#CaoimhglinOCaolain-dob	unknown-#CaoimhglinOCaolain-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	281	I am asking the Taoiseach whether he accept that not least of the responsibilities of the Taoiseach and his Cabinet colleagues is to press the British Government to fulfil its role and responsibilities, particularly in the areas of demilitarisation and policing.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	282	As I have continually said throughout these discussions, we are endeavouring to achieve full implementation of the Good Friday Agreement. I accept my responsibilities in these matters and I ask everyone else to accept theirs. There are issues for everyone to deal with. We must move on the issues we failed to resolve during the last period. They are the ending of paramilitary activities and problems relating to that; demilitarisation and policing; and human rights and other issues. I assure the Deputy that I do not see this process as a single agenda but I realise that everyone else has a point  to make. I try to include all the issues that have been referred to. People on the other side tend to leave out the issue which is their own party's responsibility, as Deputy Ó Caoláin did today. However, I take a fair view and try to give all points equal importance. I recognise that all issues must be surmounted and we will do our best to do so. We will take our own responsibilities seriously.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	283	Before coming to the Order of Business I propose to deal with a number of notices under Standing Order 31 dealing with three different topics. I propose to deal with these separately and I will call on the Deputies in the order in which they submitted their notices to my office. In regard to the first topic I have received notice from Deputy Olivia Mitchell and I call on her to state the matter.
#OliviaMitchell	unknown-#OliviaMitchell-party	unknown-#OliviaMitchell-dob	unknown-#OliviaMitchell-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	284	I seek leave, under Standing Order 31, to adjourn the Dáil to discuss the following urgent matter: the need to establish clear responsibility for enforcing the law in respect of the practice of medicine by unqualified personnel and to explain and prevent a recurrence of the situation whereby all relevant agencies failed to respond to protect the public from the ministrations of imposters posing as general practitioners and, in some cases, as consultant surgeons.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	285	The matter is not in order under Standing Order 31. In respect of the second topic, I have received notice from Deputy Neville and I call on him to state the matter.
#DanNeville	unknown-#DanNeville-party	unknown-#DanNeville-dob	unknown-#DanNeville-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	286	I request the adjournment of the Dáil under Standing Order 31 to debate a matter of urgent national importance: the scandal of the Government in denying basic human rights for citizens experiencing mental illness, as outlined in the Amnesty International report, Mental Illness: The Neglected Quarter, and the failure of the Government to live up to the obligations it accepted under the United Nations convention which set out principles for the protection of persons with mental illness.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	287	The matter is not in order under Standing Order 31. In regard to the final topic, I received notice from Deputy Naughten and I call on him to state the matter.
#DenisNaughten	unknown-#DenisNaughten-party	unknown-#DenisNaughten-dob	unknown-#DenisNaughten-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	288	I seek the adjournment of the House under Standing Order 31 to discuss a matter of urgent national importance. In light of the action by Irish Rail today to remove a number of cross-overs in Claremorris as part of the resignalling project, which would significantly add to the cost of re-opening the Athenry to Limerick rail line to passengers, there is an urgent need for the  Minister for Transport to review the actions of the company and its policy of stealth closure of rail lines.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	289	The matter is not in order under Standing Order 31.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	290	The Order of Business today shall be as follows: No.12, motion re referral to select committee of proposed approval by Dáil Éireann of the agreement establishing the Agency for International Trade Information and Co-operation as an intergovernmental organisation; No.13, motion re Capital Acquisitions Tax Consolidation Bill 2002; No. 20, statements on Iraq. It is proposed, notwithstanding anything in Standing Orders, that: (1) the Dáil shall sit later than 8.30 p.m. and business shall be interrupted on the adjournment of Private Members' Business tonight; 2) Nos. 12 and 13 shall be decided without debate; (3) the following arrangements shall apply in relation to the proceedings on No. 20: (a) the statements shall, if not previously concluded, be brought to a conclusion after two hours and the following arrangements shall apply: (i) the statements of the Minister for Foreign Affairs, the main spokespersons for the Fine Gael Party, the Labour Party and the Technical Group, who shall be called upon in that order, shall not exceed 15 minutes in each case; (ii) the statements of each other Member called upon shall not exceed 15 minutes in each case; (iii) Members may share time; (b) immediately following the statements, the Minister for Foreign Affairs shall take questions for a period not exceeding 30 minutes; (4) Private Members' Business, which shall be No. 35, motion re services for people with disabilities, shall be taken for 90 minutes immediately following the conclusion of the proceedings on No. 20.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	291	There are four proposals to be put to the House. Is the proposal for the late sitting agreed? Agreed. Is the proposal for dealing with Nos. 12 and 13 without debate agreed?
#ArthurMorganSF	unknown-#ArthurMorganSF-party	unknown-#ArthurMorganSF-dob	unknown-#ArthurMorganSF-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	292	This motion relates to assisting developing states under the World Trade Organisation trade policy. Here in Ireland we need all the understanding we can get on that matter. We were given a commitment by a previous Minister that an annual report would be brought before the House apprising us of the developments of the WTO but that has not happened. This item should not be dealt with without debate. I thought this was a Chamber for debate and discussion and not simply a rubber stamp for any of these conventions. I am extremely disappointed and I look forward to a debate.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	293	Look forward to the  committee for debate, not debates in the Chamber.
#ArthurMorganSF	unknown-#ArthurMorganSF-party	unknown-#ArthurMorganSF-dob	unknown-#ArthurMorganSF-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	294	Why not? Surely this is the forum for such a debate.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	295	Is the Deputy opposing the Order of Business?
#ArthurMorganSF	unknown-#ArthurMorganSF-party	unknown-#ArthurMorganSF-dob	unknown-#ArthurMorganSF-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	296	I am certainly seeking that my disappointment be registered because there is any amount of time on Thursday afternoons or Friday mornings to debate these issues.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	297	It is registered in the Official Report. Is the proposal for dealing with Nos. 12 and 13 agreed? Agreed. Is the proposal for dealing with No. 20, statements on Iraq, agreed? Agreed. Is the proposal for dealing with Private Members' business agreed? Agreed.
#RichardBruton	Fine Gael	18230	unknown-#RichardBruton-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	298	The tragic death took place at the UCI complex in October of Alan Higgins. Today his mother drew the timely attention of the House to the need for legislation to address the type of risk that young people like Alan are at. Has the Government prepared the necessary juvenile justice legislation to ensure parents take responsibility for their children? Have the necessary changes been introduced to implement the provisions of the bail referendum? Has the Government proposals in relations to CCTV requirements for places of entertainment? Given that there are genuine concerns in this area I would like to see a legislative response.
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	299	The bail legislation has long since been passed. Juvenile justice is part of the Children Act and is being implemented on a phased basis. I have given information here previously on the phases, most of which have been implemented at this stage.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-02-11 00:00:00	Prelude	300	Has the Government any intention of amending the equality legislation to ensure its provisions apply to workers in domestic service?
