#TimDooley	unknown-#TimDooley-party	unknown-#TimDooley-dob	unknown-#TimDooley-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	0	The Minister will be aware that the National Transport Authority has prepared a report that seeks to ban private cars, including taxis, from key central routes in Dublin city centre. Will he outline his views on the report to the House?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	1	Before I reply to the Deputy's question, I add my voice to the voices of those who spoke in the Dáil yesterday about the awful tragedy and loss of life in Berkeley. My thoughts, like those of everyone else, are with the families of those involved and everyone else who has been affected by this incident. The Dublin city transport study which was recently published jointly by the National Transport Authority and Dublin City Council comprises a set of proposals to enhance overall movement in the city and cater for increased usage.  It seeks to address the imminent transport issues facing the core city centre area, to facilitate the implementation of the Dublin City Council development plan and to safeguard the future growth of the city. A public consultation process is being carried out on the study. Anyone who wishes to make a submission on the study can do so online at www.dublincity.ie/transportstudy.  The closing date for receipt of submissions is Thursday, 16 July. As the study is the subject of a public consultation process, it would not be appropriate for me to comment on individual proposals. Decisions on specific traffic management measures are the responsibility of the local authority and will be matters for Dublin City Council to progress when the consultation process is complete. Councillors will have to decide whether to include the various recommendations, some of which are controversial, in its next development plan. I confirm that the general thrust of the proposals is in line with my Department's overall strategic policy for sustainable urban transport. I do not doubt that in the public consultation process we will hear from city centre business interests who believe private cars should form part of the transport mix, for example, to allow city centre shoppers to purchase large and bulky items. A key objective of transport policy is to ensure investment is targeted in the most effective way that encourages people to leave the car at home, where possible, and to walk, cycle or avail of public transport. The study will play a role in seeking to determine the most appropriate way to make progress with that agenda, taking account of all stakeholder views.
#TimDooley	unknown-#TimDooley-party	unknown-#TimDooley-dob	unknown-#TimDooley-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	2	I am disappointed that the Minister is not in a position to put his views clearly into the public realm. I accept the statutory position he is in. It would be highly unusual if, as the Minister with responsibility for transport, he felt precluded from offering his views on this matter. If he were to offer them, I do not think it would conflict in any way with the roles of Dublin City Council or the National Transport Authority as set out in statute. Given that the total ban faced by private motorists on College Green and parts of the quays needs to be addressed in advance, I suggest the Minister set out his views as part of the process of public consultation. I totally believe in the concept of improving the movement of buses, trams, cyclists and pedestrians as part of the National Transport Authority's plan to cope with the expected 20% increase in commuter numbers. As the Minister knows, the report points out that O'Connell Bridge is used by approximately 70,000 vehicles each day, or approximately 60% of the number of vehicles that use the M50 each day. These are startling figures. It is right and appropriate that an approach be taken to ameliorate the expected increase in order that everybody can go about his or her business. Mr. Conor Faughnan of AA Ireland has suggested there has been a belief for some time that four wheels are bad and two wheels are good. Unfortunately, that attitude is starting to find a level of acceptance in certain State agencies. We need to look at everything on its merits. The greater the number of people who involve themselves in the discourse during this process - that includes the Minister - the more helpful and beneficial it will be to whatever is the final draft. We have to look at the importance of the motorist, especially in the light of what he or she contributes to the economy generally.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	3	A recognition of the role played by Dublin City Council in this respect, as well as the powers afforded to the council under law and the use made of these powers, needs to be at the heart of the discussion. The council is looking to hear the views of the people of the city and beyond on its proposals. While that consultation process is ongoing, it would be inappropriate for me to become publicly involved in a draft plan that is out for consultation. As I said to the Deputy, I support the overall objectives of the plan. It is essential that we find the right transport mix to deal with the huge increased demand for road space in the future owing to the recovering economy. In the past five years the Government has made funding of approximately €97 million available via the National Transport Authority for improvements in transport infrastructure in this area. The Government is also investing almost €370 million in the cross-city Luas line which will be operational in 2017.
#TimDooley	unknown-#TimDooley-party	unknown-#TimDooley-dob	unknown-#TimDooley-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	4	The Minister is well aware of how well pedestrian zones work in cities throughout the world. It is, undoubtedly, fantastic that they improve the living space and allow people to get around, but they have to be developed in harmony with people's ability to gain access to such locations by means of private cars or public transport. There is a delicate and fine balance between the two. On the basis of what I have read so far, I am concerned that the broader exclusion of the car from the city centre almost has the potential to make a park out of that zone. If access to the city centre is restricted and the volume of people is reduced, there will be no level of activity there. It will become a no-go zone for people who will choose to do their business elsewhere. We should have learned from experience around the world when city centres started to be hollowed out. Much of that happened as a result of people's decisions to move to commuter belts and live on the outskirts of cities. If a business district is created in the city centre and cars are removed, it could potentially have a really damaging effect on the economic life of the city. For that reason, I hope people's views will be listened to as part of a broader consultation process. The consultation process on this report should not be mere window-dressing that will allow Dublin City Council and the National Transport Authority to drive ahead with this agenda.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	5	Nobody involved in the process has the objective of seeking to turn our city centre into a no-go zone or to get to a point at which our city is hollowed out. The objective of the proposals the city council is putting forward is the opposite of this. It wants to create a more vibrant and sustainable city centre balancing the huge number of people passing through it with the needs of the business community and the growing residential community. This is fully recognised by the Government, which is why we are investing in the Luas cross-city project and why we have invested more than €97 million in recent years. We will support good plans for the area depending on the funding available to us. I agree with the Deputy we need a good consultation process and this is under way. I will make comment, and the Department will become involved, at the end of this process when everybody has had an opportunity to make known his or her views.
#DessieEllis	unknown-#DessieEllis-party	unknown-#DessieEllis-dob	unknown-#DessieEllis-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	6	This question is on the possible sale of Aer Lingus and the possible use of the money for the deferred members of the pension scheme. As the Minister knows, a huge issue has arisen in this regard. He has made decisions in the past but I plead once again for something to be done to address the injustice which took place.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	7	An agreed solution was implemented at the start of this year to address the funding difficulties in the Irish airlines (general employees) superannuation scheme, IASS. This agreed solution is a matter for the trustee, the companies participating in the scheme and the scheme members and the Pensions Authority. Under the agreed solution, the total contribution proposed by the IASS employers towards resolving the IASS difficulties now amounts to over €260 million. This includes adding a further €20 million to the €40 million already being made available for deferred members, bringing the full amount for this group to €60 million. The trustee has confirmed these measures are in the overall best interest of the members of the IASS as a whole. The solution will continue to be implemented in compliance with national and EU law irrespective of the ownership of Aer Lingus. I am very conscious that the agreed solution has a significant impact on many members of the scheme, but as I have said in the House, these risks would have arisen for all members, the companies involved and the wider economy if this solution had not been implemented. Any proceeds from the sale of the State's minority shareholding in Aer Lingus will be paid into the Exchequer, and the Government has decided that such proceeds should be used to establish a new connectivity fund as a sub-portfolio of the Ireland Strategic Investment Fund. Under EUROSTAT rules, the proceeds arising from the sale of the State's shares in Aer Lingus represent the sale of a financial asset and will have no beneficial impact on Ireland's general Government balance, GGB. Accordingly, the money received will not provide any capacity for additional Government expenditure on a GGB-neutral basis. It is for this reason the proceeds will be allocated to this special fund, which will operate on a commercial basis.
 Additional information not given on the floor of the House
 Therefore, they will not constitute Government expenditure but will facilitate the re-use of the proceeds for productive purposes within the economy, on a GGB-neutral basis. For this reason, the moneys generated by the sale cannot be used for the reasons proposed by the Deputy.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	182	As I explained, teachers are reminded of their obligation to register. If they do not renew their registration, they are reminded again. There are checks and balances and repeated reminders. While I appreciate that teachers, like the rest of us, endure many pressures, the Teaching Council issues plenty of reminders. As I said, given that the council is not the body that pays teachers' salaries, it would not be appropriate for it to be responsible for dealing with the issue. I hope that even by debating it, we will send the message again to teachers that they can check their registration very simply, that they receive a reminder every year and another if they do not register. While the Teaching Council knows whether a person is registered as a teacher, it may not be aware whether he or she is working. Therefore, it would be unreasonable to expect it to do what the Deputy suggests. I am not accepting the amendment.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	183	I move amendment No. 2:In page 6, line 26, to delete “fit and proper” and substitute “qualified”.The amendment relates to the circumstances in which the Teaching Council would not admit a teacher to the register. A teacher must meet certain criteria, including the council being satisfied that he or she is a "fit and proper" person to be admitted to the register. My amendment proposes to delete this provision and replace it with the word "qualified". The reason is that the term "fit and proper" is too vague, amorphous, subjective and open to interpretation and implies a desire for homogeneity of teachers, that we want robot teachers. We do not. The rest of the section deals in great detail with the need for vetting and vetting disclosure, all of which is entirely legitimate. There is no question but that teachers should be properly vetted in order that they are not a danger to the children they teach. Why, when all of that is in place, does one have to throw in a term such as "fit and proper", given its subjectivity? Arguably, the best teachers are those who are not very proper. During my school days some of my best teachers were the improper ones. I will never forget an English teacher I had, Mr. Kelleher, who inspired my love of English literature such that English became my favourite subject. He used to do crazy things such as jump up and down like a chimpanzee on the teacher's desk to get the attention of students and make a point. He did all sorts of funny, humorous and odd things that one might describe as a little improper. It was often the improper and slightly quirky teachers who captured the imagination of students and inspired them, rather than those who might be thought of as "fit and proper". The term is too vague, amorphous and subjective and smacks too much of conformity, which is not necessarily a good qualification for teaching. This is the basis on which I propose we remove it and insert the more precise term, "qualified".
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	184	I agree with one thing the Deputy said. We do not want teachers to be homogenous and all conform exactly to some picture of what somebody else might think a teacher should be. We have all had great teachers who were different in many ways. The wording states teachers should be fit and proper to be admitted to the register. The word "proper" is not used in the sense of somebody being prim and proper but being proper to be admitted to the register.Amendments Nos. 2 and 3 would replace the term "fit and proper" with "qualified person". The Bill's provisions on the council being satisfied that an applicant is a fit and proper person to be registered enable it to consider whether he or she is suitable to be registered, including from a child protection perspective. The reference to an assessment of whether a person is fit and proper replaces the current wording in the Act which provides for the council to seek evidence of character for the purpose of registering a person. We could debate whether the term "evidence of character" should be replaced. Under the existing Act, the council requests evidence of character from applicants as part of its assessment of an application for registration. Under its current procedures for assessing such evidence, it publishes details of the evidence requested and the considerations taken into account in assessing the evidence. This includes Garda vetting and declarations or references from higher education institutes or regulators in other jurisdictions, as appropriate. This change in wording will set out more clearly the steps the council may take to request evidence from an applicant for the purpose of determining an application for registration, including whether the applicant is a fit and proper person to be registered. The changed wording will not alter the approach or practice already in place. The term "fit and proper" is commonly used in legislation concerned with ensuring a person is suitable for particular roles or to be registered for a profession. For example, the Health and Social Care Professionals Act 2005 which deals with the registration of professionals such as social workers and psychologists contains a similar provision. The Bill places Garda vetting for initial teacher registration on a statutory basis, thereby ensuring any person who is not considered by the Teaching Council as fit and proper to be registered from a child protection perspective will not be registered as a teacher in the first instance. I indicated on Committee Stage that if amendments Nos. 2 and 3 were accepted, the council would only be able to assess a Garda vetting disclosure for the purpose of determining whether a person was qualified to be admitted to the register. This is clearly not the intended purpose of a vetting disclosure.  On whether a person is qualified to be registered, the Bill makes separate provision for the Teaching Council to set out requirements in respect of the professional and educational qualifications a person must obtain in order to register. For the reasons outlined, I am satisfied that the term "fit and proper" is appropriate. Therefore, I do not propose to accept the amendments.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	185	I will not labour the point because we discussed these amendments on Committee Stage. Even the word "suitable" which the Minister used would be preferable to "fit and proper". As I noted when first proposing the amendment, there is no question of challenging the validity of the vetting process. We need to ensure those who are registered with the Teaching Council are properly vetted and suitable to work with children. However, the term "fit and proper" is inappropriate language. I suspect use of the term elsewhere in legislation dates back to an earlier era when notions of hierarchy and propriety prevailed. It is archaic language which carries the wrong connotations and, more importantly, is too vague and amorphous as a criterion for determining whether an individual is suitable and qualified to be a teacher. The Minister's response does not address my concerns about the terminology and its connotations. Something more precise is required.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	186	The Act to which I referred was introduced in 2005. It is, therefore, relatively recent. If we were to substitute the word "qualified", the Teaching Council would only investigate whether an applicant was qualified, whereas it needs to ensure he or she has been vetted and deemed appropriate to work with children.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	187	"Appropriate" is a good word.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	188	The word "qualified", as proposed by the Deputy, would not necessarily mean the applicant was fit, proper or suitable. I am not accepting the amendments.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	189	I am open to alternatives if the Minister is willing to consider them when the Bill goes before the Seanad.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	190	I move amendment No. 3:In page 7, line 4, to delete “fit and proper” and substitute “qualified”.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	191	I move amendment No. 4:In page 9, to delete lines 19 and 20.The Bill provides for a matter that is more suited to the industrial relations sphere, namely, the requirement that teachers complete programmes of continuing education and development. This matter deserves greater consultation with teachers instead of making it mandatory for them to engage in continuing professional development. Teachers recognise the need for professional development, but the question of whether training programmes are relevant and useful needs to be discussed in greater detail with them. Teachers have already been forced to work additional hours under the Haddington Road agreement and have lost approximately 20% of their pay. There should be further discussion with them and their union representatives before we introduce an ill-defined requirement for them to complete further work under the guise of continuing professional development. We should not be imposing it on them by law. That is the reason for my amendment which proposes to remove the relevant section. I am interested in hearing the Minister's response, but the amendment is reasonable.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	192	This concerns what regulations the council may make. The Teaching Council Acts of 2001 to 2012 provide that the council may make regulations to require a teacher to satisfactorily complete a programme of continuing professional development accredited by the council as a condition of renewing registration. Section 39 of the Teaching Council Act, which has not been commenced, enables the council to review and accredit programmes of continuing professional development. The Teaching Council's policy on the continuum of education, which was adopted by the council in 2011 following a comprehensive consultation process, states that engagement in ongoing professional learning-continuing professional development is both a right and a responsibility of registered teachers.  The council intends to work towards a position, following the adoption of a coherent national framework for teachers' continuing professional development, where renewal of registration with the Teaching Council will be subject to evidence of ongoing learning. Last year, the council began a comprehensive open consultation on this matter. Every registered teacher and all education stakeholders have had an opportunity to participate and have their views heard. I understand that over 3,000 teachers have availed of this opportunity. Following the initial phase of consultation the council has published a draft framework called Cosán. Cosán reflects the wide variety of formal and non-formal professional learning that our teachers can and do engage in. The council will further develop the framework in the coming months. The framework will offer reassurance to the profession and the public that teachers are engaging in a range of quality learning activities for their benefit and that of their students. The enabling provision that allows the council to regulate for continuing professional development as a feature of ongoing registration underpins the already high standard of professionalism among teachers. The final framework remains to be seen but I have every confidence that it will reflect both the existing commitment of teachers to developing their practice, as well as an understanding of a reasonable level of engagement by them with ongoing learning. Ministerial consent will be required for any regulations that the council might intend to make concerning requirements for renewal of registration. I look forward to engaging with the council further at that stage. I believe the existence of this provision in the Act will serve as a hallmark of quality for our teaching profession and I do not intend to accept the proposed amendment to remove it.
#RuthCoppinger	unknown-#RuthCoppinger-party	unknown-#RuthCoppinger-dob	unknown-#RuthCoppinger-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	193	I have one area of concern. The Minister is saying that in order for someone to renew their registration as a teacher, they would have to show they have completed in-service training and continuing education, which is not specified. What exactly does the Minister mean? Has any teacher refused to go on in-service training? Is this an issue or a problem? My own experience in teaching is that it was very difficult to be allowed out for in-service training because if a teacher went, somebody had to replace them. Due to all the shortages there were bigger class sizes and a lack of substitute teachers. Teachers had to apply for in-service training but were often not allowed to go. That has been my experience. Is the Minister going to start disciplining and refusing to re-register teachers who have not had the opportunity of in-service training because they were not released by their principals? Ultimately, school principals have the power. Many teachers are female and leave the profession for a period of years to have children and so on. Before they resume teaching and obtain the Teaching Council registration, will they have to attend a series of new courses? How would they do that? Is there such a programme? The Minister seems to have inserted something onerous in the Bill. It has been my experience that there are difficulties in getting to do training.  Most teachers end up having to pay for all of these things themselves. Since I was elected to the Dáil, I have not heard a peep from the Minister about the one-in-four secondary teachers who do not have permanent jobs. They do not have the money to pay for courses. Many of them are better qualified than the Minister or I because they have had to do masters courses for less pay. I am concerned that this burden will be placed on people.  Most teachers are part-time and work in McDonalds or Lidl at the weekends. That is the reality, yet the Minister expects them to be able to engage in all these extra educational activities. Most teachers do spend a lot of time doing such courses, funded from their own private money. The courses include special needs education, literacy and other elements. I am surprised, however, that the Minister is not detailing exactly what she means. I would have thought that most teachers would love to attend such courses but it might not be possible for them to do so.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	194	This is an enabling provision and it would be by way of a regulation that would have to be approved by the Minister. It is not something that is coming in tomorrow, but it is under discussion and consultation through the Teaching Council. In my experience, teachers do engage in continuous professional development, CPD, and seek it. I agree with Deputy Coppinger on that. At primary level there are three days' extra personal vacation annually for short study undertaken during the summer holidays. At post-primary level the personal leave available is not necessarily linked to study. Having said that, there are occasional teachers who do not particularly want to do that, but we want them all to do so. We want to ensure that teachers are upskilling themselves and are taking the opportunity to engage in CPD. As the Deputy knows, extensive CPD is organised for teachers. This provision, however, is to enable the Teaching Council to make it a requirement, if and when it believes it is necessary. It is an enabling provision. With regard to teachers not having permanence and many of them having insecurity in their employment, I accepted the recommendations of the Ward report which was presented to me several months ago. I have indicated that we will be implementing it from September. It will mean that a teacher who has been teaching for two years can get a contract of indefinite duration, whereas currently it is after three years. I accept that there is a lot of insecurity for many teachers but we are moving to address that issue. 
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	195	Does Deputy Boyd Barrett wish to make a final comment?
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	196	I think the argument has largely been made. As the Minister said, there had been a consultation about the whole framework, although it has not been agreed or finalised. It is a bit of a pig in a poke in terms of what is actually required. This signs it into law and then makes something that is ill-defined into a mandatory requirement. If teachers do not match up they could be de-registered, but I do not think that is the right way to approach these matters. As I said, and Deputy Coppinger has underlined the point, there is no doubt that teachers are committed to the idea of CPD. However, there are questions about what, where and when it is, as well as what conditions are attached to it. In addition, is it useful and relevant? Teachers have relayed stories to me about things they have been required to do which were ridiculous and patronising. They were of no benefit whatsoever in terms of what they had to do in the classroom.  Teachers are very committed to meaningful CPD but how and what it is needs to be agreed with the teachers themselves. They will then no doubt embrace it enthusiastically. It is pre-emptive to put it in the Bill as a requirement when we do not know what "it" really is.
#RuthCoppinger	unknown-#RuthCoppinger-party	unknown-#RuthCoppinger-dob	unknown-#RuthCoppinger-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	197	I have a question following what the Minister said. I was an insecurely employed teacher for a long time before I got a permanent job. I would welcome any improvement, but when will the Ward report be fully enacted? It was talked about a year ago and a draft report was mentioned on one of the union websites back in March. It seems to me that everything that is discussed regarding teaching concerns how can we sack them and get rid of them.Will the Minister bring forward something about how we can actually give teachers a little security in order that they can get a mortgage, find a house to live in or pay their rent, which is the big problem facing most teachers at the moment? Will the Minister indicate the dates when that will be brought forward?
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	198	It will be from the start of the next school year. I was in a school in County Offaly some days ago and I met a teacher there. He specifically told me that he would benefit from this because he would get his contract of indefinite duration from September, and otherwise he would not have got it. It will be in place from the next school year. I wish to address some of the other issues. Consultation is ongoing in respect of the framework. As I have said, some 3,000 teachers have engaged with it already. I fully recognise that teachers engage in continuing professional development. The intention is that there would be a variety of ways, formal and non-formal, in which they could engage in CPD, but we are keen to ensure the debate is ongoing with the Teaching Council. The Teaching Council has teachers on it. It has representation from the teaching profession as well as other people. It is intended to be an organisation that very much supports the teaching profession. That is the way in which it operates. It is in the interests of all teachers that we have legislation that continues to give the public confidence in teachers. We have a very good teaching profession but we are keen to ensure that continues and that is why we are ensuring the Teaching Council has these powers. That is why the profession has the kind of reputation it continues to have.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	199	Amendments Nos. 5 to 7, inclusive, are related and may be discussed together by agreement.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	200	I move amendment No. 5:In page 15, line 21, after “constitutes” to insert “serious”.This group of amendments and the next group are the most serious ones. In fact, they revolve around the word "serious". The thinking behind this amendment was not simply dreamt up by me. It arises out of a judgment in the Supreme Court, the Corbally judgment. In that case a doctor, Dr. Corbally, was admonished by the Medical Council but appealed the decision of the Medical Council to the Supreme Court. The judge made a ruling in favour of Dr. Corbally and there is a connection to this amendment and those which follow this group. The judge was absolutely clear in saying that only serious cases should be brought to fitness-to-practise hearings. He said that qualification needed to be included in the types of cases involving hearings about people's fitness to do their job. It is fairly obvious why this should be the case, because there is of course potential for trivial, vexatious, unjustified or disingenuous complaints or allegations to be made. That is not to say we should not also have something that is receptive to real, serious, genuine and legitimate allegations or complaints. There is an important balance to be made in this regard. Certainly, we want to exclude cases that are obviously trivial or lacking in seriousness. The particular language the Supreme Court judge used was that it had to be serious. The Bill has simply not reflected the important caveat put in by the Supreme Court. Indeed, it could make this legislation possibly open to legal challenge as a result. Any hearings that arise from the legislation could be open to legal challenge because it does not have the important qualification about complaints being serious or being about serious misconduct. This series of amendments attempts to rectify this weakness in the legislation. I did not get a chance to attend the relevant meeting but I understand the ASTI, the INTO and the TUI were in the House yesterday making similar points, although they have proposed somewhat differently worded amendments, which will come up in the Seanad. They address precisely the same issue and require the condition of seriousness when it comes to complaints being made. I am keen to hear what the Minister has to say. I believe this is important. Certainly, the teachers and their representatives believe this is an important amendment and that it is required in the Bill.
#RuthCoppinger	unknown-#RuthCoppinger-party	unknown-#RuthCoppinger-dob	unknown-#RuthCoppinger-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	201	I support the amendments. I thank Deputy Boyd Barrett for tabling them because they would not have been raised otherwise. Let us consider the definitions listed in section 42 of the principal Act. They can mean many different things to many different people. We need far more definition of what constitutes the subject of a complaint. Let us consider "poor professional performance". What does that mean? Does it mean after a week, a month or six months? No time limit is put on it. Any person, for example, Deputies, could have poor professional performance, but at least they have a period of five years to get their act together and raise their performance. There should be some time ongoing. Numerous other words could have been inserted to make clear what the Minister means. "Poor professional performance" could involve a teacher showing up late for a week or not preparing for classes for a week when she has a child in hospital or a relative who has died. She could be going through something else. The idea that these grounds would be the subject of a complaint in and of themselves makes no sense. We need tighter definitions in this section. Let us consider the proposed section 42(1)(b), which refers to professional misconduct. Again, there is huge variety of interpretation within that. At least the word "serious" puts some kind of onus on school management to take a complaint seriously. Another subsection refers to a teacher being medically unfit to teach. I would have expected a raft of subsections in addition to that clause. Again, it is open. Does a teacher come in with a doctor's note, stating she is suffering from depression? There is a stigma around that. The language is very lax and leaves carte blanche to vexatious parents, for example, or school principals. Let us be clear. I have nothing against school principals and there are many brilliant school principals, but they have considerable power in schools. When I was a branch secretary in the ASTI, I encountered umpteen cases of disputes in schools between principals and teachers. Any principal could use any of those conditions to put a teacher's job in jeopardy.There should be a tightening-up of the provision in terms of what is meant by having a complaint. We should bear in mind that where a complaint is made against a teacher, it will go on his or her record. Teaching jobs are hard to come by at the moment because of the huge cutbacks in education funding, which have seen a significant reduction in the number of teaching posts. Even if a complaint against a teacher does not stand up, this is a small country and it might well be raised at interview. As it stands, this provision is shabby and unfair. It requires a huge amount of additional detail to ensure fair treatment for teachers. I have seen ongoing disputes between principals, boards of management and individual teachers where the teacher was disliked for whatever reason. This provision will facilitate complaints being made and acted upon, given that it is usually the principal and board of management who decide whether they will be pursued. I am disappointed that this provision has not been tightened up. The inclusion of the word "serious" would at least raise the bar to some extent.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2015-06-17 00:00:00	Ceisteanna - Questions	202	We are talking here about the decision as to whether a case will be investigated. The question of whether to include an additional descriptor in the provision to the effect that professional misconduct or poor professional performance must be "serious" before a complaint against a teacher can be investigated was fully considered during the drafting of the legislation. Legal advice was obtained to assist in the Bill's preparation with regard to this specific issue. Arising from this consideration and our consultation with the Attorney General's office, it is my view that it is neither necessary nor appropriate to include the word "serious" as proposed in the amendment. Moreover, the current wording is in line with similar provisions in other regulatory legislation. There are several stages to the fitness-to-teach process, which will provide protection against less serious matters proceeding to the stage of an inquiry. This was a point we debated in some detail in committee. It will fall to the council, as the self-regulator of the profession, to determine which cases proceed and how they are managed. However, in doing so, the council has the benefit of established case law and the experience of other professional regulators, which make clear there must be a level of seriousness in any conduct or performance issue before a decision can be made to proceed to an inquiry and before consequential sanctions can be made against the teacher. In addition, the Bill provides for appeal to the High Court on foot of decisions made following a fitness-to-teach inquiry. I am satisfied, therefore, that the wording as set out in the Bill is appropriate. As I said, we have consulted with the Office of the Attorney General on the matter and taken into consideration corresponding provisions in existing regulatory legislation.
