#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	0	Táimíd ar ais.  We are here to discuss the topic of meeting the current housing demand with representatives from Dún Laoghaire-Rathdown County Council, the Irish Council for Social Housing, Limerick City Council, the Peter McVerry Trust and Roscommon County Council.  I advise members that in order to complete the business in a timely and efficient manner questions should be brief.  Blocks of ten minutes each have been allowed for questions and replies to those questions.  Whoever is in possession in the tenth minute will asked to conclude.  Any extra information may be forwarded in writing to the member.  Those members not given ten minute slots will be allowed five minutes each.  I welcome Ms Kathleen Holohan, county manager and Mr. Tom McHugh, director of housing and community, Dún Laoghaire-Rathdown County Council; Mr. Donal McManus, executive director and Ms Kathleen McKillion, head of development, Irish Council for Social Housing; Ms Kathleen Leddin, mayor of Limerick and Ms Caroline Curley, director of services, Mr. Brian Geaney, senior executive officer, home and social development, on behalf of Limerick City Council and Limerick County Council; Mr. Pat Doyle, chief executive officer, Mr. Francis Doherty, communications and advocacy manager, Mr. Brian Friel, head of services, the Peter McVerry Trust; Mr. Martin Connaughton, mayor of Roscommon County Council and Mr. Tommy Ryan, assistant county manager of Roscommon County Council.  I also welcome Ms Christina Fannin and Ms Catherine Finlay on behalf of Roscommon County Council.  I propose taking opening statements in the order I have called witnesses, which is in alphabetical order.  I advise the witnesses that, by virtue of section 17(2)(l) of the Defamation Act 2009, witnesses are protected by absolute privilege in respect of their evidence to this committee.  If they are directed by the committee to cease giving evidence on a particular matter and they continue to so do, they are entitled thereafter only to qualified privilege in respect of their evidence.  They are directed that only evidence connected with the subject matter of these proceedings is to be given.  They are asked to respect the parliamentary practice to the effect that, where possible, they should not criticise or make charges against any person or persons or entity by name or in such a way as to make him, her or it identifiable.  Members are reminded of the long-standing ruling of the Chair to the effect that they should not comment on, criticise or make charges against a person outside the Houses or any official by name or in such a way as to make him or her identifiable.  The opening statements and any other documents submitted to the committee may be published on the committee's website at the conclusion of the meeting.   The issue of housing is of particular interest to the members of the committee.  There have been fluctuations in the housing market for many years and the demand for housing seems to be growing again, in particular, in the Dublin region.  We need to develop a housing policy which while meeting a demand in a sustainable manner also reflects the issues.  We wish to avoid at all costs the creation of another property bubble.  This is the second of a number of meetings of the committee with various stakeholders on this important topic.  We have invited various voluntary housing organisations and local authorities to engage with us on the topic.  We intend to invite representatives from both the Department of the Environment, Community and Local Government and officials from the Department of Social Protection to assist us with our deliberations.  We hope to explore the relevant issues in order to have a comprehensive exchange of views with all the stakeholders in order to compile and publish a report.  This committee is an adjunct of the Oireachtas and is not an extension of the Government.  It is a cross-party committee comprised of Members of the Dáil and Seanad.  In line with previous reports we hope to achieve a fairly good, sound, solid report based on the exchanges with all the witnesses.  I will invite the delegation from Dún Laoghaire-Rathdown County Council to make its opening statement.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	1	I thank the committee for this opportunity to make a presentation.  The council's submission has been forwarded to the committee.  The main focus of this presentation will be on meeting the current housing demand but we can answer questions on the general scheme of the Housing (Miscellaneous Provisions) Bill.  Dún Laoghaire-Rathdown County is spatially by far the smallest county in the State with a population of almost 207,000, an increase of 7,000 in the 2011 census.  The age profile in the county differs from the national average in that there are fewer people aged under 14 years and more people aged over 65 years.In common with other counties, the rate of house completion in the county has reduced significantly, from 3,000 in 2007 to only 200 in 2012. The most recent population targets suggest a requirement of 2,500 residential units per annum. There are almost 640 ha. of zoned residential land in the county, of which almost half are currently unserviced. With regard to social housing, the council manages a stock of more than 4,200 social housing units and 543 rental accommodation scheme, RAS, units, 396 of which are private rented tenancies and 147 are voluntary housing. We also have 156 dwellings leased under the various social leasing models and 76 properties have been made available on the rent-to-buy scheme. We currently have 4,319 applicants on the council social housing support list. The housing needs assessment carried out in May 2013 showed the majority of those on the list - 83% - had a general housing need, with relatively small demand for disability, homeless, Traveller specific and age related categories of need. Most of those on the list - 55% - are currently living in private rented accommodation and a further 20% are living with parents. The council uses all the various schemes available to meet demand for social housing in the county. For households not in priority position to receive an offer under the schemes, the alternative option has been to source private rented accommodation, with or without rent supplement. However, in recent years, with the recession and accompanying reduction in numbers of dwellings being completed, demand for private rented accommodation, particularly in Dún-Laoghaire-Rathdown has far exceeded supply and the rents demanded have escalated. This has had the knock-on effect of reducing the efficacy of rent supplement as a housing solution, as the rent supplement caps, which were revised in June 2013, are well below the average rent rates for family homes in the county.  The current housing demand has also been affected by an increasing number of households presenting as homeless. This has occurred for a number of reasons, including banks foreclosing and forcing sales, home owners finding themselves in unsustainable mortgage arrears, householders being unable to afford rents and rent increases and a general decrease in supply and affordability of private rented accommodation. The increase in current housing demand is caused largely by the lack of supply of dwellings. Low supply is particularly acute in Dún Laoghaire-Rathdown, as is the increase in rent rates. While the council is using all the social housing scheme options available to it, the problem will not be solved by the provision of an increase in social housing supply only. An increase in the supply of dwellings is required through restarting construction activity.  The submission circulated by the City and County Managers' Association outlines a number of options for consideration in the context of developing a more strategic and integrated approach to meet housing need, which would include all stakeholders, including financial institutions. Working in partnership with other public and private stakeholders, Dún Laoghaire-Rathdown County Council will continue to play a key role in meeting housing needs at local level, whether through direct social housing provision or alternative social housing models.  The role local authorities play in providing a broad range of housing supports to marginal communities is often unrecognised as they are often responsible for providing housing solutions where other options may have failed. Therefore, in devising any new social housing policy, it is extremely important to ensure there is clarity on the future role of local authorities to achieve a positive policy outcome. It is also necessary for policy-makers to clarify systems of prioritisation in the provision of social housing supports, specifically in terms of disability and congregated settings, medical needs, Traveller accommodation, homelessness, including the provision of supports to homeless families, residential care and the release of sexual offenders. While the new housing assistance payment arrangements may have resourcing implications for Dún Laoghaire-Rathdown County Council, the council welcomes the provisions included in the general scheme of the Housing (Miscellaneous Provisions) Bill 2014, particularly the sections dealing with procedures for termination of tenancies. We note, however, that the position regarding the protection of identities of persons giving information regarding anti-social behaviour will need detailed consideration and provisions.  Dún Laoghaire-Rathdown County Council has a strong record of working in partnership with a variety of agencies and stakeholders to deliver social housing. It is through working together that we must address the issue of meeting current housing need. 
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	2	I thank the Chairman and members for extending an invitation to the Irish Council for Social Housing, ICSH, to address the joint committee.  Rather than reading through the submission we circulated, I propose to focus on three key issues, namely, the role the non-profit sector can play in addressing housing needs, the way in which the sector has responded to the financial environment since 2008 and proposals that would assist in enabling the sector to do more to meet current housing demand.  The Irish Council for Social Housing was established in 1982 and now counts more than 270 member housing associations.  The not-for-profit sector manages 27,000 homes occupied by families, people with disabilities, older people and former homeless households.  Approximately half the housing managed by the sector is occupied by families, with the remainder focused on groups with special needs.   Housing associations are based throughout the country and the sector includes large, small and medium sized associations.  The profile of the sector is shown in Appendix 1.  Since the 1980s, the number of homes managed by the sector has increased from approximately 2,000 to approximately 27,000.  This expansion occurred as a result of increased State investment, better co-ordination of policies and the use of the sector's own resources, including financial resources, land and property and a significant voluntary input.  Housing associations have been involved in promoting good housing management for 30 years.  We have a programme in place to promote outcomes in the areas of rent collection, repairs and maintenance, voids and landlord-tenant relations.  We hope this will form part of the new regulatory framework.   In terms of the response of the voluntary housing sector since 2008, the collective output of not-for-profit housing associations reached a peak in 2009 when 2,000 new homes were completed.  This included a number of mixed tenure schemes where housing associations were involved in the management of the social housing element of mixed Part V agreements with local authorities and developers.  Since then the annual output of new social housing units by housing associations has declined to under 500.  Part of the shortfall has been filled by leasing initiatives and associated activities.    Since the downturn, capital expenditure for the sector has reduced from more than €400 million in 2008 to approximately €40 million in 2014.  This reduction has resulted in a shift from bricks and mortar to revenue based schemes.  In that context, the new mixed funding environment allows interested housing associations to raise loan finance from the Housing Finance Agency or private institutions.  While the financing arrangements provided finance for acquisitions, it has become patently obvious that the number of properties which are fit for purpose for social housing and available on the private market is negligible.  This option is no longer available.  The range of schemes in which housing associations are involved and have been actively pursuing in recent years is illustrated in appendix 2.  It includes mortgage-to-rent schemes, regeneration, refurbishment and a limited number of stock transfers.  Most of these initiatives have relied on co-operation with third parties such as property developers.  Reliance on third parties makes predicting the supply of social housing extremely difficult.    In some schemes, it has taken up to 40 weeks to secure approval for funding.  These delays in drawing down funding for schemes need to be addressed because, having invested considerable effort in the various schemes, housing associations find that the process of securing sanction takes too long in some cases.   The new regulatory framework will provide reassurance to financial institutions entering the housing sector.  A development capacity survey carried out by the ICSH in November 2013 found that members believed they had the capacity to develop more than 4,860 new homes in the next three years provided three conditions are met.  These are the introduction of a development programme with targets, a clear funding scheme with conditions and loan finance with reasonable terms.    Proposals have been made for the not-for-profit sector to take an enhanced role by working with local authorities to meet housing need.  One of the current structural deficits is the absence in the Department of a dedicated delivery unit.  Such a unit was in place until 2009 and should be reinstated to allow for better co-ordination of funding and policy arrangements to increase supply.  A development programme for the not-for-profit housing sector linked to the capital advance leasing facility, CALF, would be a more proactive mechanism to ensure supply and incentivise associations that are seeking to develop new housing projects. 
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	38	We raised the increase of homelessness in Dublin during the boom to remind members that a new housing build in itself will not reduce homelessness.  That is why we are calling for a national housing strategy.  During the boom, thousands bought a second home for buy-to-let.  We had shared ownership for certain groups but many homeless people did not have access to them because they did not have employment.  That was at time when we were talking about full employment.  Most homeless people, particularly young single males who left school at 14 and were in and out of the prison system, were not getting these jobs during the boom.  We had a housing boom with full employment and yet there were people from the low socio-economic groupings on the edge.  We are looking for a housing strategy that will not be all three-bedroomed houses but that the most vulnerable and marginalised will get access to housing.  We are also calling for an oversight body on rents and rent legislation.  The private rented sector has always formed part of the market for housing homeless people.  We need regulation in the rental market and for rent caps to be linked to inflation.  We have had rent caps reduced in the past years.  They need to be increased now to go with market value.  We do not want, as Deputy Ellis said, people heading into homelessness as a means of getting housing.  We do not want families going into hotels which might be ten miles from their child’s school just to get access to housing.  I believe we can end long-term homelessness, namely those who are homeless for over six months, by 2016.  That is why we believe the acquisition of housing rather than its build over the next two years will help us hit that target.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	39	I welcome the delegations to this meeting.  The Limerick delegation stated there was adequate land zoned for the building of houses.  If we are to have a successful strategy, we need to have a mix of acquiring and building housing.  Voluntary housing associations will often acquire parochial, diocesan or trust lands.  Applications have gone in for the CAS, the capital assistance scheme, and decisions will be made on them soon.  There might, however be an issue about acquiring land.  Are the rural local authorities going that route?  How many cases of youth homelessness, particularly in Dublin, are there?  Ghost estates are a big issue with rural local authorities.There are many houses but they are in the wrong areas. I represent a rural part of Galway, which has houses but they are not in the right places, and this is also happening in Dublin with regard to families in hotels. They are also in the wrong place and should not be there. As Mr. Doyle mentioned, there is an issue of other Departments being involved with regard to education, employment and the health services. In Galway city, the Simon Community and the HSE try to organise dental, podiatry and chiropody services for people who are homeless. I fully support voluntary organisations being on a high-level group. There are two high-level groups and there is much analysis but not enough action. We would all agree on this. Mr. Doyle also mentioned establishing a special Oireachtas task force to examine the issue of homelessness. I suggest the committee could support this because it is a serious situation and the committee could feed into the policy, and the right policy would be deliverable. We could tackle the homeless issue through such a task force. I hope the committee will examine this. Mr. Doyle also mentioned a dedicated unit in the Department and I fully support this. Will there be dedicated units in local authorities as there is with regard to tenant purchases or housing grants for disabled persons? Sometimes when one speaks to a local authority about mortgage-to-rent scheme cases, not much information is available and there is no dedicated unit for those who face eviction. We do not want to see evictions continuing if we can come up with a solution which would be acceptable to local authorities and the banks with regard to the various forms one must complete before one is even considered for the mortgage-to-rent scheme.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	40	Deputy Kitt raised an issue with regard to rural local authorities and I will ask the representatives from Limerick and Roscommon to reply.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	41	The questions asked by Deputy Kitt were with regard to zoned lands and the role of voluntary housing associations.  We have no issue with voluntary housing associations playing a role.  In our submission we indicated that plenty of land is zoned to meet housing demand but the issue is getting the moneys freed up from the private sector to increase private output.  I can only speak about Limerick and much of the talk here seems to be about larger urban areas such as Dublin and about the homelessness issue.  Deputy Kitt asked about youth homelessness and thankfully it is not a huge issue for Limerick.  There is a regional homeless centre in Limerick and approximately 1,000 calls are received per week.  We have sufficient and adequate beds in the city and we work hand in hand with a number of voluntary agencies.  We do not have people on the streets.  Limerick is very fortunate with regard to ghost estates as it was unfortunate during the boom and they are not a large issue.  We are in the process of acquiring one of the ghost estates in the city which will be used for social housing.  It takes much paperwork with regard to receiverships or NAMA.  Having dedicated units in local authorities depends on the size of the local authority.  In some smaller local authorities all staff must be au fait with all areas.  Some schemes may not be promoted or do not work.  We have only had a handful of cases in Limerick for the rent-to-buy scheme, but people are well used to dealing with voluntary agencies and bodies and are familiar with the schemes they operate.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	42	The ghost estates were planned during the boom when we had continuous growth.  There are some ghost estates in smaller towns and villages in Roscommon which were developed in accordance with population projections at the time.  Due to the downturn in the economy, there is not the same demand for houses in these locations.  The demand for social housing in smaller towns and villages has also fallen.  Many unfinished estates are in smaller towns and villages where demand for social housing is not high.  The demand is in larger urban centres such as Roscommon town and Monksland, which is near Athlone.  This leads to a supply issue as these areas do not have enough housing.  There will be a need for some form of construction programme, such as direct provision by the local authority, long-term leasing from the private sector or approved housing bodies under the capital advance leasing facility, CALF.  Rents for private accommodation are increasing so the only solution in larger urban areas is to begin construction.  Roscommon has a number of small local parish approved housing bodies and I am not sure whether CALF would be suitable for them because it is not fully funded.  These bodies are not in a position to avail of it and it will only be available to larger housing bodies.  This will leave a gap in smaller towns and villages such as we have in Roscommon and east Galway.  I do not know how this can be dealt with unless through direct provision by local authorities or a change to the scheme which would suit small housing bodies.  We have a demand for houses throughout a large geographical area but the unfinished estates will not resolve the problem.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	43	What Mr. Ryan outlined is also the feedback we have received from our smaller members throughout the country.  The Department of the Environment, Community and Local Government acknowledges that CAS works by providing the association with a percentage of the market rent paid to the landlord who receives a deduction because the housing association is managing the property, or there is a loan through the Housing Finance Agency or the local bank.  The percentage is based on the market rent, so where market rent is low outside Dublin it does not stack up financially.  There is an absolute deficit in housing supply throughout the country and it is acknowledged it will work in urban towns.  This is why CAS is critical with regard to acquisition and new build.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	44	I echo what Ms McKillion stated.  It is also not suitable for specialist housing associations such as the Peter McVerry Trust which works with the more lower threshold groupings.  One cannot apply to build 20 units in one location for very difficult and challenging people.  One needs a pepperpot approach with scattered housing, for which acquisitions are perfect.  To answer Deputy Kitt's question on youth homelessness, this will always be an issue so long as large amounts of alcohol are consumed in homes.  So long as alcohol is readily available from off-licences there will be family violence and break up and generally young people walk in response to this.  There is also the issue of parents prematurely dying because of alcohol and drug misuse and children walk away.  In the past week we picked up two teenagers aged 19 and 17.  Their parents had died prematurely and the younger child was in the care of the older child, whom we still consider a child but whom the State considers an adult.  Their landlord increased the rent and they walked.  We were asked to pick them up between Gardiner Street and Dorset Street.  We did so and they have been housed.  We also picked up two brothers, aged 20 and 17, at a railway station on the south side.  We received a call from Irish Rail to state they were sleeping in the railway station.  They had never been in homeless services but their mother fled from domestic violence and while the mother and young daughters were taken into a refuge, the two boys were not.  It was considered to be a child protection issue to have them in a refuge with younger children.  They were left to sleep in the railway station and we picked them up.  We will always have a problem with youth homelessness and the issue is how we respond to it and the services we put in place.  We could support the two boys in an apartment setting where we visit them.  They do not need to come into homeless services, or to be introduced to drugs and criminality in the city centre.  We could house them in an apartment and visit them daily if we had access to apartments.  The difference between now and two years ago is that back then we would have put them into private rented accommodation, paid a deposit upfront and then seen what we could get back from the Department of Social Protection later, but now we compete with 22 other people for the same private rented accommodation.  This is why we need a return to acquisitions.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	45	I welcome everyone here.  I also welcome this discussion because there is no more urgent discussion to have and I hope it will lead to action and policy change.  Do the delegations categorise the current situation as a crisis?  I want to know because one cannot begin to address the problem unless one alerts people to how serious it is.  Maybe the problem is more acute in my area than in other areas.  Deputy Catherine Murphy has alluded to the fact that the problem is very bad in Kildare and we have heard testimony from Limerick and so on.  I would describe the problem in Dún Laoghaire as an emergency because I have never seen anything like it.  The staff in Dún Laoghaire-Rathdown council have been completely overwhelmed by what is going on.  My office has become an extension of the welfare, homeless and housing departments of the Dún Laoghaire-Rathdown County Council with the arrival of a number of families in dire circumstances.  I have never seen a situation where the council literally says to people, "We do not know what to do.  We have nowhere to put you."  That is how bad it is.  If we are going to force the issue on to the Government's priority agenda then we need to name it as a crisis.  Do the delegations agree with me that this is a crisis?    The Peter McVerry Trust alluded to the fact this crisis did not start in the past two or three years and that a build-up to the problem was already apparent during the boom.  I wholeheartedly concur with its view.  Housing has always been the biggest issue for me and accounts for about 80% of what I deal with.  The problem has got severely worse but it has always been the biggest issue for me.  In terms of a starting point for dealing with the matter, it is important that we recognise there has been a market failure in terms of the provision of affordable and social housing.  Do the delegations agree with me?  I am worried by the fact that the Taoiseach still talks about the issue in terms of the need for 25,000 houses to be provided per year.  I am worried by the fact that he has not made a distinction between commercial and for-profit provided housing and affordable and social housing which, in my opinion, are two very distinct things.  Do the delegations agree with me?  I do not believe that the for-profit market can resolve the problem.  As the McVerry Trust has stated, the government did not resolve the matter during the boom and the problem has worsened since the bust.  The idea that the market can deal with the problem is, to my mind, fantasy in the extreme.  The distinction has not been spelled out in the responses received from the Government on the nature of the crisis.  I would like the delegations to comment on the matter.  Can we start to name figures for what needs to be done?  We had a drama concerning numbers in the Dáil when we discussed the matter.  When we said the budgets were being cut the Government replied this was not the case and that new money was now available for social housing and so on.  Then one looked at the figures and was left wondering.  The latest figure to emerge is 400 which means we will have 400 new houses.  How many social and affordable houses do the delegations think we need?  I do not mean the general provision of housing supply.  How many social and affordable houses do we need?  It is our opinion that we need 10,000 per year for five years minimum in order to deal with the crisis.     There are short-term and long-term characteristics to the crisis which were spelled out by the organisations.  What will we do in the short-term?  I direct my questions first to the McVerry Trust and then Dún Laoghaire-Rathdown County Council, in particular.  What can we say to the families who live in diabolical and unacceptable conditions?  I am dealing with many of them and know that the council is very familiar with them also.  What can we do?  What has to be said and done to get people out of dire situations?  Nobody should have to drag their kids ten or 15 km across a city, as is currently happening.  Do we need a policy whereby a person, for example, in Dún Laoghaire-Rathdown is not sent to another administrative district for emergency accommodation?  That should be the case and is self-evident.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	46	Shall I ask the Peter McVerry Trust and then Dún Laoghaire-Rathdown County Council to answer in that order?
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	47	Yes.  I have a couple of more questions and the first one is on rent caps.  I am not in favour of pumping rent allowance into the pockets of private landlords but rents are spiralling.  Should we vary rent caps in the short term?  Community welfare officers are restricted to a rent allowance cap.  Can the council confirm that the councils in RAS arrangements often pay way over the cap in order to keep landlords and stop them walking away from RAS arrangements?  If the council can breach the cap but individuals cannot get the community welfare officer to do so then that is double standards which is a crazy scenario.  I also want to know what the delegations think of long-term leasing arrangements.  As the council people cannot comment on policy and so on I shall direct my last question at the McVerry Trust.  What does the trust think about the re-introduction of property-based tax reliefs to encourage speculation, as I would describe it, in the property sector through, for example, real estate investment trusts?  Does the trust consider, as I do, the initiative to be a worrying return to the practices around property that helped produce the crash in the first place?
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	48	I suggest that we finish after the witnesses reply and after I call Deputy Catherine Murphy back in because we must vacate the committee room shortly.  I call Mr. Doyle.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	49	There is a lot to get in but I shall try my best.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	50	The last contribution took more than five minutes.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	51	The first thing we said today was that we need a national housing strategy to match the very welcome homeless strategy announced by the Minister.  We need a housing strategy in order to ensure, or try to ensure, that we do not return to the failures of the past.  The last boom did not work for homeless people as evidenced by the fact that the number of people homeless increased.  During the boom we all knew people who had a second home and it was so prevalent that people thought they were doing something wrong by not having one.  People felt inadequate if they could not claim to have a house in somewhere like Bulgaria and maybe one in Sligo as well.  We do not want a return to that situation and we do not want incentives created to encourage people to start speculating again in the property sector.  That is not what we are about and is why we want a housing strategy that includes all elements of social housing, particularly for families and people who are young or single.  We also want social housing for people with complex mental health needs who are never going to marry or have  children but need to be housed in the community.  We want to do that work alongside our colleagues in the local authority.  We work closely with our local authority colleagues.  Although they are extremely busy and swamped, as we all are, they are not out of their depth.  However, they have been hampered by cuts in staff levels, embargoes and reduced budgets yet have the will and desire to bring about change.  Nobody wants to be saying to people, "I can't do anything for you".  The fact that people have said it shows how much the system has failed.  The staff of the McVerry Trust, along with our local authority colleagues, do their best to alleviate the situation.  With regard to rents, the Minister announced about two years that she was reducing rents because they were falling and the market required it but now we need them to go back up again.  We need rents to be linked with inflation.  We need an index-linked rent system for the following reasons.  It would allow us to control the market; it would not allow it to go bust; and it would allow people in desperate need to break into the market.  It would also allow people who are in the market to stay put if they have not been given letters by landlords threatening that their non-payment of €200 next month, for example, which would leave them out on the street and push them into the homeless market.  Let us remember that it is the most chaotic and vulnerable people who get stuck in homeless services.  We want to get families in and out of the system as quickly as possible.  Nobody wants their kids going to school saying they are homeless and nobody wants their kids to travel 15 km either.  We have a local housing strategy in place that we try to follow but it have been very difficult.  We feel that the homeless response needs to be locally based which is what we have done.  The trust has been given a contract to open a new hostel in south Dublin, the first in the south Dublin area.  We pursued that strategy because we believe that homeless services should be based in the community.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	52	Are there spaces available in the hostel?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	53	We are full.  The hostel has been over-prescribed.  We also need accommodation in Kildare.  The only option for a person who lives in north Kildare but seeks a homeless service is to go to Dublin city or south Kildare because there is nothing available in north Kildare.  There is also Maynooth, Leixlip and Celbridge. These are huge population hubs without a single hostel among them - I live there. As for how much housing is needed, the Deputy was probably talking about a national figure and at the moment, we are regional. We are Dublin-based and are going into Wicklow and Kildare at the moment. Moreover, we are hoping to do some business with our colleagues in Limerick but I probably am not allowed to say that in this room. However, we have written to Limerick County Council and have offered our services. In particular, we wish to go into communities such as Moyross and other estates like that, because that is what we grew out of, namely, Ballymun and other estates. The Deputy should remember that the only regeneration project to be continued was the one in Limerick and so we would love to do some work there but that is end of the pitch. As for how many units we need, I would say 2,000 to 3,000 units and not 10,000 units. The Deputy may be aware of different figures nationally. In Dublin however, were 2,000 units to be brought online annually and if we knew they were coming online for the next three or four years, we could do a huge amount to accommodate families and to bring down the numbers in hostels, thereby allowing the most vulnerable at least to get a hostel bed. I hope that answers the question.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	54	The next speaker will be from Dún Laoghaire-Rathdown County Council.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	55	I wish to echo the point made by Mr. Pat Doyle on the need for a housing strategy.  Our submission to the joint committee has identified a number of possible solutions or assists towards solutions in providing a more strategic and integrated approach to the entire issue including all stakeholders, which includes the voluntary housing bodies, the local authorities and the financial institutions.  In respect of rents, rent caps, the rental accommodation scheme, RAS, and so on, Mr. Pat Doyle's reference to some level of indexation whereby rents would not be increased without regard to some measurement makes sense.  To what it is indexed would have to be teased out and that probably is a longer-term solution because I cannot envisage such a regulation being introduced in the short term.  There is a difficulty at present in respect of rent caps, competition between local authorities and people trying to obtain private rented accommodation but as I have said a few times in the past, the problem at present is the supply simply is not there.  If that supply is not there at a time when people are trying to obtain private rented accommodation and the local authority is trying to enter into leasing and RAS arrangements, then this competition arises.  The local authority is not subject to the rent caps on rent supplement.  Ours is based on market value or a discounted rate on the market value that exists at the moment.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	56	To clarify, in cases where rents are increased by landlords in RAS arrangements or whatever, Dún Laoghaire-Rathdown County Council is breaching the caps which individuals cannot breach in private arrangements with landlords.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	57	What I have said is the local authority is not subject to the social welfare caps that are in place.  We base our arrangements on a discounted current market value.  I understand those rent caps are being reviewed at present.  They were last reviewed in June of last year.  My understanding was they were not due to be reviewed for a period of 18 months but I understand that has been brought forward.  At present, however, the main difficulty is the lack of supply, which means the entire market has compressed and there is increased competition for those units.  At present, no units are available in our county that would be at or under the social welfare rent caps at present.  I think that is all.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	58	I call on Mr. McManus, to be followed by Deputy Catherine Murphy.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2014-05-07 00:00:00	Current Housing Demand: Discussion (Resumed)	59	To reply to Deputy Boyd Barrett, who mentioned crisis and so forth, one could argue there have been crises over the past 20 years of oversupply followed by undersupply, followed by oversupply and so on.  However, I believe the point to which he was getting is that social housing is all about market failure.  It must be recognised that there is a failure in the market, regardless of whether one calls it a crisis or market failure.  I do not know whether the political system is strong enough yet to bring forward the concept of social housing equating to market failure but it must be articulated much more clearly within the political system because it is market failure.  Unless one is in Vienna, which has supply as a first choice, one must look at market failure linked to social housing.  That must be put on the now in the Dáil in the future.  We encourage people to do that.
