#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	0	Apologies have been received from Deputy Heydon. Today’s meeting is one of a series of pre-budget consultation meetings with selected national stakeholders. The committee is grateful for the submissions it has received to date as part of this process. This evidence will feed into our interim report in July and our final pre-budget report in September. Before we begin, I propose the committee goes into private session to deal with some matters. Is that agreed? Agreed.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	1	I remind members and witnesses to turn off their mobile phones as they interfere with the sound quality and transmission of the meeting. I welcome from Social Justice Ireland Dr. Seán Healy, Ms Michelle Murphy and Mr. Eamon Murphy; from the Nevin Economic Research Institute Dr. Tom McDonnell, senior economist, and Ciarán Nugent; and from the Irish Congress of Trade Unions Mr. Ger Gibbons, social policy and legislative officer. I thank them all for making themselves available to meet the committee today. As part of our pre-budget consultation process, we are holding two sessions today to meet selected national stakeholders. We will hold further sessions in September. We will ask each of the witnesses to make an opening statement and then members will ask questions. By virtue of section 17(2)(l) of the Defamation Act 2009, witnesses are protected by absolute privilege in respect of their evidence to the committee. If they are directed by the committee to cease giving evidence in relation to a particular matter and they continue to so do, they are entitled thereafter only to a qualified privilege in respect of their evidence. They are directed that only evidence connected with the subject matter of these proceedings is to be given and are asked to respect the parliamentary practice to the effect that, where possible, they should not criticise or make charges against any persons or entity by name or in such a way as to make him, her or it identifiable. Members are reminded of a long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the House, or any official by name in such a way as to make him or her identifiable. I invite Dr. Healy to make his opening statement.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	2	We welcome the opportunity to meet the committee, whose work is very important. As not everything can go into the opening statement, we would be happy to deal with any issues people want to pursue in the questions that follow. On the surface Ireland is performing very well on a range of issues: our economy is growing and unemployment is low. On closer analysis, there are some very serious issues. We have a housing crisis; we have persistent poverty and social exclusion problems; we have a long waiting list for healthcare; we have major issues relating to climate change and so much else that would actually bring into question how well Ireland is performing overall. It is important to recognise that budgets are about choices. In making these choices Government is shaping the society of the future. It is putting in place the various components of what it considers to be a good society, the infrastructure and services that shape the future. Budget 2020 should be designed so that it is both economically sound and socially fair. These twin objectives are both realistic and achievable. However, they need to be underpinned by a clear policy commitment and by budget decisions aimed at achieving both. I will address the overall fiscal position. The fiscal space is a critical issue. Government has the freedom in budget 2020, and in any future budget, to generate additional taxation revenue, from raising taxes in one area, and then spending or investing this money elsewhere. For us there is an issue about the transparency of the budget where the fiscal space is concerned.  We note with concern that the table setting out the available fiscal space for the next budget which was previously included in the stability programme update has been omitted from the Draft Stability Programme Update 2019 published in April. To facilitate informed comment and engagement with the budget process the details usually contained in this table should be made available in the public arena. On public expenditure and Exchequer receipts policy, Social Justice Ireland believes that in the coming years policy should focus on increasing Ireland's total tax take. A move in this direction is unavoidable if we are to deal with the existing gaps in infrastructure and social provision, and if we are going to deal effectively with the other issues that emerge and the bills that have to be met in the period immediately ahead. Using GDP, GNI and GNI* is problematic in setting targets. We propose setting a new total tax take target on a per capita basis. The target is that Ireland’s overall level of taxation - not just income tax - should reach a level equivalent to €15,000 per capita in 2017 terms. This target should increase each year in line with growth in GNI*. We calculate that the difference between the level of taxation by continuing as things are and what we propose would be €3.5 billion in 2019.  Increasing the overall tax take to this level would require a number of changes to the tax base and the current structure of the Irish taxation system. Increasing the overall taxation revenue to meet this new target would represent a small overall increase in taxation levels and would be unlikely to have any significant negative impact on the economy. It would still keep Ireland as a relatively low tax-take country. Demography will have a significant impact on Ireland’s budgetary position. Ireland’s growing and ageing population will require increased spending at certain stages in all levels of public expenditure, from early childhood education and care, through education, healthcare and pensions, and obviously care and social care for older people. These issues should be part of the framing of Ireland’s overall fiscal position. In the broader context we believe that windfall gains in taxation should be used to provide investment for non-recurring infrastructure projects such as the provision of social housing, primary healthcare centres, rural broadband etc. Once the houses are built, they do not need to be built again next year; it is one-off expenditure.Delivering a just taxation system requires three actions: an increase in the overall tax take, adoption of policies to broaden the tax base, and the tax system to be developed fairly. To achieve a budget that is economically sound and socially fair, other issues have to be dealt with besides taxation. Issues relating to social, economic and environmental development, in particular, have to be addressed simultaneously. We believe the budget should seek to develop five overall goals, including a vibrant economy, decent services and infrastructure, just taxation, good governance and sustainability. We spell out each of those goals in a series of proposals, which we can break down and so on. These proposals are set out on page 3 of our policy briefing, Budget Choices, which we circulated to the committee in advance of the meeting. I draw the committee's attention to the fully costed set of proposals in the briefing. We have also identified how those proposals can be paid for and the impact they have on the overall budget. We set out all of our taxation proposals and what the income would be from those proposals on page 16. We spell out all of our expenditure proposals and what they would cost on page 17. We then balance the books on page 18. We are being totally transparent in that every proposal we make is costed and we show how it can be financed. We recommend this document as a set of proposals for a fully integrated approach, socially, economically and environmentally, where the decisions are taken simultaneously and, therefore, one is not dealt with without the other. We can be as specific as the committee would like on any of these proposals.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	3	I thank Dr. Healy for his opening statement. I invite Dr. Tom McDonnell to make his opening statement.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	4	I thank the Chairman and the committee for the opportunity to appear. I am accompanied by Mr. Ciarán Nugent of NERI, and Mr. Ger Gibbons of the Irish Congress of Trade Unions. We are happy to answer questions later. As Dr. Healy pointed out, a six-minute statement can only cover so much ground, so the accompanying submissions should be considered as well.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	5	Dr. McDonnell need not worry; we will consider them as well.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	6	NERI's analysis of the available evidence is that the economy is not yet overheating. However, this is likely to change before the end of 2019 in the absence of a negative external shock such as a disorderly Brexit, which could quickly catapult us in the opposite direction. The various Brexit permutations mean that short-run forecasting is particularly uncertain. Nevertheless, the medium and long run sustainability question should continue to guide the fiscal stance taken by the Government. The overall fiscal position is reasonably solid, at least ostensibly, with a neutral headline general government balance, GGB, of 0.0% of GDP in 2018. In addition, our view is that the structural or cyclically adjusted balance was marginally in surplus in 2018. Effectively, the public finances are now in balance, notwithstanding our high debt level. Baseline average output growth of 4.5% is feasible over the 2020s. This sets a baseline for sustainable average annual nominal increases in public spending net of discretionary revenue measures. When we take into account demographic and inflationary pressures, the real per person increase will be close to just half this amount. Regardless of what form it takes, Brexit will marginally reduce potential output growth over the 2020s and this will, therefore, impinge on the annual fiscal space available to Government. However, the effect of Brexit on the amount of fiscal space available each year can be overstated. I am happy to talk about that further later. The other major source of uncertainty relating to the budgetary position is the sustainability of corporation tax receipts. The surge in receipts in recent years caught policymakers and analysts by surprise. Changes to the treatment of corporation tax at EU and international levels, which are likely over the next two years, may undermine the flow of revenue from this source, at least domestically. it is, therefore, contentious whether some of those corporation tax receipts should be considered part of our structural tax base at the moment. This suggests a more cautious fiscal stance until we have greater certainty regarding future revenue yields. NERI has produced a number of papers in recent years showing that Ireland's per capita public spending and per capita Government revenue are both below average compared to peer high income EU countries, which refers to all of the other countries in the EU with a GDP per capita of 30,000 or greater. I refer the committee to the accompanying submission and I am happy to discuss this in greater depth.  Given increasing demand pressures, Ireland's position in the economic cycle and the negative implications for inclusive growth and public services, a package of discretionary revenue measures that reduces net Government revenue would be an unwise course of action for budget 2020. Ireland faces a number of emerging challenges as we approach a new decade. These include Brexit, climate chaos, precarious work and inequality, housing and homelessness emergencies, a two-tier health system, the fiscal implications of a growing and ageing population, and the fragility of an industrial strategy based on tax-sensitive US multinationals. In particular, the risk of a no-deal Brexit has increased since the start of this year. Now is the time to invest in our people, public services and infrastructure. A substantial increase in productive investment, which will happen over the next few years, is the only way we can ensure our future prosperity in a sustainable and inclusive way. Brexit does not change this fundamental reality. Fundamentally, Brexit should not change budgetary policy in Ireland over the medium term. Good policies will remain good policies. ICTU advocates for a radical progressive vision for Ireland's economy and society. Its submission for budget 2020, which is currently being finalised and will be submitted over the summer, will outline a series of proposals that will start us on the journey to realising that vision. Congress has consistently argued for an inclusive equality-proofed budget that places the welfare and betterment of the majority at its very core and prioritises higher living standards, particularly for workers and their families, to be delivered through a transformative programme of investment in infrastructure, services and service delivery. In particular, the budget submission will articulate the need to invest more in a wide range of different areas, including social and affordable housing, healthcare, childcare and education, clean and renewable energy and public transport. Achieving these goals means abandoning attempts to cut taxes on a net basis. Such policies will help overheat the economy and will harm workers in the long run. Congress proposes new taxes on capital, particularly on wealth and property stocks, to raise money for productive social and economic investment. In principle, Congress supports an increase in the carbon tax but that is contingent on an accompanying and linked climate justice fund that would channel the revenue raised in the form of a dividend for every person living in Ireland. Our plan would reduce greenhouse gas emissions while the average household in the bottom half of the income distribution would see their purchasing power increase
after the introduction of the linked carbon tax and annual dividend, that is, they would receive more in the form of a dividend than they would expect to pay in carbon tax. Households who change behaviour and opt for less carbon intensive modes of consumption will see their gains increase. We are happy to take questions.
#JohnLahart	unknown-#JohnLahart-party	unknown-#JohnLahart-dob	unknown-#JohnLahart-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	129	I wish to ask a supplementary question. We have lost a culture of apprenticeships. I am 54 years of age and that culture was very much alive when I was doing my intermediate certificate and leaving certificate. Up to one third of my classmates left school after the intermediate certificate to take up apprenticeships. They are not a sexy option now for students. That is the first aspect that must be addressed. I do not know if the witnesses have any ideas about addressing that. If they listen to Sean O'Rourke's programme in the third week of August, I am not exaggerating when I say that 99% of his programme post the leaving certificate results coming out will be focused on third level, university and college education and only one minute will be devoted to apprenticeships.How can we change that culture?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	130	I have to be careful because I could go on for a bit.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	131	I will not let Mr. Lucey do that a second time.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	132	As part of our work we hired Teneo Ireland to carry out a behaviour and attitudes survey among a very widespread group. We wanted to find out why construction is not attractive. We got a lot of information back. We are not selling ourselves as well as the Googles and Amazons of this world. The survey pointed us in the direction of the tools to change that. I will stop there because I could go on for too long. We are working on that. I totally agree about perceptions. Perception is a huge thing. There are historical reasons for them which I could go on a bit about, but I will not. I got one massive bit of hope from Ireland Skills Live at the RDS. If we give the information to the mothers of Ireland they will make the right decision. I have no doubt about it. All that they are receiving at the moment is a wealth of information about going to university. They know their children better than anyone, and if they are given options and an understanding of what is available they will point them in the direction of what works for them. I am hopeful. An awful lot of us agree about this. Diversity is mentioned here. It is one of the things we must battle with in construction. It is not diverse enough. That is part of our campaign. As was said, we have to start the primary schools.
#JohnLahart	unknown-#JohnLahart-party	unknown-#JohnLahart-dob	unknown-#JohnLahart-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	133	What could be done in the budget?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	134	Restoring the student levy would help. We are preparing a skills campaign and canvassing funds for it at the moment. We are also fundraising in the private sector. We would like an injection of help from Government agencies on that. We are absolutely dead serious about this. This is something we have to do. We do not have a choice. We need people to come into construction to do the work this country needs. We will make it happen, but it will happen better if we do it in collaboration with the State agencies. Sean O'Rourke will be missing a trick if he does not turn up at Ireland Skills Live next year and broadcast from it some morning. He will see something different and get the news out on the airwaves that something different is going on.  I have two other comments to make. Deputy Boyd Barrett asked about the State building houses. We need a lot of different initiatives to overcome the problem we face. A lot of the initiatives that have been pushed out have been working and we have raised the output. As with any problem, however, we must have enough tools in our chest to approach this in the right way. One tool is missing at the moment; the State is not doing enough. We should not rely on any single thing. We need a combination of public and private efforts. The private sector will always take on entrepreneurial projects. It will take a risk on things that the State will not do. When it comes to solving problems however, we must all work together.  I refer to capital projects and unexpected tax funds. People do not seem to realise that if they make a decision to go ahead with something today they will see a shovel going into the ground four years later. It is no good waiting until next October to find out whether we face a hard or soft Brexit. We have to be decisive and press the button on projects now. Nothing happens tomorrow in construction. Press the button today and four years pass before a shovel is in the ground, and that is with everything going right. 
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	135	I will go to Deputy Broughan now because I am conscious of time and I want to make some points myself.
#TommyBroughan	unknown-#TommyBroughan-party	unknown-#TommyBroughan-dob	unknown-#TommyBroughan-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	136	Mr. Lucey talks about entrepreneurial spirit and enterprise. Has he ever heard of an Italian economist who teaches in London named Dr. Mariana Mazzucato? She wrote a famous book called The Entrepreneurial State. She showed how almost all the major entrepreneurial decisions in the development of the IT industry and electronics generally, including all the elements of the web, were made by the state and university sectors rather than private industry. In fact, private enterprises like Facebook and Google ran with systems that had been put in place by the state. I do not see where this is coming from. I worked briefly in the construction industry when I was a kid. The Ahern and McCreevy Government decimated the construction ability of city and county councils. It ran down the workforce and got rid of apprentices and skilled tradesmen. That is what happened. We did not have the kind of State involvement in housing that had accompanied the private sector in the past. I worked for contractors on both public and private estates. Why is Mr. Lucey moaning about Dublin and the number of cranes on its skyline? Should he not rejoice in that? Most powerful economies tend to have a major capital city. Some 40 million out of 125 million Japanese live in the greater Tokyo area. Some 20 million Argentines live in Buenos Aires, out of 48 million in total. Half the Austrian population lives in the state of Vienna, though there are historical reasons for that. What is the big deal with this? Should we not rejoice in the fact that when one goes to the top of this building and looks towards the south east, about eight or ten high-rise buildings are rising up over the fabric of the city and all those cranes are out there? The same is happening in my own constituency of Dublin Bay North. We face some changes in Limerick. Limerick city and county will have one leader. The newly enlarged Cork city has upwards of 200,000 people. There is also Galway as well as Belfast and Derry in the neighbouring jurisdiction. Why moan about this? Why not just decide to expand on that and build houses, particularly in the Dublin region? A lot of the high-rise buildings are commercial, such as the 24-storey building by the Liffey and other neighbouring buildings. Mr. Lucey spoke about confidence and "normal times". When were there normal times? All times have problems and issues. The country is undertaking the national development plan, the national broadband plan and retrofitting. The Construction Industry Federation told us that 50,000 houses would come on stream in 2023 and 2024. None of us on this side of the room believes that supply and demand are in equilibrium. That is fantasy. It is not the case. There is no question of that being the case because in my constituency between 7,000 and 8,000 families are on a housing list. There are 20,000 such families in Dublin city alone and we believe the true figure for the whole country is almost 130,000. There is no equilibrium. We are miles from equilibrium because nothing was done for seven or eight years. What more confidence does the industry need? Even with Brexit we will have a lot of construction if there is a moderately soft landing, which there probably will be under the new Prime Minister. Should we not be planning on that basis rather than worrying about confidence? What is confidence? Confidence was there in the late 1990s and early 2000s. The problem is that the State abrogated its role in doing something about this after 2008 and 2009. I agree with Mr. Lucey about the shared equity loan scheme. That would be a useful development. On the point of apprenticeships I note that we have given SOLAS the responsibility. Even before the crash, as a Deputy I found that it was very hard to get sponsors after the introduction of the new system of seven segments. Some five of those were awarded in college and a further two on the site. One could still find young boys and girls getting four or five sections and struggling to get an employer who would take them over the line. The Brits have elevated apprenticeships to degree level. Things have changed in construction since I was assisting plasterers. There are many big sites in our constituency, and I note the role that crane drivers are playing. Walls and practically whole apartments arrive in blocks. The technology is changing. Construction is a high-tech industry. These qualifications should be recognised as level 8 qualifications, the level of a basic degree. Last week we gave the institutes of technology the power to award any degree they like up to doctoral level.
#ColmBrophy	unknown-#ColmBrophy-party	unknown-#ColmBrophy-dob	unknown-#ColmBrophy-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	137	I will start with Ms Mair who indicated first.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	138	I thank Deputy Broughan for mentioning Mariana Mazzucato, who is quoted in our forthcoming report examining productivity in construction. The Deputy was correct to say she is very strong on the role of innovation in transformative economic policy and investment in human capital, research and development and so on. A significant element of our budget submission, which will be formalised in the next few weeks, focuses on the role of research and development and innovation in construction, linking education and training across the industry and sector. Education is the primary activity of universities and institutes of technology and that feeds into skills development for the sector. The production of goods and services is the primary activity of companies in construction. Therefore, our ultimate aim is to have a designated centre for construction research, development and innovation which would be a bridge between academia, the research community and the construction sector. We have committed to pursuing and progressing that agenda and have already established a joint industry-academic steering committee to work through the construction sector group in that regard. In our submission, we will call for greater investment in construction-related research and development and innovation and, in particular, for a consideration of the existing research and development tax credit and how it meets the needs of construction SMEs. It is often the case that the types of activities and services construction companies provide are difficult to capture in the black and white review Revenue conducts in respect of the construction research and development credit. We need to continue to build links between the education and training sectors and industry so that, as Mr. Lucey detailed, our pilot scheme, which is to be launched in the autumn, can garner additional stakeholder support. A focus of the scheme and many of the policies CIF is adopting are about embracing a whole-life career in construction. It should not just be about the initial qualification that gets one a job but about providing tools and supports through employers for lifelong learning and career progression. That will allow us to offer rewarding and sustainable careers to those choosing to enter the industry and to improve the diversity of the sector.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	139	Deputy Lahart suggested that we were somehow or other favouring institutional investors and the build-to-rent model. That is not the case. The president referred to that. It is part of a very important model, however, and it provides currently for a certainty of funding that is not coming from anywhere else. A figure we came up with lately is that just 6% of our social housing is being provided by the State. Otherwise, it buys it from the private sector. While co-living has received a great deal of negative publicity, it has a place for a sector of the workforce. There are young people who want to spend the minimum amount of time in living accommodation and to live and work in the city. We need solutions in all those areas. I note to Deputy Broughan that I did not hear anyone moaning. If we gave that impression, it was certainly not intended. We are delighted to have approximately 125 cranes in Dublin. The point the president made was that there are fewer than a dozen elsewhere. It is a massive discrepancy. In numerical terms, the bulk of our members are all over the country. Unfortunately, they are all commuting to Dublin and helping to clog up the streets, contributing to the congestion that exists. It involves a great deal of extra cost. If we had that extra infrastructure so that they could work in the general vicinity-----
#TommyBroughan	unknown-#TommyBroughan-party	unknown-#TommyBroughan-dob	unknown-#TommyBroughan-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	140	We need a world-class capital city, do we not?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	141	Of course and we are not saying otherwise. However, there is a difference between having a 50:50 ratio with respect to economic activity in the capital, which might be acceptable, and a 90:10 ratio, which is the problem we have. There is scope there. The Deputy mentioned high-rise buildings. We are still having a major struggle to get our high-rise buildings and those heights. There are some fantastic designs.
#TommyBroughan	unknown-#TommyBroughan-party	unknown-#TommyBroughan-dob	unknown-#TommyBroughan-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	142	There seems to be a new policy on that in Dublin City Council.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	143	The Government has a policy too and they seem to be at loggerheads. The Minister's recommendations are still not being taken on board. We certainly need to increase the height. Lest the notion go out that apprenticeships in construction are at a low ebb, electricians and plumbers are flying high. This includes the very apprenticeship to which Deputy Boyd Barrett referred to in respect of his son. There are thousands of people in each trade mainly because we have large contractor firms on the mechanical and electrical side which are working for the likes of Google and Facebook and building data centres, not just in Dublin and around the country but across Europe. That is a very good model. It is in respect of the wet trades, which are necessary currently for house-building, where the structure of the industry does not encourage employers to some extent. We have a weakness on the employer side and a mega-weakness around creating an awareness among people who might otherwise choose an apprenticeship in these trades.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	144	I refer to construction issues. The witnesses have touched on workforce issues being key and stated that the live register has been exhausted. The industry is now looking beyond that. From a budgetary oversight perspective, we are heading into the next budget. The summer recess will take place shortly and when we come back we will be fully into the discussions on budget 2020. What are the witnesses' key asks for us to consider in respect of that budget? I refer to addressing the workforce issue but also to the cost of building.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	145	We have exhausted the live register fairly well with respect to workforce issues, but we are still working on it. We are still having success through different training courses with getting people off long-term unemployment and into construction. Going forward, we will have to bring more workers into the industry from among school leavers. However, we will also have to look at the technology. Off-site construction has become very prevalent internationally but we are getting into it more slowly in Ireland. We have people who are willing to do it, but it comes back to that awful word "confidence". If people want to set up a fabrication plant in Ireland, it means a very significant investment. They will want to know they will be able to sell the output. A huge part of what we need is to push the pipeline of work. At the moment, a very significant proportion of that pipeline is coming from the private sector. I read the Irish Fiscal Advisory Council's document last weekend. The funny thing is that when I got to the end of it, I did not feel all that great. I wondered why I was not feeling good after reading this advisory document. I looked at it again and considered the words it used. The word "overheating" was used 39 times. The word "shock" was in it 78 times, "debt" was in it 173 times and "adverse" was used 23 times.It was a report that made people worried that everybody was saying something was going wrong. Some parts of our industry, such as the civil engineering sector and the regions, have not really had the same crack of the whip as other parts of it. We know that connectivity is a huge part of the social fabric of our regions. Some parts of the country are not connected properly to other parts of it. Dublin needs to go underground. It has to go underground. There is no more room on the streets. If we want to have a fabulous capital city, we have to move forward with these projects. The MetroLink project has been going slowly for a number of months. We need these things to move forward quickly because we do not see big projects starting on the ground until 2020. That will be the first of them if it starts then. People are not being given the confidence to invest and use their skills to make a product that people will buy. Pushing out the pipeline of work is probably one of the biggest things we need. I ask the committee to support our campaign to bring people into the construction industry.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	146	I have a few questions for Mr. O'Brien and Mr. Brady of IBEC. I agree with much of their opening statement, particularly in respect of corporate tax receipts. We have discussed the unexpected and unexplained windfalls that have helped us to plug significant holes in supplementary budgets in the last couple of years. Last year, there was an overrun of €700 million in health. If we did not have these corporate tax receipts, we would have been in much more difficulty. This committee has had a lot of discussion about whether we should bank that money and use it for a rainy-day fund. The witnesses have suggested that it should be used as a strategic investment fund to ensure capital projects are delivered consistently and are not hampered by any downturns that may come. We know it is inevitable that there will be a downturn because that is the economic cycle. I would like to pick up on what Mr. Lucey has said about connectivity. It is interesting that he mentioned this topic. Irish Rail has just opened a public consultation process with regard to the proposed extension of the western rail corridor, which involves the completion of the second and third phases. The first phase - the Ennis line - is complete and is up and running. It is doing very well, contrary to what some people may have predicted about that line. I would welcome Mr. O'Brien's thoughts on IBEC's position with regard to the second and third phases, into Athenry and Tuam and onto Claremorris. People in the west of Ireland are very keen to develop the Atlantic economic corridor and the western rail link. The connectivity about which Mr. Lucey spoke must be part of the bigger picture, which is a longer-term vision for the west and the north west. How do we connect our major cities and growth hubs? Under the national development plan and Project Ireland 2040, Sligo has been identified as the growth centre for the north west. We want the western seaboard to be connected from Galway through Mayo to Sligo and on up to Donegal. What are IBEC's views on the western rail corridor? Will it support it?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	147	We have already had an extensive conversation about the risks associated with corporate tax receipts. We believe the forthcoming budget has to stop the pattern of recent years. This money needs to be put aside for strategic investment in infrastructure, education and innovation. Deputy Chambers asked a specific question about regional infrastructure. I share Deputy Broughan's sentiment that we need to build a world-class city. The reality is that Dublin operates in a different division and needs to be funded at that level. As a national organisation, IBEC believes that too much of this country's economic activity takes place inside the M50. Over 40% of the country's economic activity is happening inside the M50. This is suboptimal for Dublin and for the entire country. For a number of years, we have been advocating an ambition that we should be planning for an all-island population of 10 million people. Much to many people's surprise, the population of this island has hit 7 million. When one rounds up the numbers, one will see where the all-island population has gone to. This is becoming an island of scale. It is a challenge to make sure the all-island economy is preserved. It is becoming a market of scale. Most businesses in construction and other sectors view the all-island market as a single market. That is the way business predominantly works. We believe there is a real opportunity to develop the Atlantic economic corridor as a counter-balance to Dublin. Some of it is already becoming a reality. We have spoken about the initiatives we have seen in Limerick about how that city is developing. We see the connectivity piece from an employers' perspective. Now that Limerick and Galway are connected by motorway and the travel time between them has been reduced to less than 60 minutes, the labour market dynamic between those cities has changed completely. We can see people in Galway commuting to our companies in Limerick on a daily basis. We need to make sure that commuting is of a more sustainable nature in the future. We will still need the road infrastructure. Our priority for the sequencing of projects is to make progress with a really ambitious Atlantic economic corridor that connects Dublin, Limerick and Galway and extends the whole way up the coast and all the way around to Belfast. This kind of C-shaped ring will make the all-island economy a reality. Rail will have a role to play within that, but we need to get the road infrastructure delivered. Many of our members want opportunities to move commercial and industrial products by rail. I think this approach will bring us some options, particularly in the context of climate challenge. Investment in rail, including the electrification of rail, must be part of the solution. Our ambition for supporting the western arc, particularly the Atlantic economic corridor, is incredibly strong. The members of our national organisation want to see a greater spread of economic activity. We cannot do this without investment.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	148	I agree with what Mr. O'Brien has said about the importance of the C-shaped infrastructure outlined by Mr. O'Brien, along the western seaboard and back up into Belfast. We want a good road network and a decent rail network to give options to citizens. Reference has been made to the climate issue. The Government published its climate action plan a couple of days ago. It is actively exploring the possibility of banning petrol and diesel cars from certain cities. I am sure Galway will be included. That is where the opportunity for rail really comes in. There is an opportunity for commuter services to come from Mayo into Galway to try to get the congestion out of Galway. This would help some of the businesses represented by IBEC, including those in Parkmore that are facing major congestion issues. We have discussed this. It is an ongoing discussion every year. The industrial estates in Galway cannot get their staff or their products in and out. We need to take the cars out of the city. Rail presents an opportunity for us to do that. Does Mr. O'Brien support the western rail corridor? Will IBEC support the public consultation by putting in a submission to that effect before the middle of July?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	149	We are going to be engaging with our members on it. We have not yet taken a decision.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	150	You would want to hurry up.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	151	We are going to be really ambitious with regard to the investment agenda for road and rail infrastructure.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	152	What is Mr. O'Brien's personal view on the western rail corridor?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	153	We have not formed an opinion on it yet.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	154	Have you formed your own opinion on it?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	155	We have not.
#LisaChambers	unknown-#LisaChambers-party	unknown-#LisaChambers-dob	unknown-#LisaChambers-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	156	I am not asking about "we". You do not have an opinion.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2019-06-19 00:00:00	Business of Select Committee	157	We are engaging with our members and we will form an opinion.
