#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	0	The revelations made known by the Taoiseach to the House yesterday in respect of Mr. Justice Flood's resignation have added greater confusion to the issue, and give the impression that the Taoiseach has misled the House. The Attorney General knew of and attended a meeting on 26 May with two other judges in relation to the costs issue on the pending resignation of Mr. Justice Flood. Did the Attorney General inform the Taoiseach of this meeting and, if so, did that not mean that the Government was then in possession of the information that Mr. Justice Flood intended to resign? Why did the Taoiseach give the impression last week, in answer to a number of parties in the House, that he had only just become aware of this information, and that in his breathless rush to impart that information he did not have time to deal with the legal intricacies of what was contained therein? Does this not mean that the information in regard to Mr. Justice Flood saying he wished and intended to retire as chairman of the tribunal was made known to the Taoiseach and the Government through the Attorney General on 26 May, and by formal letter on 28 May, and that the Taoiseach had this information for a month, and that this House and its Members were not so informed by the Government? Does that not constitute a misleading of the House and the withholding of relevant information about the most historic tribunal of recent times?Can the Taoiseach account for the fact that the Attorney General does not appear to have brought this information to his attention, or, if he did so, that the Taoiseach did not make the House aware of it? Why did the Taoiseach give the impression last Tuesday that he had not become aware of this information until the Cabinet meeting earlier that morning? Does it not mean that the Taoiseach's handling of this issue has been confused, and that he has misled Dáil Éireann?
#WillieODea	unknown-#WillieODea-party	unknown-#WillieODea-dob	unknown-#WillieODea-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	425	I disagree with Deputy Costello's contention that we are turning carriers into immigration officers. What we are doing is improving the controls on preventing illegal immigration. It is a problem that has been with us for some time, costing much money and causing public anxiety. There is support for the proposals we are putting forward. It is impossible to absolutely control this area. We are involving carriers in the process but they are not being turned into immigrations officers.As I understand the legislation, carriers are being asked to carry out a rudimentary check. They will be informed what to look for in respect of false documents. They simply have to check people's documents to see if they are in order or seem to be in order. When they reach the frontiers of the State, if they are requested by an immigration officer to ask people to present themselves, they simply do that.I have listened carefully to what Deputy Costello says, as I always do, and I cannot see any basis for distinguishing between nationals and non-nationals. All the carrier has to do, if requested by the immigration officer, is direct people to disembark for the officers to check documents. It makes no sense to have a situation where carriers ask non-Irish people to disembark while every person they are satisfied with as being Irish can stay on. I also do not believe there is any great issue of human rights involved in this case.I accept the point about the carrier doing an initial check on the documentation, but it is not a detailed check. It is a rudimentary check to see if the documents are in order. If a person brings somebody into the State whose documents are manifestly not in order, they are liable to certain penalties. The average, reasonable person on the street will say that is a sound proposal based on logic and common sense.Returning to the example of shopping trips and yachts etc., it is the immigration officer who will ask for people to disembark if he feels it necessary to do so. That is a matter within his or her discretion.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	426	That is the subject of another of my amendments.
#WillieODea	unknown-#WillieODea-party	unknown-#WillieODea-dob	unknown-#WillieODea-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	427	We will come to that.
#JohnDeasyFG	unknown-#JohnDeasyFG-party	unknown-#JohnDeasyFG-dob	unknown-#JohnDeasyFG-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	428	Maybe not.
#WillieODea	unknown-#WillieODea-party	unknown-#WillieODea-dob	unknown-#WillieODea-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	429	The reality is that if somebody comes back from a shopping trip in a yacht or other means of transport and they have too much alcohol or tobacco, there are customs implications. There may be contraband people as well as contraband tobacco and alcohol. The fact that somebody happens to come into a quiet, peaceful place in west Cork back from a genteel shopping trip should not mean that he or she is not to be subject to the same controls as anybody else. That is the view of most reasonable people. I understand the point of view put forward by human rights organisations. I also understand why certain people have to be seen to take certain stances, but in so far as people in the legal profession are concerned, those who know something about this area with whom I have discussed the legislation, they think the requirements on carriers are perfectly reasonable. They do not think they are unduly onerous. They think the legislation will be effective in controlling the flow of illegal immigration, which is its principal objective.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	430	I will not pursue it any further because we do not have much time. A specific onus is put on the carrier to present everyone on board to the immigration officer. That is a new statutory duty which did not previously exist and its implementation, whether it is in west Cork or Dún Laoghaire, will create a major problem.The section clearly specifies that the carrier must check the authenticity of the documentation. Repeated reference is made to the validity of the documents. It is not merely specifying a cursory perusal of the documentation, it is demanding the authenticity.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	431	I move amendment No. 6:
In page 4, line 25, after "officers," to insert "if required to do so by such directions (if any),".
#WillieODea	unknown-#WillieODea-party	unknown-#WillieODea-dob	unknown-#WillieODea-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	432	We are dealing with amendments Nos. 6 and 8.
#JerryCowleyIND	unknown-#JerryCowleyIND-party	unknown-#JerryCowleyIND-dob	unknown-#JerryCowleyIND-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	433	Is it agreed that one decision should suffice in respect of amendments Nos. 5, 7, 13 and 14? If Deputies so request, separate decisions will be allowed. Amendments Nos. 6 and 8 are related and they will be taken together by agreement.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	434	I think the result will be the same, so I agree to it. Perhaps at this stage the Minister of State might indicate if he is prepared to accept any of the amendments so that we will know where we stand.
#WillieODea	unknown-#WillieODea-party	unknown-#WillieODea-dob	unknown-#WillieODea-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	435	No, other than Opposition amendment No. 1 to amendment No. 26, as has already been indicated.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	436	Amendments Nos. 10 and 11 are alternatives to No. 9. Amendments Nos. 12 and 15 to 17, inclusive, and 19 are related. Amendments No. 16 is an alternative to amendment No. 15. These amendments will be taken together by agreement. Is that agreed? Agreed.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	437	I move amendment No. 9:
In page 4, to delete lines 29 to 34.The Minister is trying to assert the principle of carrier liability. This will force untrained airline staff, ferry staff, and now train staff, into the role of immigration officers. The protection of human rights will be devolved to commercial entities thereby giving rise to a risk of indiscriminate prevention of individuals from entering Irish territory to claim asylum.The Minister of State managed to insult many people by saying that there are those who have to be seen to be taking a position. The concerns expressed by me and other Deputies are deeply held. The same is true for those in the UNHCR, Amnesty International, the Human Rights Commission and the Irish Refugee Council. They have put a great deal of effort into examining this matter and trying to explain their position, in spite of the Minister's attempt to railroad this legislation through the Houses of the Oireachtas. Those concerns are valid and the Minister of State should take on board the need to strike out this section on carrier liability.Any measure which directly or indirectly obstructs asylum seekers from entering this territory, is incompatible with international law, in particular with Article 31.1 of the 1951 UN refugee convention. The effect of carrier liability as presented in this legislation would fall into that category.A state's right to control its borders is not absolute. It has to be proportionate and humane and the denial of entry into the State on the basis of a lack of proper documentation will remove access to the asylum apparatus established under the Refugee Act 1996. The proposed legislation is without any mechanism for transparency, accountability or means of appeal. My party and other Deputies are in agreement with the human rights organisations that this section should be removed and that my amendments to this section, particularly amendment No. 9, should be accepted.It is well known that people fleeing from persecution are forced to travel with incorrect and incomplete documentation. Denied regular means of transport as a consequence of this legislation, refugees will be driven, as I said on Committee Stage, to resort to dangerous means of travel. This section will force many asylum seekers into the hands of smugglers and into the back of freight containers. We saw the tragic results of this practice in Wexford and in other countries.As the Minister said on Committee Stage, other European countries have introduced carrier liability legislation. The results, however, have been horrific. Many refugees, forced into irregular transport means, have been drowned, frozen or suffocated en route. As of 20 November 2002, nearly 3,500 asylum seekers have died trying to access the fortress Europe which is being created by legislation such as this, and these are only the documented cases. This section will increase the potential for such gruesome and unnecessary episodes to continue.As drafted, this section on carrier liability does not allow for any asylum-related defences to liability. The UNHCR stated that such measures interfere with the ability of persons at risk of persecution to gain access to safety and that this is incompatible with international human rights and refugee protection principles, notably Article 14 of the Universal Declaration of Human Rights, according to which each person has a right to seek asylum, and Articles 31 and 33 of the 1951 refugee convention. The UNHCR strongly argued that carrier's liability should not apply to refugees and asylum seekers. I agree with this position, as do many other bodies. We are opposed to the section in its entirety. I urge the Minister of State to adopt amendment No. 9. even at this late stage. The Minister has indicated that he is not willing to accept even practical amendments from the Opposition.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	438	As it is now 1.30 p.m., I am required to put the following question in accordance with an order of the Dáil of this day: "That amendment No. 1 to amendment No. 26 and the amendments set down by the Minister for Justice, Equality and Law Reform and not disposed of, including those in respect of which recommittal would in the normal course be required, are hereby made to the Bill, that Fourth Stage is hereby completed and the Bill is hereby passed."
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	439	Ireland's commitment to collective security is pursued through the United Nations, which has the primary role in the maintenance of international peace and security. The UN has no standing military forces of its own and relies on the voluntary provision of resources by willing members. At present, according to the Defence Acts, Defence Forces personnel can only serve overseas in an operation established by the UN Security Council or General Assembly. It does not allow for Irish contingents to participate in missions which are clearly endorsed by the Security Council but which have not been established by the UN.The Defence (Amendment) (No. 2) Act 1960, which provides for the deployment of troops on overseas missions, was drafted at a time when it was not envisaged that the UN would engage regional organisations on its behalf, rather than directly raise forces of its own. However, there has been a significant rise in the number of peacekeeping and peace-enforcement operations carried out by regional organisations or ad hoc coalitions with the sanction or approval of the UN. This is due not only to the considerable increase in the number of peacekeeping operations but also to the specialised nature of particular operations. An example is the current French-led EU Operation Artemis in the Democratic Republic of Congo. This operation was established by UN Resolution 1484 but is initially being implemented by the EU on behalf of the UN.The circumstances which arose in relation to the participation of the Defence Forces in the first EU peace support operation, currently under way in the former Yugoslav Republic of Macedonia, FYROM, are unlikely to recur. Deputies will recall that while UN Security Council Resolution 1371 of September 2001 noted that the UN "strongly supports" the establishment of a multinational security presence in FYROM, Irish Defence Forces personnel were not able to participate. The Attorney General advised the Government that the UN endorsement did not satisfy the requirement, as laid out in the Defence Acts, that the UN must establish or authorise the establishment of the EU-led force.However, as I have stated in the past, in a volatile international security environment, I believe that we should keep the matter under review to ensure that we are not found wanting should circumstances arise where the Government would wish to consider Defence Forces participation in a crisis calling for a response from the international community, which conforms to Ireland's proud tradition in contributing to international peace and security.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	440	Will the Minister clarify further his intentions as it appears he is to review the Defence Acts to see what, if any, amendments can be made to facilitate Ireland's participation in EU-led forces that may or may not have the sanction of the UN? I would be grateful if the Minister would clarify his comments of 18 May in Brussels. I am quite certain that from the viewpoint of his Department and the Defence Forces, and given the current evolving situation, what prevailed in the past may not necessarily be sufficient to meet future demands.
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	441	As the Deputy knows, the triple lock requirement, as it is referred to – involving the approval of the Dáil if the number exceeds 12, UN establishment and Government approval – has provided fundamental safeguards regarding previous Irish participation in peacekeeping activities. Clearly, I have no intention of interfering with either Dáil or Government approval. The fact that the UN supports missions but does not necessarily establish or authorise its own force created a problem for us in Macedonia. We were anxious to be involved in that expedition but because of our Defence Acts we could not participate. In the changing international situation, I wanted to open a debate and reach cross-party consensus on this matter, if possible, by staying with the UN. The UN is changing the position and, considering the change I am advocating, I will be adhering to what the UN is now doing, as distinct from what it used to do. We should have a cross-party debate as to the best way forward. I have an open mind on the matter and I appreciate the supportive comments of Opposition Members in this regard.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	442	As the Minister is probably aware, the Fine Gael spokesperson on foreign affairs has been supportive of that concept, as has the party's spokesperson on defence, for whom I am deputising today – I apologise for his absence. Will the Minister indicate when it would be advisable to consider reviewing the Defence Acts in anticipation of meeting the kind of situation to which he has referred? Whether such missions are UN-led or otherwise, it appears that some review of the Defence Acts will be necessary. When does the Minister wish to see that take place?
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	443	We have opened a debate on the issue and there are fairly strong views that the situation that has developed in Macedonia vis-à-vis the UN may not recur. However, I want to prepare the ground in an open and transparent way in the face of emerging changes and, as I indicated in my earlier reply, to stay with the United Nations as the responsible international organisation leading these matters. It is because of the changes that have been made in the UN that I have presented the position thus.
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	444	I propose to take Priority Questions Nos. 63 and 65 together.The Government has decided to replace the Gulfstream IV and the Beechcraft King Air in the ministerial air transport role. The decision was necessary to meet the ever-increasing demands of Government business, not least in the context of a significantly enlarged European Union.The two tender competitions for the acquisition of the aircraft, a long-range aircraft and a smaller seven to nine-seater aircraft, are now in train. The closing date for receipt of tenders for both competitions was 30 May 2003.The tender competitions allowed for the submission of both new and previously owned aircraft and all options, such as outright purchase, lease, lease-purchase or other alternatives were open for consideration. In tandem with proposals for the supply of the aircraft, tenderers were also asked to outline offers for the Gulfstream IV aircraft as at the proposed date of hand-over of the tendered aircraft or in mid-July 2004, following the EU Presidency. Offers for the Beechcraft King Air were also requested in tandem with proposals for its replacement. Tenders were received from nine companies in respect of the long range aircraft and from six companies for the seven to nine seat aircraft. Some tenders contained a number of proposals. In addition, a number included new and pre-owned aircraft.The tenders are the subject of evaluation and, accordingly, the Deputies will appreciate I cannot comment on the process, which is ongoing. I expect the evaluation process to be completed in or around the end of this month. The acquisition of the aircraft will be the subject of a detailed cost benefit analysis, including value for money, with comparison costs associated with alternative arrangements. Responses to the tender process will determine the most advantageous system of payment.The cost of the acquisition of the aircraft can only be defined following the evaluation process, particularly given that pre-owned aircraft are a consideration. It is expected the new aircraft should be available for operational service by 1 October 2003.
#JoeSherlock	unknown-#JoeSherlock-party	unknown-#JoeSherlock-dob	unknown-#JoeSherlock-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	445	How many tenders were received by the closing date for the Government Gulfstream IV jet? Has a decision been made on whether new or second-hand aircraft will be purchased? Has a decision been made on whether they will be purchased or leased? Will the Minister give an indication of the high expenditure of public money involved?
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	446	As I indicated in my reply, there were nine tenders for larger aircraft and six for the smaller aircraft. A number of tenders include both new and pre-owned aircraft. It will not be possible to indicate the expenditure involved until decisions are taken following the evaluation process, which is under way and should be completed by the end of the month. There will be a tough evaluation of the tenders, bearing in mind value for money and the method of payment, should that arise.
#JoeSherlock	unknown-#JoeSherlock-party	unknown-#JoeSherlock-dob	unknown-#JoeSherlock-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	447	Given that the stated purpose of the acquisition of lavish new aircraft is that Ireland will assume the EU Presidency next January, is the Minister satisfied the aircraft will be in place? Will Air Corps personnel require training to fly and maintain the aircraft? When will this take place? Will a Supplementary Estimate be introduced to provide for their acquisition?
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	448	No Supplementary Estimate will be introduced by any Department and that has been made absolutely clear since the beginning of the year. It is expected, if a decision is taken following the evaluation to accept tenders, that a number of the aircraft will be available before the end of the year. With regard to the smaller aircraft, a short time, if any, would be required to train Air Corps personnel whereas if the larger aircraft were acquired, a longer training period would be necessary. I am assured by the Air Corps that is well within its ambit.
#JoeSherlock	unknown-#JoeSherlock-party	unknown-#JoeSherlock-dob	unknown-#JoeSherlock-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	449	If no Supplementary Estimate is provided, does that mean the finance is in place for acquisition or lease of the aircraft?
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	450	No, there is no provision in my Estimate this year for this purpose. This could mean a number of things. Little money may be required this year or it could depend on whether the Government leases the aircraft or purchases them outright or on the time frame agreed to make payments for pre-owned aircraft. A small amount could be involved this year.
#JoeSherlock	unknown-#JoeSherlock-party	unknown-#JoeSherlock-dob	unknown-#JoeSherlock-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	451	Ireland assumes the EU Presidency on 1 January.
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	452	These matters cannot be debated today because I want the evaluation to proceed as independently as possible without reference to the money available.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	453	It has been established that tenders were invited for short haul and long haul aircraft. Has the Minister undertaken a cost benefit analysis of leasing or purchasing the aircraft? Has such an analysis been applied to both new and pre-owned aircraft? How necessary will both aircraft be following our Presidency of the EU? Has that been taken into account in an economic analysis of the proposal?
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	454	We currently have two aircraft, which have been utilised to the full over several years. These aircraft offered great flexibility to a number of Governments as people had an opportunity to conduct business in transit, prepare for meetings and return to Ireland much more quickly than they would have using commercial airlines. The aircraft have been instrumental in assisting Governments to do a much more efficient and effective job.Ireland is a €40 billion industry and Government representatives engage in significant travel through the 15 EU member states. Travel will increase considerably in May next year when the number of member states increases to 25.
#JohnGormley	unknown-#JohnGormley-party	unknown-#JohnGormley-dob	unknown-#JohnGormley-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	455	Ireland is a society, not an industry.
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	456	As Ireland is primarily an exporter, considerable business is also conducted outside Europe.Very often politicians and the public suggest that certain moneys could be put to better use. For example, this was said when we invested in Croke Park, yet when people attended the opening ceremony for the Special Olympics, they said it was great vision on the part of the Government to get involved with the GAA in this regard.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	457	That is why aircraft were flying overhead.
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	458	I attended the National Aquatic Centre and was reminded of the row in the House during which Members criticised the investment of money in the centre but when I saw the Special Olympians swimming, I said it was great that the Taoiseach had the vision to do that.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	459	Interestingly, the Minister did not reply to my question about the cost benefit analysis and weighing up the benefits of purchasing or leasing. What was the result of the analysis? We are in the second half of the financial year and next year's Estimates are about to be prepared. Has the financial requirement for the purchase or lease of the aircraft been identified in the Estimates?
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	460	I made it clear in reply to Deputy Sherlock that it would not be judicious of me to outline the funding that will be available during the evaluation process. This process will be undertaken strictly on the basis of the best value for money and I intend to conduct the process in the interest of the taxpayer to the best of my ability.I am sorry I did not reply to the Deputy's earlier question. He knows the answer but he is notorious for asking questions to which he knows the answers. It is not unusual for any of us to do so when in Opposition. The Deputy can take it that no cost benefit analysis of leasing versus purchase is needed. If one has the money, nine times out of ten or 99 times out of 100, paying for something when purchased tends to be the best way to do business. There are always costs associated with putting off payment. Having said that, current interest rates are at an historically low level, therefore, purchase by leasing and on the longer term is a more attractive proposition than it used to be.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	461	Is the Minister aware that a number of companies which tendered have done an evaluation of the benefits both to them and to the purchaser of lease versus purchase? Will he clarify if his Department will be doing an independent analysis? Will his Department recognise and take account of the analysis and information made available by those who are in the industry and who are conversant with leasing and purchase to large corporations?
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	462	We will make an independent decision based on the best advice available. Needless to say, we take account of advice from different areas. In the final analysis, however, it will be an independent decision which will not be based on outside influence.
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	463	Provisions relating to the future possibility of a common EU defence policy have been contained in the existing treaties which were approved by the Irish people in the referenda held to ratify the Maastricht, Amsterdam and Nice treaties.From Ireland's perspective as a neutral State, the draft treaty preserves the necessary safeguards as regards our position by ensuring that any future move to a common defence can only be made on the basis of unanimity within the European Council and in accordance with the respective constitutional requirements of the member states. Deputies will be aware that Ireland cannot enter into common defence arrangements without the support of the people by way of a constitutional amendment.The draft treaty outlines a basis for closer co-operation between member states on mutual defence. Along with the proposals for an EU common defence, the framing of such a proposal will be the subject of future negotiation during the forthcoming Intergovernmental Conference. In this regard, the proposal has been the subject of reservations both from neutral and non-aligned countries such as Ireland, and also from countries which see security and defence requirements being provided by way of their membership of NATO.As regards Ireland's defence policy, the White Paper on Defence provides that participation by the Defence Forces in peace support activities in the European domain will take place in the context of the Petersberg Tasks and when authorised by the UN. Our policy recognises the primacy of the UN in the area of international security. The proposals contained in the draft treaty should have no implications for Ireland's participation in UN authorised peace support operations.While the Government remains committed to Ireland's neutrality, I believe it is important that we engage in a meaningful debate on all areas of our involvement in the EU. We have seen in the recent past how the creation of mechanisms in Ireland, such as the Forum on Europe, have encouraged this debate and improved the understanding of the general public in the area of EU affairs. Clearly it is also important that the debate continues in this House under the mechanisms introduced by the Government to improve Oireachtas scrutiny of EU affairs.In this regard, I would like to take the opportunity to welcome the recent Fine Gael publication of its discussion document Beyond Neutrality which discusses some of the issues raised here. While much of the document already features as Government policy, the contribution of the Opposition parties to the debate in this important area is welcome.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	464	I am sure the Minister will not agree with me but I will ask anyway. Does he agree that the draft provisions of the EU constitutional treaty will further militarise the EU, thus having significant implications for the direction of Europe, specifically for the direction of the defence policy of this State and our Defence Forces and, therefore, the House should debate fully the provisions prior to the beginning of Intergovernmental Conference negotiations? Will he give a commitment that the Government will do so and will consider reconvening the Dáil, if necessary, specifically for this purpose so that we can debate the issue prior to the Intergovernmental Conference?
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	465	I have no problem debating issues in the House once agreement is reached between the Whips. I disagree with the Deputy on the further militarisation of Europe which is constantly trotted out in this debate. The Deputy will be aware that the main concerns in Europe – this applies to the vast majority of our partners – is to be able to work together in a better way, particularly in the context of the Petersberg Tasks regarding our peacekeeping operations, crisis management and dealing with conflict. The Union has continued to move forward in this area by preparing better under the Partnership for Peace and having a greater understanding of co-operation. When one is faced with crisis management, dealing with conflicts and peace operations, it is necessary that all the instruments available to the Union embrace the challenges it faces in a much different and better way than was the case in the past. This calls for a much higher degree of co-operation and sophistication, not just in the military aspects but in the civilian aspects, which we have been driving forward in our contributions in the EU. We should never underestimate the demands that are out there regardless of whether one is talking about our involvement in Sarajevo, Kosovo or the Congo. We are continually faced with problems and the whole essence of what we are doing is to try to prepare better and be able to act more quickly.I have said many times that I regret that UN intervention, notwithstanding its great character in many ways, takes place after the holocaust is over, after the genocide and after so much tragedy and trauma have taken place. We need to be able to work together to act more quickly and more effectively.
#AengusOSnodaighSF	unknown-#AengusOSnodaighSF-party	unknown-#AengusOSnodaighSF-dob	unknown-#AengusOSnodaighSF-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	466	Despite all the waffle from the Minister, I said at the beginning that he would not agree with me. Obviously he is not aware of what is contained in the EU constitutional treaty. Will he assure us that the Irish Government's negotiators at the Intergovernmental Conference will protect Ireland's independent defence policy, specifically the traditional policies of military neutrality, by securing a specific article expressly recognising these rights and the duties of neutral states within the EU constitutional treaty when it is passed by the Intergovernmental Conference?
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	467	I suppose we all like to debate with Members in this House without casting aspersions on what they know and what they do not know. As far as I am concerned, we will ensure that the best interests of the Irish people are protected in everything we do. I supported the Amsterdam, Nice and Maastricht treaties. I supported the Irish people in their majority decisions in all of these cases.As far as the provision of safeguards is concerned, the Deputy can be assured that our national interests will be fully protected.
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	468	Reports of courts of inquiry are confidential and are not generally intended for publication. However, following the tragic events at Tramore in 1999, I undertook to provide the families of the crew with a copy of the findings of the court of inquiry. Accordingly, once the court of inquiry had completed its work, I sought legal advice from the Attorney General's office on the release of the report. While I am entitled to waive confidentiality and to release documents in whole or in part, such release is subject to certain conditions, in particular, the requirements of fair procedures regarding third parties, for instance non-military personnel who would not be subject to a court of inquiry.On foot of the advice received from the Office of the Attorney General, a small number of sections were deleted before the findings of the court of inquiry were released to the families.
#JoeSherlock	unknown-#JoeSherlock-party	unknown-#JoeSherlock-dob	unknown-#JoeSherlock-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	469	This very day marks the fourth anniversary of the 1999 crash in Tramore, which was probably the worst disaster in the entire history of the Air Corps. Our thoughts are with the brave men who lost their lives and their families. Does the Minister agree with some of the relatives of those who died who do not believe they have received full and adequate replies to many of the questions raised by this disaster? Why was it considered necessary to delete some sections of the report of the military court of inquiry, given that it was an internal document not intended for publication and was only given to a number of relatives? Does the Minister agree that deleting sections of the report will only add to the suspicions of relatives that information is being withheld?
#MichaelSmith	unknown-#MichaelSmith-party	unknown-#MichaelSmith-dob	unknown-#MichaelSmith-constituency	speech	unkown-language	2003-07-02 00:00:00	Prelude	470	Under the Defence Forces regulations, the findings and recommendations of all courts of inquiry are confidential. I have the power to waive that confidentiality but I can only do so under fair procedures – that means consulting the Attorney General on which sections must be omitted for legal reasons.I share the Deputy's concerns for and sympathies with the families who lost loved ones in this tragic clash, but there should be no suspicion that anything was withheld other than that which was absolutely legally necessary. Those sections dealt with third parties who were not subject to the court of inquiry. If the Deputy meets the families, he should convey that as sincerely as he can.We are not obliged to disclose the contents of a report of a court of inquiry. I waived that confidentiality clause and then consulted the Attorney General on the sections to be withheld. They were withheld on a strictly legal basis because they related to third parties who were not subject to the court of inquiry and only on that basis.
