#BarryCowen	unknown-#BarryCowen-party	unknown-#BarryCowen-dob	unknown-#BarryCowen-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	0	Following the disclosure of the debacle that was the excessive costs associated with the establishment of Irish Water, particularly the €85 million spent on consultants, the Government, including Ministers of both party persuasions, committed last January to openness and transparency. It was indicated that there would be a commitment to engagement with the public in the Commission for Energy Regulation's consultation process on the pricing for the provision of water services for homes. Unfortunately, while the process has begun, the submissions of Irish Water and the Government have yet to be lodged, let alone published. Did the Minister bring to the Cabinet some weeks ago a wide range of proposals dealing with the content of my question, including proposals on the amount of public subvention, the first-fix policy, the low-income subsidy, the level of free allowance and the manner in which Irish Water will bill those who have yet to be furnished with a meter?
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	1	The Government is considering the proposals I have brought to the Cabinet on the funding model for Irish Water, including on the level of Government subvention. Proposals include measures on the affordability of water charges, in particular the provision of a free allowance in accordance with the commitment in the programme for Government. Full details will be announced following the completion of consideration by the Government. The Water Services (No. 2) Act 2013 provides that Irish Water is required to submit its water charges plan to the Commission for Energy Regulation for approval. The free allowance and the level of funding to be provided by the Government for Irish Water will have a strong bearing on the net charges to be met by households. Consequently, decisions on these matters will provide greater visibility on the expected level of charges in advance of the final determination of all aspects of the water charges plan by the Commission for Energy Regulation. The commission will announce its decision on the approved water charges plan in August. As part of the metering programme, my Department is working in conjunction with Irish Water on a proposal regarding customer-side leakage, the implementation arrangements for which will have to be worked out with Irish Water.
#BarryCowen	unknown-#BarryCowen-party	unknown-#BarryCowen-dob	unknown-#BarryCowen-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	2	Considering the delay which has ensued, in spite of commitments given by several members of the Cabinet, an example of which was the comments made by the Tánaiste last week to the effect that this should have happened months ago, will the Commission for Energy Regulation be allowed extra time during which the public might be permitted to make submissions as part of the consultation process? Given the issues of the poor quality of water in many areas, the level of leakage and the fact that the Government and Irish Water on its instruction have yet to publish a complete audit of the system and a road map for reinstatement and rectification works and the status of progress in Dublin, the submissions of the Government and Irish Water are required to be published before people would be in a position to make a submission. They may believe the Government's proposals fail to address the deficiencies in certain parts of the country, the issue of hard water and its effect on white goods and the effect on households and their ability to pay the standing charge and the level of the free allowance. They might not meet with their approval.Considering the Government's delay and procrastination in this area, will the Minister make a commitment to the public, and to this House, that the chief executive officer will be allowed extra time as it did not adhere to the initial commitments on the timetable put in place?
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	3	I agree with Deputy Cowen that a huge level of investment is required throughout the country. Approximately 80 water and wastewater plants are in need of urgent remediation because they are subject to potential European Commission infringement proceedings. Approximately 1 million householders are at risk because water quality is not up to scratch, and there are people on boil water notices. We are establishing a commercial semi-State body to allow us borrow money on the markets to double the amount of investment required and spend €10 billion over the next 12 years making sure that we put matters right. We are trying to make up for the under-investment in the good times. The regulator will have adequate time for public consultation. He has already started the public consultation process regarding the tariff design and structure and when the Government makes the decision shortly on its submission on the free allowance affordability measures, and all the other issues we are required to do under the legislation, that will be put out to public consultation.
#BarryCowen	unknown-#BarryCowen-party	unknown-#BarryCowen-dob	unknown-#BarryCowen-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	4	In the absence of the Minister's own submission, it is very difficult for the public to make a qualified submission, let alone ourselves and many others who have an interest in this issue. Has Irish Water made a submission and, if so, would the Minister instruct it to make that public to afford people an opportunity to ascertain the intentions of Irish Water with regard to these areas? In that way the public would have a better sense of engagement in this process in so far as their objections, concerns or willingness to engage in the process might be recognised more openly and honestly by the Government.
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	5	Irish Water is engaged with the Commission for Energy Regulation regarding its submission. Regarding its costs structure, establishment costs and investment requirements in the future, that is part of the process the regulator will have to scrutinise carefully on behalf of the customer. That is going on at the moment. The final piece of the jigsaw to allow the open and transparent system in regard to the charges will happen very shortly. Under the Act the Government will be making the necessary submission to the regulator to give the full picture but the Irish Water dimension of it is in place with the Commission for Energy Regulation, and it is fully engaged in the establishment process.
#BarryCowen	unknown-#BarryCowen-party	unknown-#BarryCowen-dob	unknown-#BarryCowen-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	6	Can its submission be published?
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	7	It has made its submission. It is a matter for the regulator to publish all these matters in due course.
#BarryCowen	unknown-#BarryCowen-party	unknown-#BarryCowen-dob	unknown-#BarryCowen-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	8	Would the Minister agree it should be published?
#PhilipHogan	unknown-#PhilipHogan-party	unknown-#PhilipHogan-dob	unknown-#PhilipHogan-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	9	It is a commercial semi-State body. The board makes those decisions.
#BrianStanley	unknown-#BrianStanley-party	unknown-#BrianStanley-dob	unknown-#BrianStanley-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	10	I raise this question about wind farms because it is fair to say the Government put the cart before the horse in this matter. We did not have the cost-benefit analysis on the export projects, the new guidelines on planning and the Government's Green Paper on energy policy. I put down this question because of the widespread opposition to large, industrial-scale wind farms in the midlands in counties like Laois, Offaly, Westmeath in particular, and Kildare. I hope the Minister can give me some reassurance that the Government's decision not to oppose the Bill I brought forward in the Dáil some weeks ago, which would not stop the development of wind farms but would regulate them properly, was not simply a cynical ploy to get us by until after the local elections on 23 May.
#JanOSullivan	unknown-#JanOSullivan-party	unknown-#JanOSullivan-dob	unknown-#JanOSullivan-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	11	As I indicated during the discussions on the Private Members' Wind Turbine Regulation Bill 2014, the Government did not oppose the Bill on Second Stage on the basis that some of the issues raised in the Bill are already under consideration. However, the Government will need to consider the outcome of the consultation processes on the revision to the 2006 wind energy development guidelines and the renewable energy policy and development framework as this Bill progresses, and it is important that the outcome of these processes is not pre-empted.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	151	I move amendment No. 9:In page 75, between lines 33 and 34, to insert the following:“(7) A sample taken before the commencement of this section from the body of an unknown deceased person that is in the possession of the Garda Síochána, the Director of FSI or the State Pathologist, or the person acting as such, in the State Pathologist’s Office of the Department of Justice and Equality may be regarded as a sample taken from the body of that unknown deceased person under this section and this section shall, with any necessary modifications, apply to the sample.”.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	152	I move amendment No. 10:In page 75, line 34, after “taken” to insert “, or regarded as having been taken,”.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	153	I move amendment No. 11:In page 82, lines 29 and 30, to delete all words from and including “and” in line 29 down to and including line 30 and substitute the following:“(c) generated from samples taken from persons referred to in section 7(3), and(d) received and entered in that index under Chapter 7 of Part 12.”.
#FrankFeighan	unknown-#FrankFeighan-party	unknown-#FrankFeighan-dob	unknown-#FrankFeighan-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	154	Amendments Nos. 12 to 15, inclusive, are cognate and may be discussed together.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	155	I move amendment No. 12:In page 96, line 29 before “and” to insert the following:“whichever is the later,”.Amendments Nos. 12 to 15, inclusive, are minor technical amendments to section 81 which are being made for the purposes of clarification. Their inclusion eliminates any doubt that the longer period of retention is to apply in each instance.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	156	I move amendment No. 13:In page 96, line 33 to delete “her.” and insert the following:“her,whichever is the later.”.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	157	I move amendment No. 14:In page 97, line 4, before “and” to insert the following:“whichever is the later,”.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	158	I move amendment No. 15:In page 97, lines 8 to delete “her.” and to insert the following:“her,whichever is the later.”.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	159	I move amendment No. 16:In page 109, between lines 15 and 16, to insert the following:“(11) This section shall, with any necessary modifications, apply to a sample that is regarded under subsection (11) or (12) of section 48 as having been taken under that section.(12) This section shall, with any necessary modifications, apply to a sample that is regarded under subsection (6) or (7) of section 50 as having been taken under that section.”.
#PadraigMacLochlainn	unknown-#PadraigMacLochlainn-party	unknown-#PadraigMacLochlainn-dob	unknown-#PadraigMacLochlainn-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	160	I move amendment No. 17:In page 127, between lines 31 and 32, to insert the following:
“Transfer of DNA samples or profiles to other jurisdictions
110. (1) A DNA sample or profile may not be transferred to another jurisdiction for the purposes of it being used against an individual who has already stood trial and been acquitted in this jurisdiction.(2) The transfer of DNA samples or profiles to other jurisdictions must be limited to jurisdictions with which the Irish State has extradition treaties in place.(3) Once a DNA sample or profile has been transferred to another jurisdiction there must be a guarantee in place that the sample must be destroyed no later than 6 months after it has first been received.”.The Minister will be aware that several human rights non-governmental organisations had concerns about the transfer of DNA samples or profiles to other jurisdictions. This amendment is to ensure the jurisdictions to which data or profiles might be transferred would be compatible with our standards and that there would be extradition agreements in place with them. There is a logic in protecting the civil rights of citizens in the State. This is important legislation in assisting the authorities to have the full armoury available to them to investigate crimes. There is also a need, however, to get the balance right in protecting the civil rights of citizens. That is the intention of the amendment which we hope the Minister will accept.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	161	I do not propose to accept the amendment which addresses the issue of the transfer of DNA samples or profiles to other states. The Deputy is seeking to ensure there would be appropriate safeguards with such transfers. I am happy, therefore, to assure him that, in so far as the amendment purports to address the issue of mutual assistance, there are such safeguards which, in fact, go further than what he has proposed. On the proposed subsection (1), I understand the amendment would apply to a person acquitted of an offence in the State in terms of a sample or profile being sought by another state for the purposes of investigating or prosecuting the person for the offence for which he or she has already been acquitted. The wording of the amendment does not make this clear and that of itself would prevent my accepting it. Aside from that, however, I draw the Deputy’s attention to section 132 which amends section 79 of the Criminal Justice (Mutual Assistance) Act 2008. Section 79 of the Act sets out the action to be taken when a request for identification evidence is received by the State. Among other matters, a request can only be complied with where the evidence sought could be obtained if the investigation or proceedings in question were being conducted here. In the circumstances put forward by the Deputy relating to a person who has been acquitted, the prohibition against double jeopardy ensures a person cannot be prosecuted in the State for an offence for which they have been previously acquitted. Consequently, it would not be in accordance with section 79(1) of the Criminal Justice (Mutual Assistance) Act 2008 to transfer the evidence for similar purposes. Simply put, if evidence cannot be sought for a particular purpose in the State, it will not be provided for a similar purpose in another state. Subsection (2) of the amendment proposes to limit the transfer of DNA samples or profiles to other jurisdictions with which the State has extradition treaties in place. The basis on which the State engages with other states for the purposes of mutual assistance is the mutual assistance Act 2008, prior to that the Criminal Justice Act 1994. As it stands, assistance in the provision of identification evidence which will include DNA profiles is only available if the evidence is in the possession of the Garda. If the evidence is not in its possession, the person from whom the evidence is sought must consent to it being taken and transferred. However, on foot of the Council’s Prüm Decision, to which the Bill is giving effect, the mutual assistance Act is also being amended to provide assistance for another EU state where the request relates to a DNA profile which is not in the possession of the Garda. Under Article 7 of that decision, we will be required to obtain from a person a sample with a view to generating a DNA profile and transmitting that profile to the requesting state. To provide for this requirement, section 133 inserts new sections 79A to 79C, inclusive, into the mutual assistance Act. These sections set out in detail the steps which must be taken in the State in obtaining a DNA sample from a person who does not consent to the taking of that sample, including, importantly, obtaining a court order. However, as these provisions arise from an EU instrument, they apply only to EU member states. Subsection (3) of the amendment concerns the obtaining of a guarantee that samples or profiles will be destroyed within six months of being transferred. Again, the Bill amends the mutual assistance Act to ensure the necessary safeguards and destruction provisions are in place. Section 132(g) amends section 79(10) of the mutual assistance Act. This subsection requires the Minister to receive an assurance from the requesting state that the evidence and records relating to it will be destroyed when no longer required. Evidence must also be destroyed within three months of the date on which 12 months have passed since the taking of the sample and proceedings have not commenced. Evidence must also be destroyed within three months of an acquittal, dismissal or discontinuation of the proceedings. Destruction of evidence is also required within three months following proceedings which concluded with an order corresponding to a probation order or where subsequently a conviction is quashed or declared a miscarriage of justice. I am entirely satisfied with these and the many other safeguards contained in the Bill. For these reasons, I will not be accepting the amendment.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	162	I move amendment No. 18:In page 147, line 7, after “with” to insert “section 4 of the Criminal Justice (Forensic Evidence) Act 1990,”.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	163	I move amendment No. 19:In page 165, line 8, after “with” to insert “section 4 of the Criminal Justice (Forensic Evidence) Act 1990,”.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	164	I move amendment No. 20:In page 180, between lines 8 and 9, to insert the following:“(k) the purposes of compliance with section 8 or 9 of the Europol Act 2012;”.This amendment corrects an omission made when the Bill was published. Section 4(3) provides that a DNA profile of a person generated from a sample taken under Part 2 may be provided for Europol under section 8 or 9 of the Europol Act 2012. Section 159 which deals with the disclosure of information requires to be amended to include this reference to the Europol Act to correct the earlier oversight.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	165	I move amendment No. 21:In page 183, between lines 33 and 34, to insert the following:
“Procedures that may be used for transmission of certain samples for forensic testing
168. (1) A relevant sample may be placed in a tamper-evident container.(2) Whenever a relevant sample is placed in a tamper-evident container under subsection (1), the tamper-evident container shall be sealed immediately.(3) The person who, under subsection (2), seals a tamper-evident container containing a relevant sample shall—(a) ensure that a unique number for the purpose of facilitating the identification of the sample is marked on the tamper-evident container,(b) ensure that particulars regarding the type of sample concerned are recorded on the tamper-evident container or on the relevant sample or anything attached to or enclosing it, and(c) record his or her name, and the date of sealing the tamper-evident container, thereon.(4) Where the procedures referred to in subsections (1) to (3) have been completed, a member of the Garda Síochána shall forward, or cause to be forwarded, the sealed tamper-evident container containing the relevant sample concerned for forensic testing.(5) In any criminal proceedings, it shall be presumed until the contrary is shown, that subsections (1) to (4) have been complied with in relation to a relevant sample.(6) In this section and in section 169—“crime scene sample” means any substance or material (or a sample thereof) found at, or recovered from, a crime scene with a view to having it forensically tested;“forensic testing”, in relation to a relevant sample, means the examination and analysis of the sample and the carrying out of biochemical or other scientific tests and techniques used in connection with the detection and investigation of crime or the identification of persons or bodies, as may be appropriate, on the sample and, if appropriate, includes the generation of a DNA profile from the sample in respect of a person;“relevant sample” means—(a) an intimate sample,(b) a non-intimate sample, or(c) a crime scene sample;“tamper-evident container”, in relation to a relevant sample, means a container, whether comprising a tube, envelope, bag or other receptacle, into which the sample is placed and which—(a) is marked with a unique number for the purpose of facilitating the identification of the sample,(b) is sealable after the sample is placed in it without interfering with the integrity of the sample, and(c) once sealed cannot be opened, whether by cutting, tearing or other means, without leaving visible evidence of having been opened or of an attempt having been made to do so.”.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	166	I move amendment No. 22:In page 183, between lines 33 and 34, to insert the following:
“Provisions relating to evidence in proceedings regarding certain samples
169. (1) In any criminal proceedings, a certificate purporting to be signed by a member of the staff of FSI and stating, in relation to a relevant sample—(a) that the sample was contained in a tamper-evident container marked with a unique number that is specified in the certificate,(b) that he or she conducted a thorough examination of the tamper-evident container immediately before opening it and that the container displayed no sign of anyone having opened or attempted to open it,(c) that he or she opened the tamper-evident container in which the sample was contained and removed the sample from it for forensic testing,(d) the date of opening the tamper-evident container and removing the sample from it, shall, until the contrary is shown, be evidence of the matters stated in the certificate without proof of any signature thereon or that any such signature is that of such member of staff of FSI.(2) In any criminal proceedings, the court may—(a) if it considers that the interests of justice so require, direct that oral evidence be given of the matters stated in a certificate under this section, and(b) adjourn the proceedings to a later date for the purpose of receiving the oral evidence.(3) The Minister may prescribe the form of a certificate under this section.”.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	167	I move amendment No. 23:In page 183, between lines 33 and 34, to insert the following:
"Amendment of Misuse of Drugs Act 1984
170. The Misuse of Drugs Act 1984 is amended by the substitution of the following sectionfor section 10:"10. In any proceedings for an offence under the Principal Act or section 5 of this Act, notwithstanding section 169 of the Criminal Justice (Forensic Evidence and DNA Database System) Act 2014 the production of a certificate purporting to be signed by an officer of Forensic Science Ireland of the Department of Justice and Equality and relating to—(a) the receipt, handling, transmission or storage, or(b) an examination, inspection, test or analysis,as the case may be, specified in the certificate of a controlled drug or other substance, product or preparation so specified shall, until thecontrary is proved, be evidence of any fact thereby certified without proof of any signature thereon or that any such signature is that of suchofficer.".".
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	168	The completion of this Bill is a landmark moment in the area of criminal justice. It is of the utmost importance that An Garda Síochána has available to it all of the most up-to-date technical resources in the investigation of crime. This legislation is in the public interest, the interest of the victims of crime and the interests of the Garda force. The Bill will now progress to the Seanad and will, I hope, be enacted prior to the summer recess. It is my intention to bring it rapidly into force. This is an important measure that will facilitate the Garda Síochána for many years to come in identifying the perpetrators of serious crime and bringing to justice those who commit homicides, serious and aggravated assaults and rapes and other sexual offences and a broad range of other individuals engaged in serious criminality, including subversion. This is an important step in our criminal justice system. A substantial amount of legislation has been passed in the past three years to modernise our criminal law and to assist and facilitate the Garda Síochána in its work, including enabling gardaí to bring before the courts individuals who have been found guilty of a myriad of different serious crimes. The Garda Síochána has in recent years been very successful in this regard.  In the context of the investigation of crime and bringing people to justice, this Bill will, at the end of the lifetime of this Dáil, prove to be the most important of all criminal justice measures introduced by it. While not wishing to diminish the importance of some of the other Bills enacted or those currently in the pipeline, this is a crucial measure. I have for many years been of the view that we should have a DNA database. Many countries across the world, including most EU countries, have such databases. The putting in place of a database here will facilitate our engaging domestically in the investigation of crime and, also, greater co-operation with other states, particularly EU states, in the exchange of information about those engaged in international crime and those who use the free movement that is part and parcel of the European Union to engage in cross-national criminality. In that context, I am thinking in particular of those engaged in substantial fraud, drug gangs and others who have committed appalling homicides and who do not confine their activities to this State but are engaged in organised crime on a European-wide basis, some on a broader global basis.  As I said, this is an important measure, one that I hope will be welcomed by victims of crime and the Garda organisations. When appointed Minister I set as my goal not simply to enact this legislation during the lifetime of this Government but to ensure that the forensic science laboratory had all the facilities it required to make the DNA database a reality. On taking up office I was presented with a Bill in this area which had been published by my predecessor. However, that Bill required substantial amendment and made no provision for the needs and requirements of the forensic science laboratory. During the development of this Bill and debate on it in this House, we liaised closely with the forensic science laboratory. I am informed that following enactment of the Bill and our being in a position to make commencement orders, the laboratory should be fully resourced to establish the DNA database. There will be no question of a substantial time having to pass while further works are undertaken within the laboratory. I thank all of those who work in the forensic science laboratory for the incredibly good work they do, in respect of which they receive little public notice. Their work is crucial in the investigation of crime and the assistance they provide to the Garda Síochána is essential. The laboratory will now play an additional vital role with regard to the DNA database. It is important also - I am sure Deputies will recognise this - that I refer to another aspect of the Bill which, as the Bill progressed through the House, received little public notice - namely, the important role of the DNA database in, as I mentioned earlier, assisting in the discovery of the whereabouts of missing persons. That is an important issue. There are many families in this State affected by the tragedy of loved ones who have been missing for many years. There are concerns as to whether their whereabouts will ever be discovered. Some individuals go missing for a variety of reasons and many years later reappear. There are other individuals who tragically lose their lives and in respect of whom many years may pass before their remains are discovered. The DNA database will make an important contribution to assisting the Garda in this particular area. Some of the amendments we dealt with earlier were relevant to this area. All told, in the context of our criminal jurisprudence this is a historic and landmark day in this Chamber. I thank members of the Opposition for their constructive engagement on the Bill. I also thank the various individuals and organisations who made submissions to us on the Bill. We received a variety of submissions on the Bill during the course of the legislative process. We have taken seriously all of the submissions received. I hope those who went to the trouble of making submissions to us recognise that we have done this. My objective is to have the best possible legislation. We have in recent times received further submissions. It appears there are always additional insights in this area. It is helpful and constructive that we get those. Without upsetting anybody, I wish to mention in particular the contributions from the Irish Human Rights Commission and the Law Society, which also made a further submission recently. I note that the Irish Human Rights Commission also made a submission on the Bill introduced by my predecessor. I reference these organisations because we have received some new submissions from them. Any further issues identified can be addressed during the passage of the Bill through the Seanad. I wish to assure those bodies that made further submissions relatively recently that the submissions are being constructively examined. While some of the issues raised therein have already been adequately addressed, one or two require further consideration, which may result in further amendments to the Bill during its passage through the Seanad. The Bill, if amended by the Seanad, will then make a brief return to this House. The main body of the Bill is now in place. It is substantial legislation.It is one of the longest Bills I have been engaged in since becoming Minister. It is 217 pages long and has just under 170 sections and is one of the most important pieces of legislation on the investigation of criminality we will enact during the lifetime of this Dáil. I thank all Members on all sides who contributed to the debate during Second Stage. I thank the Chairman of the Joint Oireachtas Committee on Justice, Defence and Equality, Deputy David Stanton, for the manner in which he conducted Committee Stage, which we dealt with a while ago.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	169	Every Deputy in the House would agree that the Leader programme has been one of the most successful rural development initiatives since its introduction many years ago. It has played a major part in sustaining rural communities. There are 36 local development companies contracted on behalf of the Department of the Environment, Community and Local Government to deliver the rural development programme. These groups are the principal decision makers in allocating Leader funding, and they are made up of community members who do an excellent job right across the country. This is an example of the bottom-up approach and those involved can rightly take pride in what they have achieved over the years. Countries across Europe look at Ireland and the model we have implemented as the best example of how Leader funding can be distributed, but unfortunately the Minister and his Government are determined to change this and not for the better. In the Minister's words, he wants to improve "alignment" but this translates into simply taking decision-making powers away from Leader companies. This is not putting people first and is rather causing much disharmony and distrust across communities. The Irish Local Development Network, ILDN, has already left the alignment working group because of a breakdown in trust and the opinion that the Minister, Deputy Hogan, is not addressing the group's concerns. The Minister seems to be determined to fix something that in my opinion, and that of people in many communities the length and breadth of the country, is not broken. It is nothing short of a money grab for cash-strapped local authorities. Is the Tánaiste aware of the reservations about the realignment and does he agree it will have a detrimental impact on the Leader companies and how funding is allocated?
#EamonGilmore	unknown-#EamonGilmore-party	unknown-#EamonGilmore-dob	unknown-#EamonGilmore-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	170	I agree that the Leader companies and local development bodies have been doing an outstanding job. This is a good example of a bottom-up approach to local development, bringing together the resources of statutory bodies, local groups and the voluntary and community efforts. I pay tribute to the work of local development companies and those who work with them. I am aware of the concerns in local development companies and the Irish Local Development Network about changes under discussion. It is important that the role of the local development companies and networks is maintained. There are areas where better value for money for the taxpayer can be obtained by ensuring there is no duplication between what local development companies and local authorities are doing. There is some scope in that area. I have every confidence that the Minister for the Environment, Community and Local Government will take on board the concerns that local development companies have. I share the Deputy's concern that the local development companies should have their role continued, as the work they do should not in any way be put at risk. The effort should be continued, developed and enhanced.
#MichaelMoynihan	unknown-#MichaelMoynihan-party	unknown-#MichaelMoynihan-dob	unknown-#MichaelMoynihan-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	171	The best tribute that could be paid to local development companies, members of the boards and the people they serve is to maintain them in their current form. They are doing an excellent job, and the Leader companies directly and indirectly employ thousands of people across the country. By ploughing ahead with the proposed changes, the Minister, Deputy Hogan, is facilitating a grab on local democracy, centralising power rather than leaving it to local communities. I could go on for hours about the amount of excellent work being done by local development companies around the country but we must seriously consider the current position. Representatives of the network have left the discussions because they do not believe their points of view are being represented. This is a serious juncture for these companies so I ask the Tánaiste to ensure the local development and Leader companies will continue as they are currently constituted. They have done a fantastic job and Europe has noted what a great job we have done with the Leader programme. Nevertheless, it seems we are to dismantle it. Will the Tánaiste confirm if the Leader companies as currently constituted will be facilitated in every way by the Departments of the Environment, Community and Local Government and Agriculture, Food and the Marine in order to be allowed tender for the next round of Leader funding?
#EamonGilmore	unknown-#EamonGilmore-party	unknown-#EamonGilmore-dob	unknown-#EamonGilmore-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	172	It is important that the talks under way should continue. I understand from the Minister of State at the Department of the Environment, Community and Local Government that the ILDN has resumed its participation in the talks and I very much welcome that. It is in the context of those talks that a resolution should be found to the issues in dispute between the local development companies and the Department. I will paraphrase what the Deputy said, so forgive me if it is not exactly what he meant, but he seemed to argue that everything should be left as it is. We live in a world where leaving everything like that is no longer an option, and change is a reality now. However, change must be reasonable and should be discussed with all relevant parties. More importantly, change must focus on delivery of service, and these companies deliver an important service. In the process of change, the very important role of the local development companies should be recognised, developed and enhanced.
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	173	Yesterday we saw from the Government's dithering in explaining to householders how much it intends to force them to pay for water how the Government is oblivious to the hardships being inflicted on families across the State. It is not lost on those families that Labour had a famous advertisement released for the general election in 2011, when the party promised to protect the same families from the worst excesses of a right-wing Fine Gael single party Government. If I need to remind the Tánaiste, the advertisement warned that a one-party Labour Government would hike car tax, increase VAT-----
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2014-05-01 00:00:00	Ceisteanna - Questions	174	The Deputy means a one-party Fine Gael Government.
