#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	0	I have notice from Senator Dooley that, on the motion for the Adjournment of the House today, he proposes to raise the following matter:The need for the Minister for the Environment, Heritage and Local Government to examine the feasibility study for the construction of a river crossing at Killaloe, County Clare, and the associated bypass of Killaloe.I have also received notice from Senator Browne of the following matter:The need for the Minister for the Environment, Heritage and Local Government to indicate the number of one-bed dwellings built by local authorities over the past ten years; and whether the Minister will indicate current Government policy on same.I have also received notice from Senator Feighan of the following matter:The need for the Minister for Education and Science to clarify when it is envisaged that the site for the proposed new community college in Ballinamore, County Leitrim, will be purchased; and the progress made on the project to date.I regard the matters raised by the Senators as suitable for discussion on the Adjournment, and they will be taken at the conclusion of business.
#NoelCoonan	unknown-#NoelCoonan-party	unknown-#NoelCoonan-dob	unknown-#NoelCoonan-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	69	This matter was highlighted in yesterday's edition of The Irish Times. There is no scaremongering. The Minister said—— 
#JohnDardis	unknown-#JohnDardis-party	unknown-#JohnDardis-dob	unknown-#JohnDardis-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	70	The devil can cite scripture for his own purpose, as we all know. I do not think it is a useful contribution to the debate. I completely reject the proposition that there has been any collusion between the HSE and anybody else with regard to this matter. If Senator Coonan has evidence of such collusion, he should let us know what it is. He cannot allow statements of this nature to hang in the air if he cannot back them up.
#NoelCoonan	unknown-#NoelCoonan-party	unknown-#NoelCoonan-dob	unknown-#NoelCoonan-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	71	More than 10,000 people are waiting for appointments in Cork.
#JohnDardis	unknown-#JohnDardis-party	unknown-#JohnDardis-dob	unknown-#JohnDardis-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	72	Significant improvements have been made in terms of the waiting lists, as anybody who has been looking at the statistics will know. Public patients are able to avail of private operations.
#JohnDardis	unknown-#JohnDardis-party	unknown-#JohnDardis-dob	unknown-#JohnDardis-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	73	The motion I am moving differs slightly from that on today's Order Paper, as the words "; and normal business will resume at 2.30 p.m." have been added to it.I move:That Seanad Éireann agrees with the recommendation of the Committee on Procedure and Privileges that, in accordance with the provisions for the address to Seanad Éireann by Distinguished Persons, Mr. John Bruton, European Union Ambassador to the United States, be invited to address Seanad Éireann on 8 November 2006 and the proceedings, which shall commence at 11 a.m. and conclude no later than 12.40 p.m., shall consist of a speech by the Cathaoirleach welcoming Ambassador Bruton, the address by Ambassador Bruton, at the conclusion of which he will reply to questions from the leaders of each group or their representative, and a speech of thanks by the Leas-Chathaoirleach for the address; and normal business will resume at 2.30 p.m.
#FrankFahey	unknown-#FrankFahey-party	unknown-#FrankFahey-dob	unknown-#FrankFahey-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	74	Motions seeking the approval of six sectoral plans under the Disability Act 2005 were presented to Dáil Éireann and Seanad Éireann on 17 and 18 October 2006 respectively. These motions were approved by both Houses of the Oireachtas, thereby enabling the plans to take effect.Sectoral plans were prepared by the Minister for Health and Children, the Minister for Social and Family Affairs, the Minister for Transport, the Minister for Communications, Marine and Natural Resources, the Minister for the Environment, Heritage and Local Government and the Minister for Enterprise, Trade and Employment under sections 31 to 37 of the Disability Act.These sectoral plans set out the programme of measures to be taken by each of the Ministers' Departments and public bodies under their aegis, designed to provide services to people with disabilities and are perhaps the most important element of the Government's national disability strategy launched in September 2004. At that time, outlines of these plans were published and a comprehensive consultation process followed with stakeholders. The completed sectoral plans were then required to be laid before each House of the Oireachtas within one year of the commencement of the relevant provisions of the Disability Act, and this deadline was met in July of this year.The national disability strategy builds on existing policy and legislation, including the Equality Acts and the Education for Persons with Special Educational Needs Act 2004. Its aim is to strengthen and support the contribution of people with disabilities in Irish society and it has been endorsed in the new social partnership agreement, Towards 2016. The national disability strategy is the agreed focus for disability policy over the lifetime of the agreement and it consists of four key elements. They are the Disability Act 2005, the Citizens Information Bill 2006, the multi-annual investment programme in disability services and the sectoral plans for service delivery by six Departments.Since the launch of this strategy, the Government has made significant progress in implementing it in all its aspects. This progress has not been confined to the preparation of these departmental plans. All sections of the Disability Act 2005 have been commenced, with the exception of Parts 2 and 6 of the Act. Arrangements for the implementation of Part 2 are set out in the sectoral plan of the Minister for Health and Children and I will refer to this issue again in a few moments. Part 6 provides for the establishment of a Centre for Excellence in Universal Design in the National Disability Authority, NDA, and will commence on 1 January 2007. The NDA is preparing the groundwork for the operation of this new centre from early next year.Since 31 December 2005, all public bodies, subject to certain considerations, must meet a number of criteria under the Disability Act in the area of improving accessibility. They must ensure that the provision of access to their services by people with and without disabilities is integrated. Services and goods supplied to public bodies must be accessible to people with disabilities. They must ensure that the content of communications with people with disabilities is provided in an accessible format. Procedures must be in place in all public bodies for the making and investigation of complaints from people with disabilities and public bodies must make their buildings accessible to people with disabilities.To assist public bodies, the Code of Practice on Accessibility of Public Services and Information provided by Public Bodies, SI 163 of 2006, was developed by the National Disability Authority and launched by the then Tánaiste in July of this year. The Act provides a legal basis, for the first time, for the requirement of public bodies to take all reasonable measures to promote and support the employment of persons with disabilities. It gives the NDA important new powers to monitor the implementation of the provisions across the public service.There are other important elements of the strategy. The Citizens Information Bill, published on 13 October 2006, will provide for a personal advocacy service for people with disabilities and is currently progressing through the Oireachtas. The Government has a €900 million multi-annual investment programme for 2005 to 2009 for high priority disability support services and there are other ongoing initiatives that complement the national disability strategy. A major national post-census Central Statistics Office, CSO, survey on disability is currently under way and results are expected next year.The Cabinet handbook is to be amended to incorporate a requirement that all substantive memoranda submitted to Government take account of the impact on people with disabilities and appropriate guidance is being developed to assist with the new proofing requirements. Investment programmes such as the enhancing disability services project fund have been developed and funding has been made available under the dormant accounts programme.It is agreed in Towards 2016 that future policy in relation to people with disabilities will be progressed through the national disability strategy with particular expression being provided through these six sectoral plans. Section 31 of the Act provides that in preparing and publishing plans, each Minister is required to consult with representatives of persons with disabilities. The National Disability Authority and the Departments concerned conducted a nationwide series of public consultation meetings on the draft plans.The Act requires that the plans contain information on relevant codes of practice and regulations, complaints procedures, monitoring and review procedures and the level of access built in to the services to be provided. The Act also requires that progress reports must be prepared on each plan within three years of their publication and that these reports be laid before the Houses. The Act makes specific provision for each sectoral plan, detailing key areas to be addressed. The implementation of the sectoral plans will be monitored and reviewed and a high-level group of senior officials will report directly on progress to a Cabinet committee chaired by the Taoiseach.Now that the sectoral plans have been approved, arrangements are being put in place to strengthen the monitoring of these plans by the inclusion of key stakeholder interest groups in the formal monitoring process. This is in line with a commitment to this effect set out in Towards 2016. Delivery of these plans will be supported by an effective Government approach and each plan contains specific commitments to cross-departmental co-operation.The sectoral plan of the Minister for Health and Children covers the initiatives to be taken by the Department, the Health Service Executive and some 27 statutory bodies. The plan was developed through an extensive consultation process and one of the most important aspects of the health sectoral plan is the arrangements for commencing Part 2 of the Disability Act 2005, which involves assessments of need and service statements for people with disabilities.Part 2 will commence for children aged under five years with effect from 1 June 2007. The Act will then be commenced for those children aged from five to 18 in tandem with the implementation of the Education for Persons with Special Educational Needs Act 2004. The EPSEN Act is being implemented over a five-year timeframe from October 2005. Services for adults and children will be enhanced progressively over the next number of years.The HSE will promote the practice of assessment of individual needs and the provision of service statements for all service users as capacity permits. The HSE intends to appoint assessment officers and liaison officers around the country based on estimated need, as indicated by population profiles over the next 12 months. The statutory requirements of Part 2 of the Disability Act will be extended to adults as soon as possible but no later than the end of 2011.Significant capacity building to support the delivery of the plan is under way. Additional resources have been and continue to be made available to the HSE to build capacity in services for people with disabilities through the multi-annual investment programme 2005-09. A total of €130 million in revenue and capital in 2005 and €155 million in revenue and capital in 2006 has been provided, along with more than 1,000 frontline posts associated with 2005 developments and in excess of that number associated with 2006 developments.A major objective of the sectoral plan of the Minister for Social and Family Affairs is the development of services that give persons with disabilities financial security and encourage maximum participation in society. Initiatives include the transfer of income maintenance payments from the Health Service Executive as well as a service delivery modernisation programme. The plan identifies the key actions which will be underpinned by co-operation across agencies to develop service provision for persons with disabilities.The sectoral plan for the Minister for Transport has been developed to accord with the concept of transport for all and will make an important contribution to addressing issues of disadvantage and social inclusion. The plan is underpinned by a series of policy objectives and specific targets for accessible transport across all modes of transport — measures to make trains, buses, taxi and hackney services, as well as air and marine transport, accessible to persons with mobility, sensory and cognitive impairments.The plan promotes the principle of mainstreaming by making accessibility an integral element of the public transport services. Mainstreaming will operate in conjunction with the ten-year investment programme of Transport 21. This will be achieved principally in two ways. First, accessibility will be built into new transport infrastructure projects and, second, the acquisition of accessible vehicles and funding will continue to be provided to enable the phased adaptation or retrofit of existing transport facilities. Transport projects will be monitored for compliance with accessibility principles. The public transport accessibility committee, comprising the Department of Transport, transport operators and the disability sector, including the NDA, will be fully involved in the implementation process.The broadcasting and energy supply sectors are the focus of the sectoral plan of the Minister for Communications, Marine and Natural Resources. It addresses the role of the independent Broadcasting Commission of Ireland and its responsibilities for regulating the sector, including RTE. It also deals with the Commission for Communications Regulation, including its roles in respect of Eircom and An Post. The plan also covers services provided by energy suppliers in the context of the role of the independent Commission for Energy Regulation.The sectoral plan of the Minister for the Environment, Heritage and Local Government will support the participation by people with disabilities in all aspects of economic, social and cultural life of the community. Priorities in the plan include the building and planning code, local authority accessibility plans and a housing strategy for people with disabilities.The building and planning code initiative reflects the importance of accessibility in the built environment in enabling people with disabilities to achieve a quality of life comparable with that of other citizens. A review of Part M of the Second Schedule to the building regulations, on access for people with disabilities, was initiated in December 2005 and the Department will prepare draft proposals to amend Part M. The Building Control Bill 2005 has been published and, when enacted, will strengthen the enforcement powers of building control authorities in implementing the building code.Each local authority will, within six months of the approval of this plan by the Oireachtas, carry out an accessibility audit of all roads and streets, pavements and pedestrian crossings, public buildings, public parks, amenities and open spaces, heritage sites, public libraries and harbours within its control and identify the remedial action necessary to make them accessible. Each local authority will, within three months of completing the accessibility audit, draw up an implementation plan in consultation with organisations representing persons with disabilities.To bring a new focus to addressing the needs of people with a disability, a national housing strategy for people with disabilities will be developed. New protocols will be established for inter-agency co-operation for all special housing needs. Legislation will be introduced that will result in a new means of assessing housing need to ensure that all people can live with maximum independence within their community.The sectoral plan of the Minister for Enterprise, Trade and Employment contains a number of initiatives that are aimed at promoting equal opportunities for disabled people in the employment market. This includes the development of a comprehensive employment strategy aimed at enhancing the effectiveness of employment and vocational training programmes for disabled people, and further developing supports for the employment of disabled people. Effective cross-departmental collaboration will be a key element of the implementation of this strategy. The Department will establish a consultative forum on the employment strategy representing key stakeholders which will provide a channel for members to contribute to strategic development on issues that directly, or indirectly, impact on vocational training and employment. The Department and FÁS will continue to review and assess the scope for increasing employer awareness to encourage increased participation by people with disabilities.These sectoral plans are an integral part of the national disability strategy and will mark an important advance in implementing the strategy as a whole. They represent significant social partnership commitments under Towards 2016.  I acknowledge the considerable contribution the various stakeholders have made to shaping these plans.Our open, constructive relationship with the stakeholders does not end here. The implementation of the sectoral plans will be monitored by the stakeholders and the Government, and progress on implementing the plans will be reviewed at the latest after three years, although I emphasise that the review can take place sooner than that if necessary. These sectoral plans represent a landmark in the roll-out of frontline public services to people with disabilities under the national disability strategy.
#SheilaTerry	unknown-#SheilaTerry-party	unknown-#SheilaTerry-dob	unknown-#SheilaTerry-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	75	I welcome the Minister of State to the House. On 21 July, the Taoiseach introduced the six sectoral plans that were to be submitted to the Oireachtas in accordance with the Disability Act 2005. The Tánaiste and Minister for Justice, Equality and Law Reform, while speaking at the launch of the plans, encouraged Members of both Houses of the Oireachtas to engage in a full debate on the plans in the context of each House passing a resolution to give effect to them. It is regrettable, therefore, that we did not have a full debate before the plans were passed. The resolution was taken without debate.It is unfortunate that the House was treated in such a shoddy fashion. Today's debate is welcome but it is taking place after the event and we should try to avoid that in future. There was widespread consultation on these plans but it would have been better if we had been given an opportunity to discuss them. It is noteworthy that apart from the Minister of State's contribution to this debate and a brief contribution he made in the other House last July, no other Minister has spoken about the sectoral plans in the Houses. More importantly, they have not addressed the committees on the plans. Where is the accountability?  This anomaly must be rectified, even at this late stage, and I ask the Minister of State to make arrangements for the appropriate Ministers in the six relevant Departments to appear before the relevant committees to discuss the plans. An annual review must also take place.
#FrankFahey	unknown-#FrankFahey-party	unknown-#FrankFahey-dob	unknown-#FrankFahey-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	76	That is a matter for the committees.
#SheilaTerry	unknown-#SheilaTerry-party	unknown-#SheilaTerry-dob	unknown-#SheilaTerry-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	77	I ask the Minister of State to ensure these steps are taken because to date they have been absent. Meetings with the appropriate committees must be scheduled at an early stage. I request that the Minister of State arrange for reviews to be held to determine what, if any, progress has been made in implementing the sectoral plans. If this debate achieves nothing else, it would be an achievement to secure a commitment from the Minister of State in this regard.The Government, the social partners and people with disabilities have high expectations of the sectoral plans. While I welcome the work done to date, action is now required to ensure progress is made. As part of the national disability strategy, it is intended that the sectoral plans will act as a detailed road map for the development of supports and services for people with disabilities in the coming years. It is essential the plans are viewed as strategic enablers to ensure each of the six relevant Departments addresses the needs of its clients with disabilities through direct policies and a review of its structures and activities.The delivery of commitments under the six sectoral plans needs to be progressed, monitored and evaluated in a co-ordinated manner. A number of mechanisms to secure delivery on commitments have been also identified through the sectoral plans. While some of the Departments with responsibility for the plans recognise the need to embed in their business plans and strategy statements the actions outlined in the plans, this is not identified across all the plans. The Disability Federation of Ireland, DFI, commends the Department of Social and Family Affairs on its sectoral plan and proposes that other Departments mirror its approach in their plans.The purpose of the national disability strategy, of which the sectoral plans form a part, is to ensure greater inclusion and participation of people with disabilities. To achieve this, however, the strategy will need to target the exclusion of people with disabilities in two specific ways. It must address the significant exclusion experienced by people with disabilities. The sectoral plans are a key mechanism in this regard and it is expected they will detail how Departments will address the specific services and developments needed to secure the participation of people with disabilities. However, it is also expected the national disability strategy will ensure people with disabilities will be able, where appropriate, to access mainstream services and supports. This places responsibility on Departments to include the needs of their disabled customers in the strategic planning process and the development of services. Linking sectoral plans to departmental statements of strategy will mean Departments will develop a holistic response to the needs of people with disabilities through the development of mainstream and disability specific policies and practices.I welcome the decision to amend the Cabinet handbook to ensure interdepartmental co-operation take places and services are delivered at the highest level. This commitment was given to the disability legislation consultative group in May 2005 and repeated in 2006. When will the handbook be amended?Who is in charge of monitoring the implementation of sectoral plans and to whom are the six Departments answerable if they fail to deliver on their respective plans?  Which Cabinet Minister has ultimate political responsibility for the co-ordination of the national disability strategy?On the health sectoral plan, the draft national standards proposed by the National Disability Authority have been in gestation for a number of years. In March this year, the report of the Comptroller and Auditor General pointed to the need for clear standards of care for people with disabilities. The sectoral plan for the Department of Health and Children promises that national standards will be in place in April 2007 under the health information and quality authority, HIQA. Is the Minister of State certain this timeframe will be adhered to given that the Bill to establish the HIQA and the social services inspectorate on a statutory footing will not even be published, not to speak of enacted, until some time in 2007?  Is the Government satisfied with the current position given that no agreed national standards for services to people with disabilities are in place?  What safeguards have been introduced to protect service users and providers?A report by the Comptroller and Auditor General on the provision of services by non-profit organisations emphasised that clear accountability and financial monitoring systems need to be established. A key objective of the sectoral plans is to ensure a process of financial accountability is in place. Do the Department of Health and Children and the Health Service Executive intend to address the absence of any reference to a new method of financial accountability for service provision in the Department's plan?  How does the Department intend to ensure that such a committee will be truly representative of people with disabilities and that the voices of service users are heard?  Will it be modelled on the DLCG which was, by and large, representative of service users and providers?I am asking questions about the various sectoral plans in the six Departments without knowing whether the Minister of State will have ultimate responsibility for the implementation of the plans. For this reason, it would be preferable to have an opportunity to question each of the relevant Ministers. I ask the Minister of State to arrange for each Minister to come before the House on an annual basis to respond to questions. Unfortunately, owing to time constraints, I am unable to ask questions on the sectoral plan of each of the six relevant Departments.
#BrianHayes	unknown-#BrianHayes-party	unknown-#BrianHayes-dob	unknown-#BrianHayes-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	78	I welcome the Minister of State, Deputy Fahey, to the House and thank Senator Terry for generously allowing me to contribute to this debate during her time. I will discuss the sectoral plan in the Department of Enterprise, Trade and Employment, specifically its provisions on training and employment opportunities for people with disabilities. Twenty-five years ago, the State gave a commitment that 3% of employees in the public service would be people with a disability. Given that this key commitment has not been fulfilled one quarter of a century later, how are we to ensure the commitments being entered into in the various sectoral plans will be met?I regularly hear about the need for cross-departmental implementation groups, an issue raised by Senator Terry. Often this is an excuse for doing nothing. In the early 1990s there was a new management buzz in the public service whereby matters would be implemented on a cross-departmental basis. I believe it is much easier to give specific Departments specific responsibility to implement certain matters. As Senator Terry correctly asked, are we sure the commitments being entered into by the various Departments will be delivered?  If not, there will be serious difficulties in this area and people with disabilities will be let down again.This issue must be on the agenda of each Department every month. I understand the MAC group in Departments, comprising the Minister and senior personnel in the Department, meet each month. This issue should be first on the agenda of those meetings — what is being done under the sectoral plan, if results were achieved in the previous month and how the plan is performing in comparison with other sectoral plans. If Ministers embrace this issue and make it their own, progress will happen. The only time we see change in politics is when Ministers decide to run with an issue, not accept excuses for results not being achieved on deadline and push forward the issue. That is the only way this issue will be dealt with and we need to see that happen.With regard to training, it is crucial the timeframes set out in the sectoral plan of the Department of Enterprise, Trade and Employment are met. They are rigid timeframes and if there is any slippage in one area, it will have a knock-on effect on another. Will the Minister comment on that?  The employment rights and industrial affairs division, including the labour inspectorate, has a huge impact on people with disabilities. It is important the proposed training and employment strategy is successful in getting and keeping more people with disabilities in employment.One of the key issues in this area is the question of benefits. Too often in the past there was a rigid approach from one Department to another in terms of closing down opportunities for people with disabilities owing to them losing key benefits to which they are entitled. If a training opportunity is being given through a sectoral plan, it is important people are not losing out in terms of social welfare provision and their fundamental rights in terms of benefits. We must keep our eye on this aspect. With regard to training, it is important to monitor closely the Health and Safety Authority. In the past, many of the authority's regulations have mitigated against people with disabilities in terms of getting them into employment and ensuring that commitments are upheld.I recently received an e-mail from a constituent, Ms Audrey Whelan from the Greenhills area, and had the opportunity to meet her. She knew I intended to speak in this debate and asked me to put three points to the Government. She is a person with a disability and is confined to a wheelchair. The first point she asked me to make is that disability awareness training should apply to all aspects of business and enterprise in this country. We have a responsibility to fund training programmes to inform employers and employees about the issues surrounding disability. It is the lack of awareness and education that often leads to prejudice.Her second point was that more funds should be available to allow employers make their workplaces accessible not only for wheelchair users but to people with all types of disability. A key issue in this area is ensuring accessibility. We must ensure that all public and commercial buildings adhere to the guidelines. Finally, she stated that each building should be assessed and adapted in order that everybody can use its services. This is a fundamental right for people with disabilities. She told me in her e-mail that, in her experience, the problem is a lack of education, particularly with regard to training.In these sectoral plans we must ensure the commitments we undertake are adhered to rigorously and that there is political accountability for them. Otherwise, we will disappoint people with disabilities as shamelessly as we did in the past, particularly in terms of the 3% employment commitment in the public service.
#TonyKett	unknown-#TonyKett-party	unknown-#TonyKett-dob	unknown-#TonyKett-constituency	speech	unkown-language	2006-11-02 00:00:00	Prelude	79	I welcome the opportunity to speak on the sectoral plans. We have reached a significant milestone in our efforts to achieve the full inclusion of people with disabilities in society. Too often and for too long people with disabilities have been marginalised and have suffered serious inequality.As the Minister of State said, many groups should be congratulated on arriving at this point, particularly the advocates for people with disability who know the business and who have suffered the inequalities we have discussed. They have had a major impact in framing current policy. In addition, the Government should be applauded for tackling this issue. The Minister of State, Deputy Fahey, has played a major role and I congratulate him on that. I hope he continues to give this area the same attention he has given it previously as we proceed with the implementation of the sectoral plans. The work on fulfilling the aspirations envisaged in the plans now begins and, hopefully, we will succeed.The plans are an integral part of the national disability strategy. That further indicates the Government's commitment to the implementation of the strategy. I hope that when the sectoral plans are up and running there will be a major involvement for people with disability in society generally. People will be surprised at the contribution people with disability, when given the chance, can make to society. It is also a historic opportunity for the Government to move the disability debate to a new level and to increase resources significantly, which will be required as we proceed with the strategy.I understand that within Departments the disability heading will be one of the major considerations when framing their budgetary requirements each year. Heretofore, that was not the case. The disabled sector tended to get what was left when every other area in a Department had been catered for. Now, the disability heading must be part of the budgetary framework of each Department, which will be necessary if the sectoral plans are to mean anything. Hopefully, there will now be a truly integrated system of planning and policy making across all levels that is informed by disability.If the aspirations in the sectoral plans are to be achieved there must be meaningful changes in the way disability issues are addressed across a range of policy areas. To ensure that happens, the progress of the sectoral plans must be evaluated and monitored carefully. Timeframes and targets must be set and levels of achievement must be monitored. That must happen if the evaluation process is to be meaningful.Some of the organisations have told Members that they are a little perplexed that the Department of Social and Family Affairs is the only Department to have interlocked its business plan with its statement of strategy. This appears to copperfasten the commitment. People in the organisations believe the Department of Social and Family Affairs has committed itself in a greater way to the process. Perhaps this is something other Departments should examine with a view to finding a way to commit in a real and meaningful manner. I am not suggesting they have not done so but perhaps they could copperfasten it in this statement.Who is best placed to carry out an audit on these sectoral plans or even the entire strategy?  The DLCG and some of the people who brought about the overall success of this had a monitoring role with the Government in the strategy. Senator Terry and others suggested that the Oireachtas committee related to the Departments should monitor the progress annually. That may not be a bad thing, but an independent body may also do it. However, it must be monitored annually because Departments must be brought to account.Senator Terry asked questions about various elements of the sectors and I support those questions, but today is not the time to ask them. Trial and error should be allowed and the questions she is asking today will have much more relevance in one year's time if certain things have not been achieved. It is to be hoped we will have that opportunity under the system that is to be put in place.Different Departments cut across each other in many areas and it would concern me if one Department were less enthusiastic about its level of achievement than another. The Department of Transport and the Department of the Environment, Heritage and Local Government spring to mind in this respect. We can have the best transport system in the world, but if the environmental issues are not dealt with in tandem with transport issues, problems will arise. We need to see how related programmes fit together. For Departments to work in tandem, it may be necessary for departmental officials, in advance of decision making, to discuss issues that may intertwine. There is no point in finding out that one is in trouble when another is six months ahead in the planning process. Planning together must occur in areas where cross-cultivation exists.The Government has done tremendous work in education, especially in the age group of four to 18 years. I often deal with special schools and there are very few that have not been dealt with meaningfully. The Government is committed to all the processes that these schools need to carry out their work. Special needs assistants, computers, bus escorts and so on have all been put in place and this is the starting point for any disabled person's education. However, the greatest aspect of a disabled person's independence is his or her ability to hold down a job. That is why I welcome the commitment by the Minister, Deputy Martin, to the development of a comprehensive employment strategy for people with disability. Employment, independence and education have a great deal of meaning for people with disability and I will focus my energy on these areas in future.As a society, we must focus on the ability of each disabled person and we must focus on giving disabled people the confidence they need. Many disabled people lack confidence and it is no wonder. They have been put down for many years and the boosting of their confidence is a major issue. Their abilities must also be utilised to the fullest extent. Creating a more equal labour market is essential and we must look at new and more innovative ways of bringing that about. It requires an appreciation of the wide range of skills that people with disabilities can bring to any workforce. It will require a serious attitude change. We can change many things with resources, but we must change the attitudes of employers towards people with disability. We must create an awareness that people with disabilities have a major contribution to make in the workforce. The Government must provide the necessary incentives in the initial stages to bring that about.We must also reduce the levels of poverty suffered by people with disabilities. Anecdotal evidence tells us that a major percentage of families headed by a disabled person live in poverty. Senator Hayes pointed out that one can lose benefits if one gets onto a scheme, which is outrageous. There is so little money for people with disabilities, they should not lose out on benefits when they avail of an opportunity to improve themselves.We should not forget the people who are unable to be mainstreamed and are not yet ready for day care services. I refer to people in sheltered employment workshops. People entered sheltered employment 25 years ago and continue to work in meaningful jobs as far as they are concerned, but there is no pressure on them to produce. They get their disabled payment and they also get a small extra amount of money which is limited because they could lose their benefits.In 2004, guidelines for sheltered occupational services were published under the abbreviation, SOS. If implemented, they will force the closure of these enterprises and they have perplexed and excited the people working in them. The guidelines basically state that these sheltered workshops can no longer exist and that the people involved must be employed in an enterprise set-up that is self-financing. This is ridiculous because the people involved are non-productive in a sense. They have a job which gives them a meaning but there is no pressure on them. They come into the sheltered employment, they work and they receive a little payment for it. They are very happy in that environment and they are institutionalised in the nicest sense of the word.These guidelines will force them out of this employment and into a day-activity centre, for which they are not ready because some of them are too young. A day-activity centre is also limited in how it can assist such people. If that does not happen, the guidelines insist that the voluntary organisation that holds them must set up some form of enterprise which is self-financing. I hope these guidelines are seriously examined before they see the light of day.The needs of people with disabilities have been ignored for too long. We have now begun to tackle these injustices step-by-step. Our objective must be to move this agenda and bring about a situation which matches any other country in the world. We would not be as advanced if it were not for the fantastic contribution of the advocates that came on board and if the Government had not grasped the issue.I hope we will have many days to rejoice as we see the contribution people with disabilities will now make to our society. It is to be hoped that when employers see the contribution such people can make to business, people with a disability will be unrecognisable, so to speak, in general society.
