#RoryKiely	unknown-#RoryKiely-party	unknown-#RoryKiely-dob	unknown-#RoryKiely-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	0	I have received notice from Senator Mooney that, on the motion for the Adjournment of the House today, he proposes to raise the following matter:The need for the Minister for Foreign Affairs to make a statement on reasons behind a decision of the European Union to place the Kurdish organisation KONGRA-GEL on its list of terrorist groups.I have also received notice from Senator Henry of the following matter:The need for the Minister for Education and Science to explain the reason grants to the technological section research programme have been curtailed or eliminated in some cases by his Department.I have also received notice from Senator McHugh of the following matter:The need for the Minister for Communications, Marine and Natural Resources to review the role of ALAB.I have also received notice from Senator Bannon of the following matter:The need for the Minister for Justice, Equality and Law Reform to outline the current status of nine outstanding grant applications under the equal opportunities child care programme made by community child care groups in County Longford.I regard the matters raised by the Senators Mooney, Henry and McHugh as suitable for discussion on the Adjournment and they will be taken at the conclusion of business. Senator Bannon may give notice on another day of the matter he wishes to raise.
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	111	Like my colleagues, I welcome the Minister of State and commend him on his outstanding record in representing Ireland at EU level during the Presidency. The UN regards the situation in Darfur in Sudan as one of the worst humanitarian crises in the world. It states that at least $140 million is required for a massive and immediate humanitarian response. Apart from the 1 million people displaced within Sudan a further 2 million people are thought to be affected by the year old conflict which has interfered with the planting of crops, reduced access to markets and basic services and left civilians vulnerable to violent attack. Thousands of homes have been destroyed along with the crops and livestock people need in order to survive.The extent of the crisis is both disputed and difficult to ascertain, given the extremely constrained access. It is estimated that more than 700,000 people have fled to urban centres in Darfur and there has been further displacement to other parts of Sudan including Khartoum. A further 135,000 refugees are in Chad which borders Darfur. Thousands have died as a direct result of violence and many more as a result of conflict-related disease.Humanitarian response and access to Darfur is extremely limited primarily because of insecurity and government restrictions on travel. The government has restricted relief activities to urban centres and internally displaced persons' camps in areas under its control. According to an AFP report published in the Sudan Tribune of 11 May, the Government of Sudan is deliberately starving civilians in at least one town in the troubled western Darfur region. This is the basis of a UN report which has not yet been published but which states that numerous testimonies substantiated by observations on the ground allude to a strategy of systematic and deliberate starvation being enforced by the Government of Sudan and its security forces. Eight or nine children are dying every day in Kailek, a village in Darfur, because of malnutrition. The report makes several references to the total destruction by government forces and allied Janjaweed militia of 23 local villages populated by the Fur ethnic group and stressed that nearby Arab settlements have remained untouched. It describes these actions as a campaign to cleanse a large area of its Fur population, echoing allegations of ethnic cleansing made in recent weeks by senior UN officials. The report also describes sanitary, shelter and medical conditions in Kailek as appalling, deplorable, inhumane and unfit for any human habitation. The report accuses the Government of Sudan of deliberately deceiving the United Nations by repeatedly refuting claims about the seriousness of the situation in Kailek. It has actively resisted the need for intervention by preventing UN access to the area.I have outlined that appalling sequence of tragedy that has befallen the people of a part of the Sudan which seems to be almost forgotten. I plead with the Minister of State, in his capacity as the Minister of State with responsibility for overseas development but also as the representative of the EU Presidency, to take urgent action to highlight the abuses that are systemic and are being organised by proxy by the Sudanese Government. The Minister of State will be aware that it attempted to divert a resolution of the UN Human Rights Commission in Geneva recently in order to water it down. I also accuse the other African states which, for reasons perhaps to do with history or colonial legacy, do not wish to be seen to criticise a brother nation. It is time they lived up to their responsibilities in this regard because this will become another Rwanda.The largest amount of Ireland's overseas aid is donated to Uganda. The Minister of State will be aware of the criticisms consistently levelled at the Ugandan Government by John O'Shea of GOAL. Uganda is deeply involved in the carnage and plunder in the Democratic Republic of Congo which has been responsible for the deaths of between 3 and 5 million people since 1998.Why does the Government fly in the face of such overwhelming evidence that Uganda is corrupt and engaged in large-scale violence and theft in a third county and continue to place so much trust in it? Does Ireland Aid really believe that government to government aid gives better value for money and, if so, why does it not give all its overseas development aid in the form of bilateral aid? Development Ireland is the new title for Ireland Aid. Would Development Ireland officials use the services of a Development Ireland-funded hospital in Uganda if they fell ill while in that country? Why does Development Ireland not attach strict criteria to bilateral aid donations which should include issues such as good governance, accountability, good human rights records and non-tolerance of corruption? The questions continue for two more pages and I presume the Minister of State has received this document from John O'Shea.I am a member of the Joint Committee on Foreign Affairs. The committee and the Minister of State met a group of senior Ugandan Ministers at the end of August last year. A charm offensive was launched by the Ugandan Government to ensure that €30 million of Irish aid was not compromised.I refer to an article in The Sunday Business Post of 31 August 2003, at the very time we met the Ugandan representatives. They made a very impressive case to the committee that Ireland should not dilute its overseas aid to Uganda. The report stated that a leading Ugandan politician who visited Ireland to meet members of the Government and the committees was censured four years ago for influence-peddling and financial impropriety. The Ugandan Minister of State for Finance, Sam Kutesa, was censured on 4 March 1999 for his role in the purchase of state-owned Uganda Airlines’ shares in the cargo-handling firm, Entebbe Handling Services. He was advised to resign but vowed that he never would. They are the sort of people the Minister of State is dealing with. My remarks may sound harsh in light of the pleasant and positive things being said.
#TomKitt	unknown-#TomKitt-party	unknown-#TomKitt-dob	unknown-#TomKitt-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	112	The Senator's research should have been better.
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	113	I am giving the Minister of State an opportunity to refute——
#TomKitt	unknown-#TomKitt-party	unknown-#TomKitt-dob	unknown-#TomKitt-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	114	I wish I had time to do so.
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	115	——or respond to these issues.
#TomKitt	unknown-#TomKitt-party	unknown-#TomKitt-dob	unknown-#TomKitt-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	116	There are two sides to the story. It is very serious.
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	117	It is important. They are in the public domain.
#TomKitt	unknown-#TomKitt-party	unknown-#TomKitt-dob	unknown-#TomKitt-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	118	I agree with the Senator. It is taxpayers' money.
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	119	It is important they are debated. I am not acting as an advocate for GOAL or anybody else but these are very serious questions that have been raised. These serious allegations should be answered. I ask the Minister of State to respond on the issue of Darfur which is of much more importance.
#MichaelFinucane	unknown-#MichaelFinucane-party	unknown-#MichaelFinucane-dob	unknown-#MichaelFinucane-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	120	I am anxious to facilitate Senators Norris and Mansergh with four minutes each and the Minister of State to conclude at 12.40 p.m. with five minutes.
#TomKitt	unknown-#TomKitt-party	unknown-#TomKitt-dob	unknown-#TomKitt-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	121	I have to attend a committee meeting.
#DavidNorris	unknown-#DavidNorris-party	unknown-#DavidNorris-dob	unknown-#DavidNorris-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	122	I will speak for two minutes.
#MichaelFinucane	unknown-#MichaelFinucane-party	unknown-#MichaelFinucane-dob	unknown-#MichaelFinucane-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	123	Thank you, Senator Norris.
#DavidNorris	unknown-#DavidNorris-party	unknown-#DavidNorris-dob	unknown-#DavidNorris-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	124	I am very grateful for the flexibility. I agree it is absurd and a complete nonsense to deal with a continent such as Africa in one hour. As the only African-born Member of the House, I have a particular stake and interest. The continent of Africa is a disaster. Robert Mugabe, for example, is a criminal who is destroying his country. Under the previous leadership of Nelson Mandela, South Africa was held up as an example but now Thabo Mbeke is in power. One must seriously question the leadership of somebody who denies a relationship between the human immune deficiency virus and AIDS and suggests that AIDS can be cured by eating beetroot. It is a complete and utter nonsense.I am interested in the dispute between the Minister of State and one of his own Senators. It revolves around the area of Uganda and recognition. I support Senator Mooney's argument and I also support GOAL. I note that moves have been made in this direction and €10 million of aid has been redirected.I was born in the Congo. It is unspeakable to think that 4 million people have been killed. That is equal to the population of Ireland. There has been intervention from places such as Rwanda and Uganda. Uganda has no naturally-occurring mineral deposits of diamonds yet they are one of its largest exports. The diamonds are being raped out of the Democratic Republic of Congo and that is insupportable. For that reason there are very large questions to be answered about the operation of Irish aid in this area.I presume the Minister of State is in contact with the Congolese-Irish Partnership. I hope the partnership has sent him the kind of detailed documentation I have seen. Despite the flexibility demonstrated in the House, there is not time to read it into the record of the House. The partnership has provided me with information on the city of Kisangani, lower and upper Ieli, Ituri and northern Kivu. There is a series of documented abuses, many involving Rwandan troops with named personnel. Other tragic situations are documented such as the incursion of stock breeders from Chad destroying the natural farming methods of the people. Time after time, one must refer to Rwanda. I apologise for the sketchy nature of this contribution but I understand the Minister of State has to leave and my colleague, Senator Mansergh wishes to speak. The House should have a full debate on this issue.
#DrMartinMansergh	unknown-#DrMartinMansergh-party	unknown-#DrMartinMansergh-dob	unknown-#DrMartinMansergh-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	125	I welcome the Minister of State and his positive report. I have a deep admiration for his commitment and leadership in this area. Listening to debates sometimes, everything appears to be a disaster. I have here an article reporting on the proceedings of the World Bank earlier this year, which shows that between 1981 and 2001 absolute poverty as defined by income of less than a dollar per day declined from 40% to 21%, while 500 million people in south and east Asia were helped out of poverty by economic growth. Admittedly, Africa has gone backwards, as Senators noted. I have great respect for the achievements of South Africa, notwithstanding the difficulties caused by AIDS.We should consider the issue of providing development aid to countries involved in peace processes because we have an extra contribution to make in that regard. I have referred on previous occasions to Sri Lanka and the difficult position in which it finds itself.Ireland has risen from a very low to a relatively high position in terms of development aid contributions. Having substantially overcome our economic difficulties of recent years, it is important that we honour the commitment made by the Taoiseach to increase our development aid to 0.7% of gross domestic product. We enjoy immense respect for the achievements of our economy and the relative success of our peace process, despite its problems and we should add to this respect by joining the leading development aid donors. I say this despite being finance spokesperson for the Fianna Fáil Party in the Chamber. While this objective is important, development aid must be directed and spent in ways which minimise the possibility of abuse referred to by Senators.
#TomKitt	unknown-#TomKitt-party	unknown-#TomKitt-dob	unknown-#TomKitt-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	126	I thank Senators for their contributions. We have already addressed many of the issues raised by Senator Mansergh and it is a pity we do not have time to discuss them further. Ireland has a good reputation in development co-operation and we have acted to the best of our ability during our Presidency.The debate has covered many subjects. Unfortunately, due to time constraints, I find I must defend two positions raised by Senator Mooney and will, therefore, have little time to address the large number of other general issues Senators raised. The issue of Uganda was raised, about which we could have long debates. I have addressed this matter on a number of occasions and will discuss it again in a forthcoming committee hearing.I ask that those who question our policy on Uganda closely examine the matter. There is no question that taxpayers' money provided by the Government is going astray. The notion that the Government hands cheques to Ugandan Ministers is simplistic and dangerous. As a result of the dissemination of that message, my Department has received telephone calls, albeit a small number, from people arguing that Africa is a waste of time. Some of those who contacted the Department also called for Africans in this country to be sent back. The people who support the line that we should withdraw aid from Uganda are mainly those who believe there is no point in giving money to Africa and that the continent is a lost cause. Debate is healthy but those engaging in it should check all the facts on both sides of the argument before raising such a complex matter in a simplistic fashion.I have observed the work the Government does in Uganda at first hand. Having seen the faces of young children in villages where water supplies have been turned on and met teachers who were trained using Irish taxpayer's money, I can state categorically that the money we provide is spent soundly on the poorest people and not corruptly.We exert our influence by our presence. Many other European Union countries, including Britain and the Netherlands, are also involved in Uganda and trying to exert influence. Senators properly raised the fact that Rwanda, like Uganda, is involved in the Congo. The Ugandans have withdrawn from the Congo as a result of the influence we brought to bear on them. I redirected my Department's government to government moneys towards a more sectoral approach because I believed we should exert political influence as regards the country's presence in the Congo. We provide support for areas at district level. I am satisfied having visited programmes that the moneys are being well spent.I stand over our development programme in Uganda. Those who suggest we should withdraw it should realise that this would lead to loss of life among ordinary people and those who argue that we should give the money to non-governmental organisations should be aware that NGOs do not have the capacity to train teachers, develop school curricula, provide major water facilities or build roads that extend for 50 kilometres. This is a complex issue which I am willing to debate but people should examine both sides of the argument. It is a pity that the agenda of the House precludes us from debating the issue further.Senator Mooney also raised the issue of Sudan. I was involved in ongoing talks in Nairobi on the conflict in Sudan as part of a European Union troika. We are deeply involved in the matter in Darfour and are liaising with both sides to try to arrange a ceasefire. Unfortunately, Sudan was also on the agenda during my previous period in office as a Minister of State and I visited the country at the time. I am willing to visit the area again if necessary and we are working heavily behind the scenes.Unfortunately, I do not have sufficient time to address the many other important issues raised by Senators, including trade and development, but I thank them. I agree that we must work hard to give countries the capacity to trade out of poverty. Aid, while extremely important, is not the only factor. Senators correctly argued that we should move towards spending 0.7% of GDP on aid and their support to that end is appreciated.
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	127	Before commencing Report Stage, I remind Members that they may speak only once on Report Stage, except the proposer of an amendment, who may reply to the debate on an amendment. Each amendment must be seconded.Amendments Nos. 2 and 10 are related to amendment No. 1 and all may be discussed together by agreement.
#FergalQuinn	unknown-#FergalQuinn-party	unknown-#FergalQuinn-dob	unknown-#FergalQuinn-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	128	I move amendment No. 1:
In page 6, to delete lines 1 to 4 and substitute the following:"(8) Parts 1 and 3 of this Act, together with sections 33, 34 and 35 and Schedule 5, shall come into operation on enactment. Part 2, together with sections 30, 31 and 32 and Schedules 1 to 4 inclusive, shall come into operation on such day as the Minister may appoint by order, but only after theCeann Comhairle has received from the Electronic Voting Commission a satisfactory certification of the proposed electronic voting system under the Commission’s terms of reference.”I always have a problem when Report Stage is taken within a day of Committee Stage because I feel I am repeating myself. While the amendment is not essential, it would improve the Bill no end. The Minister of State explained why he did not believe it was necessary. However, following enactment, it will be necessary for the Minister to make an order bringing these urgent provisions into effect. It would be much more efficient to bypass that necessity by making a commencement order and providing for those parts of the Bill to come into operation immediately on enactment. I made this valid case yesterday and it stands up.I hoped the Minister of State would consider the amendments overnight and would devise a formula that would put my mind at rest in this regard. It is an important Bill. There is great pressure on the Minister of State not to take amendments so that the Bill will be passed by both Houses before tomorrow. This is why Report Stage is necessary and the issues raised on Committee Stage should be considered. The amendments are worthy of consideration and I urge the Minister of State to accept them.
#JamesBannon	unknown-#JamesBannon-party	unknown-#JamesBannon-dob	unknown-#JamesBannon-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	129	I second the amendment. I refer to amendment No. 10. The reputation and authority of the Minister for the Environment, Heritage and Local Government has diminished among the public and also among the ranks of his own political party. It is necessary to remind him that we live in a democracy and it is important that this amendment is taken on board. The Minister is still director of elections for Fianna Fáil and he should not be empowered to give advice to returning officers and so on. Perhaps the Minister of State will accept the amendments to safeguard the legislation and our democracy.
#CyprianBrady	unknown-#CyprianBrady-party	unknown-#CyprianBrady-dob	unknown-#CyprianBrady-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	130	Amendment No. 10 provides more power to the Dáil while ignoring the role of the Seanad. At the end of the day, the Minister bears responsibility for the legislation and is taking the flak for it in a number of ways.
#PatTheCope	unknown-#PatTheCope-party	unknown-#PatTheCope-dob	unknown-#PatTheCope-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	131	The first part of amendment No. 1 reflects what will happen when the Bill is enacted and, consequently, I hope Senator Quinn will accept my undertaking that the commencement order will reflect this point.With regard to the second part of the amendment, the commission's terms of reference in Schedule 5, together with sections 21 and 22, state the commission's reports will comprise recommendations on the secrecy and accuracy of the system. The Government decided not to use the system at the polls next month in line with its commitment to accept the commission's recommendations. We must await the publication of the commission's next report on which the commission based its conclusion that it was unable to make a positive decision. One might ask why the Government should proceed with the legislation but one of the main reasons for doing so is to give statutory effect to the commission so that it can report. Given the Government's commitment, which is being honoured in regard to the elections in June, no Government would insist on using a system if the commission expressed dissatisfaction with it. It is not necessary to have the second part of the amendment included in the Bill.The same applies to amendment No. 2. The procedure proposed in subsection (9) is the same as that generally used for commencement orders for many years and there is no need to change it. I agree with Senator Quinn that this is important legislation, but we are doing what is normally done across the board.With regard to amendment No. 10, there is no constitutional recognition of political parties for the purpose of enacting or implementing legislation. The Opposition parties have all indicated they agree with the use of electronic voting and counting. While there may be differences regarding the detail, the principle is generally accepted. If it was required by law that an issue had to be agreed by all parties in all its aspects, that would be a recipe for ensuring change probably would never take place. Even if the Government was to accept the amendment, the Independent Members who represent various institutions would be ignored. That is probably an inadvertent omission, as Senator Brady said. The same amendment was tabled yesterday and reference was made to ignoring the Seanad then. Even if it was intended, I would not accept it. I gave consideration to Senator Quinn's amendments overnight but my position is still the same.
#FergalQuinn	unknown-#FergalQuinn-party	unknown-#FergalQuinn-dob	unknown-#FergalQuinn-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	132	I thank the Minister of State for his comments and for his consideration of the amendments overnight. I refer to amendment No. 2. By requiring an order to go through the process of approval by the Houses of the Oireachtas, it implies this is not a routine matter. Many routine matters are dealt with by the House. For example, many documents are laid before the House and are not debated. However, this amendment is crucial. Motions are passed without debate on a regular basis and we do not spend time discussing them. We need to send out a message that our democracy is dependent on trust and confidence in our electoral system. On this basis, I believe this Bill is different from many others we pass. I am disappointed the Minister of State will not accept this amendment. It would have been very valuable and useful. If we were starting from scratch again, he would probably have accepted it.
#JamesBannon	unknown-#JamesBannon-party	unknown-#JamesBannon-dob	unknown-#JamesBannon-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	133	May I contribute?
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	134	Senator Bannon cannot reply. Only the mover of the amendment can reply.
#FergalQuinn	unknown-#FergalQuinn-party	unknown-#FergalQuinn-dob	unknown-#FergalQuinn-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	135	There are three amendments under discussion.
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	136	Amendment No. 10 has been grouped for discussion by agreement. Does the proposer of amendment No. 1 want to press that amendment?
#FergalQuinn	unknown-#FergalQuinn-party	unknown-#FergalQuinn-dob	unknown-#FergalQuinn-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	137	It is not being pressed.
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	138	Amendment No. 2 has already been discussed. Is the Senator pressing it?
#FergalQuinn	unknown-#FergalQuinn-party	unknown-#FergalQuinn-dob	unknown-#FergalQuinn-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	139	I have already spoken on that and, reluctantly, will not move it. I assume that Senator Bannon will be able to reply on his amendment No. 10.
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	140	No.
#FergalQuinn	unknown-#FergalQuinn-party	unknown-#FergalQuinn-dob	unknown-#FergalQuinn-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	141	On a point of order, I understand that the proposer may speak on his amendment and also have an opportunity to speak a second time. Therefore, since I have spoken a second time, I assume it will also be possible for the proposer of amendment No. 10 to speak a second time when his turn comes.
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	142	I appreciate the point the Senator is making——
#FergalQuinn	unknown-#FergalQuinn-party	unknown-#FergalQuinn-dob	unknown-#FergalQuinn-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	143	I am glad it is appreciated.
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	144	Amendment No. 1 is the amendment before the House, which is in the name of Senator Quinn.
#FergalQuinn	unknown-#FergalQuinn-party	unknown-#FergalQuinn-dob	unknown-#FergalQuinn-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	145	I am withdrawing it.
#JamesBannon	unknown-#JamesBannon-party	unknown-#JamesBannon-dob	unknown-#JamesBannon-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	146	Am I allowed to speak on amendment No. 10?
#PaschalMooney	unknown-#PaschalMooney-party	unknown-#PaschalMooney-dob	unknown-#PaschalMooney-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	147	No.
#JamesBannon	unknown-#JamesBannon-party	unknown-#JamesBannon-dob	unknown-#JamesBannon-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	148	I call for a quorum.Notice taken that 12 Members were not present; House counted and 12 Members being present,
#FergalQuinn	unknown-#FergalQuinn-party	unknown-#FergalQuinn-dob	unknown-#FergalQuinn-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	149	I move amendment No. 3:
In page 6, between lines 15 and 16, to insert the following:"(b) If convicted on indictment, such a person shall be liable to a fine not exceeding €15,000 or imprisonment for a term not exceeding 5 years or both.”.This is a crucial amendment. I only called one vote last night and it was on a matter connected to this amendment. Those who drafted this Bill have regarded the electronic voting system as no different from our traditional voting system. If somebody wanted to interrupt or damage the whole election under the traditional system, it would be rather difficult. The most one could do, perhaps, would be to steal or set fire to a ballot box or damage a particular polling station. In drawing up the legislation, it was assumed that, on summary conviction, there would be a rather modest fine or term of imprisonment imposed on an individual who impersonated a garda or damaged a particular polling station or electoral effort.The draftsmen have not taken into account what was at stake in the vote we had last night. Under the new system, if somebody decides to influence the election throughout the country, it is possible to do so by interfering with the software. This has certainly not been taken into account in differentiating between the crimes of impersonation and interference. One should not enter a polling station and steal somebody else's vote. If one does, one is liable to a fine on summary conviction. However, the legislators have not taken into account what could happen in the case of what I would call an indictment conviction. Those who fall under this category decide months or years ahead of an election, either for political reasons or as a result of bribery, to interfere with the software. Their actions damage the election as a whole. We had a vote on this last night and the Government did not accept my point. This amendment stipulates that, if convicted on indictment, such a person shall be liable to a fine not exceeding €15,000 or imprisonment for a term not exceeding five years, or both. This should not be applied to somebody who impersonates somebody else, but it should certainly apply to one who decides to change the outcome of an election either because he has been bribed or for other reasons.I spent some time on this issue last night and will just touch on the points made. I was strengthening the conclusion that, in proposing this Bill, we have acted differently than we have in respect of three other Bills. One of those Bills is the Garda Síochána Bill 2004, which states an individual who impersonates a garda is liable, on conviction on indictment, to a fine not exceeding €50,000 or imprisonment for a term not exceeding five years, or both. On breaches of the new civil liability legislation, the Civil Liability and Courts Bill 2004 states: "A person guilty of an offence under this Part shall be liable, upon conviction on indictment, to a fine not exceeding €100,000, or imprisonment for a term not exceeding 10 years, or both." If one breaks the rules when applying for a position in the public service, one can be fined €10,000 or jailed for up to two years on indictment.This Bill ignores all that. It only regards the likely culprit as somebody who impersonates somebody else. That person is liable to a slap on the wrist, nothing like the penalties included in the other Bills I mentioned. That is a slip up. This Bill does not take into account that it is possible to interfere with software in a computer, possibly months ahead of an election, thereby changing the election result. That is a serious offence. The penalty in this Bill is a fine on summary conviction, a modest measure although it is an appropriate penalty for conviction of impersonating somebody else. There is a difference and the Minister and the Parliamentary Counsel have not taken it into account in this legislation.This is an important element. We must differentiate between summary conviction and conviction on indictment. We have not yet done so. Perhaps the Minister has an answer that I did not hear last night but which will put my mind at rest.
#JamesBannon	unknown-#JamesBannon-party	unknown-#JamesBannon-dob	unknown-#JamesBannon-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	150	I second the amendment. Interference with the voting system would be a dreadful attack on our democracy so it is important that there are deterrents in place. I compliment Senator Quinn on putting down this amendment. He suggests a fine of €15,000 but that figure should be higher. The term of five years imprisonment could also be reconsidered. Our democracy demands that we have proper and strong deterrents in place. They are necessary to uphold law and order and to retain control of our democratic system.
#MichaelMcCarthy	unknown-#MichaelMcCarthy-party	unknown-#MichaelMcCarthy-dob	unknown-#MichaelMcCarthy-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	151	Yesterday I spoke in support of this amendment. The Bill contains a strong provision to punish people who are guilty of offences such as damaging machines and so forth. However, this is a good amendment. Senator Quinn is specific about the type of damage that could be inflicted on the system.Over recent years, it has become evident that there is a sophisticated degree of knowledge and expertise in this area among lay people. Recently there were reports about a young guy in Germany who designed a worm that affected computer systems. It had a catastrophic effect. The reason he did it was to give his mother's business, which obviously was involved in remedying these situations, a temporary boost. That might be different from what we discussing here but we are living in an age in which some people have no regard for life, let alone democracy.In recent years we have witnessed some horrific terrorist atrocities. What if somebody has a malicious intent to interfere with the software in this system to produce an inaccurate result or, more maliciously, to affect the result in a way that favours a political belief? The consequences are unthinkable. We must be specific about the punishments to be applied for breaking the law in this regard. I appeal to the Minister to consider this amendment favourably and to take account of the mind of the dangerous law breaking individual who has a sinister motivation and the expertise to interfere with the software in the system. That is a possibility we cannot rule out or ignore. There is provision to deal with damage to the machines but we must take it a step further and accept this amendment.
#PatTheCope	unknown-#PatTheCope-party	unknown-#PatTheCope-dob	unknown-#PatTheCope-constituency	speech	unkown-language	2004-05-12 00:00:00	Prelude	152	Senator Quinn has brought it to our attention that section 2 does not include software. I refer the Members to the citation in section 1 which provides that the Bill must be read in conjunction with a number of other Acts such as the Electoral (Amendment) Act 2001, particularly section 138 of that Act. It applies to referenda and presidential elections and clearly refers to software.With regard to the amendment, I do not take issue with what Senator Quinn stated. I can offer him the reassurance I offered yesterday, that we will come back to this subject at a later stage when we receive the recommendations from the commission and the Government makes its decisions on them. It will be necessary to introduce legislation on the electronic voting and counting system and this will be dealt with in the context of that Bill. I do not see a difficulty with the suggestion but I will have to be guided by legal advice and particularly by the Parliamentary Counsel. The summary conviction fine is only €3,500 and the indictment should and would be much higher.However, the impression should not be given that when electronic voting is in place the system will be capable of being hacked. The machines, either the electronic voting machine or the PC, are stand alone machines and are secure from hacking. The equipment will be under the supervision and control of the returning officer. It can be difficult for one person to cause damage so it is important that the fines reflect this point. I will look at this matter and take legal advice and the advice of the Parliamentary Counsel. I am sure it can be rectified before electronic voting is implemented.
