#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	0	On 4 June, at this very time, students will be one hour into the leaving certificate English examination. They will be marked for clarity and conciseness in their replies. Between now and then, uncertainty is hanging over those 50,000 students and their parents regarding a Government proposal to reintroduce third level fees. They do not know if they will have to pay fees to go to university.I ask the Taoiseach again today to remove the uncertainty that hangs over those students and their parents, in advance of the report from the Minister for Education and Science, by stating that third level fees will not be introduced in the forthcoming academic year, irrespective of the discussions at Cabinet or the contents of the Minister's report. I do not want the reply the Taoiseach gave yesterday but a straight answer. Will he state that the Government does not intend to introduce third level fees for the academic year starting this autumn?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	1	With absolute clarity, I hope we can have this matter dealt with and cleared at Cabinet before the leaving certificate examination starts in two weeks' time.
#PaulNicholasGogartyGP	unknown-#PaulNicholasGogartyGP-party	unknown-#PaulNicholasGogartyGP-dob	unknown-#PaulNicholasGogartyGP-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	2	No grade, Taoiseach.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	3	With equal clarity I remind the Taoiseach that the Tánaiste said this would have been better discussed internally before the public discussion. The Minister of State at the Department of Health and Children, Deputy O'Malley, said he is completely opposed to this, as did the Minister for Justice, Equality and Law Reform. The Government Chief Whip, herself an esteemed member of the teaching profession, said we need clarity on this now. With this proposal the Taoiseach has created uncertainty for thousands of students and their parents. The proposal is doomed to failure. Will he abandon ship, forget the proposal and tell the people his Government has no intention of introducing third level fees? The Tánaiste said the property tax of 1980 caused  more fear than the tax it collected and that we must not do that again. Will the Taoiseach show leadership of his Government and tell the nation that third level fees will not be reintroduced?
#Bertie	unknown-#Bertie-party	unknown-#Bertie-dob	unknown-#Bertie-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	4	At risk of repeating myself, as I have said on numerous occasions we spend €380 million on student supports at third level, which is a sizeable amount. The free third level fees scheme cost €240 million last year and will cost more this year. The Minister for Education and Science, as part of his expenditure review, is looking at how best to use his resources and at how best to improve access to third level education. He has been looking at a number of issues in an education review for the last few months and in the figures already available from that review, 97% of children from the higher managerial groups receive a third level education. The figure for the lower socio-economic group is 21%, while in many disadvantaged communities the figure is as low as 5%. The Minister has been looking at what he can do in the future to deal with access and his review is almost complete. In the normal course of events the Cabinet will make a decision and that will be conveyed to everyone. Hopefully, that will be done before the leaving certificate starts.
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	5	The Taoiseach is on auto-pilot.
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	6	Is that yes or no?
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	7	Translate it.
#NoelDempsey	unknown-#NoelDempsey-party	unknown-#NoelDempsey-dob	unknown-#NoelDempsey-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	8	Perhaps some of the Deputies opposite should go back to school.
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	9	The Minister would want to go back.
#GayMitchell	unknown-#GayMitchell-party	unknown-#GayMitchell-dob	unknown-#GayMitchell-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	10	Six of the best for the Minister.
#PatRabbitte	unknown-#PatRabbitte-party	unknown-#PatRabbitte-dob	unknown-#PatRabbitte-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	11	According to reports the Government is contemplating the reintroduction of fees at a very high threshold. It is clear the amount of money saved is derisory, with the most recent figures from the Revenue Commissioners suggesting only 3% of income earners admit to an income of over €100,000. If the argument being made relates to equity, then why, during the five years of the boom, did the last Government not improve the Breaking the Cycle programme or the Early Start initiative? Why, in the immediate wake of the general election, did it restrict budgetary funding for the access programmes for school retention? Why was nothing done to improve the chances for young people from disadvantaged backgrounds to get into education? It is derisory to suggest that the purpose is to tackle inequity in education.My understanding is that the Minister, Deputy Noel Dempsey, will put forward a loan scheme in his memorandum. This is a smokescreen. He will bring in a loan scheme which will have the sup port of the Progressive Democrats who have taken to absenting themselves from the House. That loan scheme will put people on moderate incomes in hock. There will be a brain drain as a result of it and what happened in Australia will happen here where young, skilled and educated people, which our economy needs, will emigrate. That is what is wrong with a loan scheme which is being contemplated by the Government, which has the support of the Progressive Democrats and which will save the Minister's neck. It is a disgrace because it will impose significant hardship on ordinary people.
#CiaranCuffeGP	unknown-#CiaranCuffeGP-party	unknown-#CiaranCuffeGP-dob	unknown-#CiaranCuffeGP-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	329	One thing has changed since the last time we discussed this Bill. Grumbles of discontent have been heard from the promoters and operators of events. I sense that this will continue and intensify. One very salient point has been made. The passing of this Bill may well see a significant increase in ticket prices for indoor events. I am concerned that there may be a €10 or €20 increase in ticket prices to comply with the red tape and bureaucracy which this legislation is foisting on us. Of course there is a need to provide greater fire safety and protection for citizens but that does not mean we have to place a restrictive layer of bureaucracy on to existing legislation. We are much better off licensing buildings in which events take place than imposing significant bureaucracy every time an event is held. I agree with my colleague, Deputy Gilmore, that this could represent an insurmountable obstacle to holding events, whether by a student body, a religious body or any body in civil society that wishes to host an event.Why is the Minister not coming at this from a building point of view rather than from an event point of view? That is how things work in other countries and I believe they work better. That would ensure that we do not have more red tape and an increase in ticket prices. I ask the Minister of State to clarify this?
#PatTheCope	unknown-#PatTheCope-party	unknown-#PatTheCope-dob	unknown-#PatTheCope-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	330	Deputy Cuffe refers to the possibility of prohibitive costs, and so be it, but public safety comes first. I am not particularly interested in the additional cost because safety is of paramount importance.It will not be necessary to have an application for each individual event. There can be a multiple application and there need only be an additional €500 for a single event. There is no question of even considering that. The event will be licensed and not the building. That is the right way to go.I hope promoters will incorporate the additional cost of the licence into their profits rather than pass it on. Whoever pays, it is a small price to pay for public safety.
#CiaranCuffeGP	unknown-#CiaranCuffeGP-party	unknown-#CiaranCuffeGP-dob	unknown-#CiaranCuffeGP-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	331	With respect, a Chathaorligh, pigs might fly. To envisage a promoter not passing this cost on to the consumer is expecting too much of a promoter. Is this best practice abroad? Can the Minister of State say this is exactly the path that other countries are going down in ensuring fire safety? I am not convinced it is, from my limited knowledge of how things operate outside this country. I may be speaking with the professional bias of an architect and a town planner but I believe a building is either safe or it is not.To look at every event on a one-off basis will place a stranglehold on every group in civil society which wishes to hold an event or a concert or have an impromptu celebration. We are renowned, as a nation, for being able to host an impromptu event at short notice, whether to welcome Seán Kelly back to Dublin after winning a sports event or to express concern at a new imposition at local level. We tend to host events on a very quick basis within a matter of days and that will be prohibited by this legislation. It is more akin to public order legislation than fire or public safety legislation.
#PatTheCope	unknown-#PatTheCope-party	unknown-#PatTheCope-dob	unknown-#PatTheCope-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	332	This legislation has not come before the House following a brief period of drafting. All the stakeholders have had an input into it, including the chief fire officers and advisers in the Department of the Environment and Local Government. Promoters have also had an opportunity to let us have their observations. Any responsible promoter whose interest in public safety and fire safety is of paramount importance will have no difficulty with this Bill.
#CiaranCuffeGP	unknown-#CiaranCuffeGP-party	unknown-#CiaranCuffeGP-dob	unknown-#CiaranCuffeGP-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	333	May I raise a point of order? Is the Minister of State suggesting that it is irresponsible of a promoter to oppose this Bill?
#PatTheCope	unknown-#PatTheCope-party	unknown-#PatTheCope-dob	unknown-#PatTheCope-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	334	I do not get the Deputy's point. This Bill is about public safety and there is almost unanimous support for that. We know only too well, going back to the days of the Stardust fire, the necessity to introduce this legislation. It has been hanging about for far too long. With the co-operation of the large parties, we arrived at this day. I hope this Bill can be enacted very soon, the regulations will be introduced and as a result promoters and citizens alike will benefit.
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	335	We all agree with the Minister of State that safety is the main concern. However, could there be a conflict of interest in the local authority being the body granting licences? Some events which would require a licence might be contrary to the wishes of the local authority, such as a public meeting on incineration. People at such a meeting could be very upset with the county manager adopting a waste plan after getting the authority to do so from the Minister, for example. The local authority might not want any fuss or bother about such a plan so one could have a conflict there. The authority might not want a very contentious meeting to  take place; it would not be a fire safety issue but a meeting to prevent an incinerator being built, pardon the pun. There would be a conflict between the local authority and the organisers of an event, therefore the local authority, through the fire officer or someone else, might not be the proper authority to decide on allowing such an event to take place on the grounds of public safety.
#PatTheCope	unknown-#PatTheCope-party	unknown-#PatTheCope-dob	unknown-#PatTheCope-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	336	We are not dealing with indoor events but Part 3, which relates to the amendment. The licensing system only applies to large scale events with 1,000 people or more attending – the number is lower for children. We are implementing the Hamilton report and best practice.There has been no problem with the outdoor licensing system. People will be able to attend events which will be well managed from the crowd control and safety point of view. Regarding the local authority having a vested interest, there is a structure in place allowing one to appeal a decision to the District Court within weeks. As a result of an amendment we accepted from Deputy Gilmore we changed the timescale by one week. This applies to crowds of 1,000 people and unless the crowd is bigger than that there is no need to apply for a licence. I cannot see the local authority acting on foot of vested interests. It is unlikely that over 1,000 people will want to attend an indoor event to protest or express their views about incineration but they may appeal the authority's decision to the courts in any case. I do not believe, however, a local authority would put vested interests before the common good.
#JerryCowleyIND	unknown-#JerryCowleyIND-party	unknown-#JerryCowleyIND-dob	unknown-#JerryCowleyIND-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	337	Deputies should confine their comments to the amendment.
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	338	I will stick to the Bill. I am concerned that the amendments were introduced without any explanation whatsoever of what went on in the Seanad. I did not know why the Minister moved the amendment in the Seanad – whether it was an amendment from a Senator or the Department itself.This Bill has had the longest incubation period I have experienced, going back to the tragic events of 1996 which led to the decision to set up a working group to examine safety at indoor events. We all accepted the contents of the reports in principle and the Bill is based on those reports. We had long and exhaustive sessions in the House and some of us sat through every line of this legislation.I am also worried about the vested interests of the local authority but, on balance, I accept the arguments of the Minister of State. I reject out of hand any assertion that there should be blanket rules for venues rather than events. There is a hell of a difference between a sit-down musical like "Les Misérables” in The Point and a rave concert at the same venue. There must be differ ent rules for different events. We cannot have blanket rules, as that would be a fatal flaw, and thankfully we have not allowed that to happen.
#CiaranCuffeGP	unknown-#CiaranCuffeGP-party	unknown-#CiaranCuffeGP-dob	unknown-#CiaranCuffeGP-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	339	Would "Les Misérables” be the Fine Gael event?
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	340	Deputy Cuffe went into some detail about the events I referred to on Second Stage and was quite sarcastic in my absence.I reject out of hand both the professional and legislator's opinions that there should be blanket rules for venues rather than rules for individual events. I support the contents of the Bill in that context.
#CiaranCuffeGP	unknown-#CiaranCuffeGP-party	unknown-#CiaranCuffeGP-dob	unknown-#CiaranCuffeGP-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	341	If the Deputy is talking about—
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	342	I sat through the full meeting.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	343	The Minister of State without interruption.
#PatTheCope	unknown-#PatTheCope-party	unknown-#PatTheCope-dob	unknown-#PatTheCope-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	344	People are right to express themselves and it is for me to justify the legislation. The outdoor system works well for local authorities and there does not appear to have been any conflict.
#EamonGilmore	unknown-#EamonGilmore-party	unknown-#EamonGilmore-dob	unknown-#EamonGilmore-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	345	I thank the Minister of State for clarifying the point I made earlier, that the changes he is introducing today apply only to the original Fire Services Act rather than the new provisions of the Licensing of Indoor Events Bill.The Minister of State referred earlier to the co-operation he received from the larger Opposition parties regarding the legislation. I remind him that the issues we are discussing were the subject of amendments tabled by Deputy Allen and me on Committee and Report Stages. My amendments attempted to address the issues of whether we should be licensing events or venues. I felt we should licence venues rather than events, albeit with different categories of events being provided for. I made the point then and reiterate now that there is a very serious danger that the legislation will licence out of existence the organisation of entertainment and social events generally. We already have a problem in that voluntary local events are no longer being organised because of insurance problems and fewer will be organised because of the requirement to get a licence for each event months in advance.That will contribute to the growing consolidation of general entertainment events being centred on public houses and places where alcohol is available. If one raises the threshold for the organisation of events outside that area one will send more and more of it into the pubs. It is very difficult to find an indoor entertainment of any kind which is not associated with a pub.It will also make entertainment increasingly a domain of commercial activity. Fears have been raised that ticket prices and access to entertain ment generally will be more restricted and based on price, and those fears will become a reality. We are all for safety, an issue I addressed on Second Stage, but parts of the Bill are cases of regulation running wild with itself. The net effect will be to reduce the range of options for indoor entertainment and activities which are likely to be organised in the future. I am satisfied with the response of the Minister of State to the specific amendments before us.
#PatTheCope	unknown-#PatTheCope-party	unknown-#PatTheCope-dob	unknown-#PatTheCope-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	346	I appreciate the interest Deputy Gilmore has taken in this Bill. We are talking about a threshold and there is no need to apply for a licence unless it is for more than 1,000 adults. The threshold will be set out by way of regulation and, at the request of Deputies on Committee Stage, I indicated what the regulations would specify, which is, 750 adults. We covered the occasional meeting which might take place in the various universities and we overcame that issue. Some 1,000 adults is the figure. In the cases of pubs, I do not know too many which would accommodate 1,000 or 750 adults. The Deputy would have had reason to criticise me at a later stage had I not introduced this amendment to include this as an indictable offence. Amendments Nos. 2 to 14, inclusive, are related and all apply to section 30 regarding the closure notice to be inserted in the Fire Services Act 1981. The amendments have been recommended by the Parliamentary Counsel and have been accepted by the Seanad. They are mainly textual or technical amendments to improve the text of and to provide for greater clarity in the provisions of the Bill. The amendments remove commas or insert the word "sought" after the word "obtained". They are fairly minor, technical amendments but are important to the text of the Bill.Amendment No. 5 removes an inaccurate reference to the prescribed manner as it is considered that this may lead to confusion as nothing is prescribed nor is proposed to be prescribed in relation to this matter. Amendment No. 7 is required to deal with an issue of duplication. Subsection (7) is being repeated in section 11. The amendments are to improve the text of the Bill.
#PadraicMcCormack	unknown-#PadraicMcCormack-party	unknown-#PadraicMcCormack-dob	unknown-#PadraicMcCormack-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	347	Are of those technical amendments relevant to section 30?
#PatTheCope	unknown-#PatTheCope-party	unknown-#PatTheCope-dob	unknown-#PatTheCope-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	348	They are relevant to section 30 only.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	349	The Seanad amendments are reported and a message will be sent to Seanad Éireann acquainting it accordingly.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	350	I move: "That Report Stage be taken now."
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	351	On a point of order, I attempted to raise a point of order on the Order of Business in relation to Report Stage of this Bill. It concerns a matter arising out of Committee Stage. As I understood, there was agreement on all sides to try to find a remedy to the question of a pardon. This matter relates to section 5. I would have tabled an amendment if I had known that the Minister was not going to come back with an amendment of his own. The amendments which have been tabled are short, technical amendments and there is no reference to this matter. It has left us in an unsatisfactory position. I thought there would have been a development on this issue. There is precedent for pardons to be granted, that is, in the context of the legislation arising out of the "Tallaght two" case – the 1993 Act. I would have thought the Minister would have come up with something along those lines but, unfortunately, he has not. I find the situation unsatisfactory and it makes it difficult to proceed with legislation without this matter being addressed in a formal fashion. Perhaps the Minister might comment on that.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	352	As Deputy Costello said, it is true that I said I would examine the issue but I am satisfied that the power of pardon conferred under the Constitution on the President is one which can be exercised on the advice of the Government. It is an Executive matter under the Constitution and is not something which should be legislated for in this way. It is doubtful whether it would be advisable or desirable that an attempt should be made by legislation to coerce the President or the Government to give the President advice to exercise the power of pardon in any particular circumstance.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	353	The 1993 Criminal Procedure Act specifically makes provision for the power of pardon to be exercised by the Minister for Justice. As I understand, it was brought in on foot of the Tallaght case where there was a perceived miscarriage of justice. Sections 2 to 6 allow the application of the courts, while sections 7 and 8 offer an alternative mechanism to apply to the Minister for Justice with a view to pardon. He may pro ceed through a committee or some other mechanism and may grant a pardon in these circumstances. Precedent has already been established and the Minister would not be creating precedent if he went along with what was all-party agreement, as I understood it, on Committee Stage. Both the Government parties and the Opposition felt that something should be included in the legislation which would seek to resolve the difficulty we are encountering.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	354	Are you opposing the question that Report Stage be taken now?
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	355	I am opposing it until we get clarification on this point which was the one serious point on which the Minister was prepared to make some concession towards the Opposition. As it stands, we have got not a concession, good, bad or indifferent, from the Minister, unless he makes some concession at this point.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	356	It arises under the amendments to section 39 and I will deal with it fully then. I do not think it is reasonable or proper to interrupt the debate now to deal with a particular section which is of interest to only one Deputy.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	357	It is not just of interest to one Deputy. This was discussed by Deputies from all parties and, as I understood, there was consensus that this was a matter deserving of support. It is not just of interest to one Deputy but to Deputies across the board. I wish to clarify that, so the Minister—
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	358	I am going to put the question.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	359	Perhaps I could help to clarify the matter by reading Article 15 of the Constitution. It statesThe right of pardon and the power to commute or remit punishment imposed by any court exercising criminal jurisdiction are hereby vested in the President, but such power of commutation or remission may, except in capital cases, also be conferred by law on other authorities.I understand that the only circumstance in which a law can confer the prerogative of mercy on anybody else is in respect of commutation and remission. The right of pardon is vested exclusively in the President, who, under the Constitution, operates exclusively on the advice of the Government. I do not understand from my knowledge of the law – and nobody has suggested otherwise to me – that it is possible for me to create a statutory right of pardon or that it is possible to direct by legislation how the Government should or should not exercise that power.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	360	Is it agreed that Report Stage be taken now?
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	361	I have a suggestion.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	362	I am putting the question.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	363	I have a suggestion that will help surmount the problem that has arisen. I understand the point being made by my colleague Deputy Costello. It is an issue that might be incorporated into the discussion prior to our voting on the Bill. If it is acceptable to my colleagues, I suggest that we carry on as we are and allow the issue to be debated somewhat further and perhaps voted on in the context of one of the amendments already tabled.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	364	The Bill will be discussed by way of the amendments. Is it agreed that Report Stage be taken now?
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	365	No.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	366	I move amendment No. 1:
In page 3, between lines 15 and 16, to insert the following:1.–In this Act unless the context otherwise requires–‘the Convention' means the Convention for the Protection of Human Rights and Fundamental Freedoms done at Rome on the 4th day of November, 1950, as amended by Protocol No. 11 to the Convention done at Strasbourg on the 11th day of May, 1994;‘Convention provisions' means the provisions set forth in the Schedule to this Act;‘declaration of incompatibility' means a declaration under section 2 of this Act;‘rule of law' includes common law;‘statutory provision' means any provision of an Act of the Oireachtas or of any order, regulation, rule, licence, bye-law or other like document made, issued or otherwise created thereunder or any statute, order, regulation, rule, licence, bye-law or other like document made, issued or otherwise created under a statute which continues in force in accordance with Article 50.1 of the Constitution.".Amendment No. 1 deals with certain technical aspects that would have to be considered if the Bill were to be recast along the lines which Deputy Costello and I proposed on Committee Stage. I know certain groupings of amendments have been suggested, but amendment No. 1 changes the definition section. This would be  changed if the alternative approach proposed by the Opposition were accepted by the Minister. This leads us to question whether we should consider the core of the Bill at this stage or merely mention it. Can I deal with the core point?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	367	The Deputy must speak to the amendment.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	368	We will have a substantial elaboration on a different approach to the Bill, which we have been suggesting. The changes I am proposing in the amendment are part of that approach. If the Chairman wishes we will cut to the chase and clarify that point and, if necessary, vote on it. This would affect the entire Bill. We want the Bill to be recast. There are 61 amendments tabled, many of which are related to the desire of the Opposition to have direct incorporation of the convention into domestic law, as opposed to the indirect approach adopted by the Minister. I suggest that we debate the main point and, as a consequence, many of the other amendments will fall into place.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	369	We have agreed that Report Stage be taken now and the Deputy has moved amendment No. 1, to which he should speak.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	370	I am speaking about amendment No. 1 in the context of our desire for a direct incorporation approach. If it is acceptable to my colleagues, we should argue this central issue. We might as well deal with it on this amendment as on any other.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	371	The Deputy should address amendment No. 1.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	372	I am dealing with it according to the broader framework of which I am speaking. The technical changes in amendment No. 1 would be made to the interpretation section if the approach I and other members of the Opposition advocated were adopted, namely, the incorporation of the convention into domestic law. That is the background to my proposals.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	373	There are many amendments so I am sure the Deputy will be able to refer to them when the opportunity arises. We are now talking about amendment No. 1 and I ask the Deputy to address himself to it.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	374	I am asking if we should deal with the substantive issue in the context of amendment No. 1 or another amendment. I do not mind which. It would be as well to get it out of the way and be finished with it. If we clarify the issue now, many of the other amendments will fall into place. The core difference—
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	375	Let me assist the Deputy. His amendment clearly anticipates a fundamentally different approach to the legislation. If he wants  to speak in support of that approach, now is the time to do so, whatever the Chair rules.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	376	Let us deal with it and have the point clarified once and for all, after which everything else will fall into place.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2003-05-21 00:00:00	Prelude	377	Proceed, Deputy.
