#KieranODonnell	unknown-#KieranODonnell-party	unknown-#KieranODonnell-dob	unknown-#KieranODonnell-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	0	The purpose of today's meeting is to discuss issues impacting the taxi industry. Before we begin I want to welcome our new clerk to the committee, Iqra Zainul Abedin. Today I am pleased to welcome, on behalf of the committee, Mr. Alan Cooley, Mr. James Maguire, Mr. Philip Egan and Mr. Des Dempsey from the Irish Taxi Drivers Federation; Mr. Alan Brennan and Mr. David McGuinness from Tiománai Tacsaí na hÉireann; Mr. Kevin Barrett from the Taxi Alliance of Ireland, who is attending remotely; and Mr. Jim Waldron from the National Private Hire and Taxi Association.  Witnesses are reminded of the long-standing parliamentary practice that they should not criticise nor make charges against any person, persons or entity by name or in such a way as to make him, her or it identifiable or otherwise engage in speech that might be regarded as damaging to the good name of the person or entity. If their statements are potentially defamatory in relation to any person or entity, they will be directed to discontinue their remarks and it is imperative that they comply with any such direction.  Members are reminded of the long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the Houses or an official either by name or in such a way as to make him or her identifiable. I also remind members of the constitutional requirement that they be physically present within the confines of the Leinster House complex to participate in public meetings. I will not permit a member to participate where he or she is not able to meet this constitutional requirement. Therefore, any member who attempts to participate from outside the precincts will be asked to leave the meeting. In this regard, I ask any member participating using Microsoft Teams to confirm that he or she is on the grounds of the Leinster House campus prior to making his or her contribution. If attending in the committee room, members are asked to exercise personal responsibility to protect themselves and others from the risk of contracting Covid-19. I now invite Mr. Cooley to make an opening statement on behalf of the Irish Taxi Drivers Federation.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	1	I thank the Chairman and committee members for the invitation to speak here today. My name is Alan Cooley and I am the president of the Irish Taxi Drivers Federation. I am joined by Mr. Philip Egan, our secretary, Mr. Des Dempsey, our assistant secretary, and Mr. James Maguire, our airport representative. We are grateful for the opportunity to appear before the committee to share our views on the taxi industry. The main points we wish to discuss today are the extension of the nine-year rule, the transfer of taxi licences, credit cards, the lack of suitability centres across the country, and the Uber situation in Ireland.
#KieranODonnell	unknown-#KieranODonnell-party	unknown-#KieranODonnell-dob	unknown-#KieranODonnell-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	2	Thank you, Mr. Cooley. I now invite Mr. McGuinness to make an opening statement on behalf of Tiománai Tacsaí na hÉireann.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	3	I also thank the Chairman and members for the opportunity to address the committee today on issues affecting the taxi sector.At the outset of the pandemic, we requested a five-year extension of the vehicle age for all vehicles to include new vehicles with loans attached and older vehicles due to exit the sector. Currently we have an electric vehicle, EV, grant. However, stock has become a real issue. Drivers with older vehicles cannot source an electric vehicle. If the operator changes vehicle in the short term due to end of vehicle life, the vehicle purchased may not meet the criteria for the EV grant. We have requested a common-sense approach, leaving operators in existing vehicles until EVs become available. We have written to the Minister for Transport with this request and so far received no reply. It is our view the sector needs to be incorporated into the public transport system. Taxis are the only 365-days-per-year, 24-hour, door-to-door transport service. This would lead to inclusion at large-scale events, resulting in temporary taxi stands and set-down and drop-off facilities. Currently large venues throughout Dublin have no taxi stands or set-down or drop-off areas resulting in operators not offering their services at the venues. Difficulties with parking and the threat of being fined are some of the reasons operators quoted. Dublin City Council's lack of engagement with the taxi sector at major public events needs to be addressed. Tiománaí Tacsaí na hÉireann resigned its seat on the taxi advisory committee, TAC, during the early months of the pandemic. It is our view the sector should be in a negotiation position as opposed to an advisory position with the Department of Transport. We requested changes to the committee subsequent to our resignation but all were refused. Many of the proposals we submitted to the Department and the TAC were not adopted. The TAC needs to be disbanded for a national transport forum that allows all bodies that provide public transport to input positively to the transport system of Ireland. Currently licences are non-transferable except on the death of the licence holder. Up until this decision, a taxi operator saw his or her licence as a business with the opportunity to build a small business to be shared or passed on to a suitable family member and, therefore, bringing younger generations into the sector. As this is no longer possible until after death, many drivers see the licence as a way of earning a weekly wage and do not see it as a small-business opportunity.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	4	I thank the Chairman and the committee for inviting me. I am a representative of the Taxi Alliance of Ireland, operating in County Tipperary and I have worked in the industry for nearly 30 years. I will bring some of the issues forward to the Chairman. There are a large number of illegal operators throughout the country. In the past 12 months, we have had success in catching some of these individuals with the help of the Garda and National Transport Authority, NTA, enforcement officers. However, many of these illegal operators continue to work as the Garda and the NTA do not have the resources to catch all of them. One way to resolve this issue is the establishment of a transport police with the powers to deal with this issue and the resources to deal with this problem on a permanent basis. In order for more people to join the taxi industry, especially in rural Ireland, these illegal operators need to be dealt with immediately before we lose more drivers. For example, a person was caught six months ago, taken to court and prosecuted, got a €200 fine and was operating the night after. That has to be stopped. Another issue I will bring to the attention of the committee is the buy-back of taxi plates. We need to make this process easier to engage in to recruit more taxi drivers to the industry, . At present, if a driver retires or leaves the industry, the driver cannot transfer his or her small public service vehicle, SPSV, plate to another individual. If a transfer of plate and other business areas such as phone and cars were easier, it would entice people to join the industry. To provide more SPSV operators available for closing time of pubs and nightclubs, we need to get the committee to consider asking the Licensed Vintners Association to come forward with a proposal to stagger the closing times of these establishments. This would reduce the number of people looking for taxis all at once at peak times on the weekends. It would also reduce stress on taxi drivers trying to provide a service as they can become overwhelmed with people trying to get taxis at those peak times. The Taxi Alliance of Ireland is a voluntary organisation to help the SPSV industry for urban and rural Ireland. We want to our industry to be as professional as any other industry in our country. The committee should feel free to ask me any issues about the above issues.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	5	I ask that the committee forgive me if some of this is repetitive because we all have the same problems. The National Private Hire and Taxi Association, NPHTA, has met many Members of Parliament in recent times and we have made presentations, including in the audiovisual room, to try to get the extension of vehicle age limits. We are here today to highlight these ongoing issues within our industry, which are impacting on the high professional standards set over previous years. A total of 5,000 drivers are facing hardship and stress and the possibility of being forced out of our industry because of vehicle age limits. This would mean longer wait times for the public if even a small percentage of these people leave the industry. While work volumes have surged over previous months, especially at nighttime, many drivers are not in a position to borrow large sums to invest in a new electric vehicle - that is if they can find one. There are many challenges with the grant scheme and we would like a discussion on how to make it more accessible to drivers. We have had no input to the present process. Used car costs have increased 60% according to car magazines. Fuel costs have reached an all time high. Service costs have risen and use of cashless payments mean less take-home pay for drivers, despite the recent fare increase. Taxi drivers are facing the same cost-of-living challenges that all other sectors face. These conditions are screaming out for a further extension of age limits to allow drivers time to recoup losses and build a financial footing to move forward with a newer vehicle, preferably an electric one. Extension of age limits would not, and should not, lower standards. A driver with terminal illness or maybe a stroke is not allowed transfer his or her licence and must keep it active, meaning he or she must be fully licensed and insured, which obviously incurs costs at a time of no income. The driver is possibly dying and it may happen over a period of days, weeks, months or even years. Why can this licence holder not transfer the licence before death? If a licence goes into inactive status it cannot be inherited. An inherited licence must be availed of within nine months. This is a time of mourning and should be extended to at least 12 months. All taxis have to do a national car test, NCT, once or sometimes twice per year. They then must wait 48 hours before returning to the same test centre to have the taxi-suitability test carried out by the same person in the same place. This should be done at the same time and, therefore, cut down time and expense for drivers. It could all be done in one visit. Security of drivers is a continuous concern. The NPHTA, for years, has requested a garda liaison officer to work with representative bodies. Our requests continue to go unheard. The NTA should also be considering providing drivers with security systems and advice. Assaults on drivers are common in our workplace. When has the NTA ever taken a case on behalf of a taxi driver? Generally drivers just have to suck it up. Passenger security should remain a priority of law makers. Strict vetting of entrants, while this could be quicker, should not be overlooked and possibly even be strengthened. Some legislative changes are being considered at present, but it would help if there were marshalled, better-located and properly-lit taxi ranks with CCTV monitoring. This could be considered.An example is College Green, which is right beside the Temple Bar area. Rideshare, Uber-style, by unlicensed drivers should not be entertained. The safety record for this type of service shows thousands of sexual assaults by unvetted drivers who provided this service. Passenger demands must be discussed in the context of what passenger expectations are, how overall transport policy needs to be adapted and that pub opening and closing times also need to be adapted. Free access to the Dublin Port tunnel should be considered as a benefit to passengers and the environment. We recently heard about arrangements for the Garth Brooks concert. We contacted the NTA to ask what provision had been made for taxis and the response was that the coach parking and pick-up points were outside the Garda cordon and located approximately 25 minutes' walk from the stadium. We were told taxis would not be allowed inside the Garda cordon and that we could operate as normal. This highlights the lack of consideration planners have given to our sector. Taxis continue to be overlooked. No major events should be allowed to take place unless SPSVs are considered as part of the transport planning. In recent years, thousands of drivers have protested against the Taxi Advisory Committee, TAC, which continues to fail drivers. Throughout Covid it was never proactive only reactive. It took our appearance before the Covid committee to get some supports. Despite the fact that minutes are now being published, the committee is far from transparent. Lots of the matters I outlined - those that truly affect taxi drivers - should have been discussed and presented to the Minister for future support. It is as if nothing happened in the past two years. Our association believes representatives of taxi drivers should regularly meet the Minister and the NTA to promote better public transport services. Transport providers should have a forum in which to present to policymakers. I read in The
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	332	Is Mr. Waldron saying drivers do not have a forum or they do?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	333	There is no platform whatsoever for taxi drivers at the moment. They keep saying to us go on-----
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	334	There is the Taxi Advisory Committee.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	335	They keep saying to us go on to the Taxi Advisory Committee and we keep saying "No" because it does not represent us. It is a talking shop, as people have said already. We are also outvoted insofar as everybody else in the room who does not drive a taxi or has not really got an interest has an equal decision.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	336	This is something I want to come in on. What is the make-up of the Taxi Advisory Committee? Is it the Garda, the county council and so on?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	337	It is the Garda, county councils, the disability association and the hotel industry. There are four representatives to represent-----
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	338	Would taxi drivers like their own room where they and only they can talk backward and forward to the NTA to raise the issues and get delivery? Like in any negotiation drivers will not get it all their own way but at least we can make the nine years 12 years and not 15 years or whatever.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	339	The way it is currently, all the decisions taken on the taxi industry go to public consultation. Before any decision is taken, the NTA decides what is happening and then puts it out to public consultation, without contacting any of the groups sitting here. I doubt it contacts any taxi driver. It goes to public consultation and if the NTA likes the decision of the public consultation then it implements the decision. If it does not it still implements the decision but there is no contact point between the Department of Transport, the NTA and any group that represents any number of taxi drivers.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	340	One of the questions I might put to the NTA next week is on what the resistance is to having a meeting in a forum consisting of it and the groups present, full stop.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	341	It would be great if the Acting Chairman got an answer to that, because-----
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	342	It may not be the answer the groups want but I will certainly put the question.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	343	At least we will have an answer.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	344	We will try not to get sidetracked.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	345	We would love an answer because we and the four groups here are singing from-----
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	346	The level of frustration is very palpable.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	347	Yes.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	348	There are so many issues the groups are trying to get addressed. I am somebody who lives in Dublin and uses taxis, though probably not as much as some rural members do. I use taxis and I was not aware of half the issues raised in the meeting today.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	349	Take the recruitment campaign. I do not think any driver here or any of the organisations have been contacted to give a positive reason for why a person might want to be a taxi driver. How does somebody in the NTA start a recruitment campaign without contacting taxi drivers or their organisations to sell it as a positive experience?
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	350	That is a very valid point. Before they put that out, lots of organisations would say that this was what they were thinking and maybe ask for views.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	351	Yes.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	352	That might head things off at the pass.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	353	The NTA could have asked us to do a survey of our members to find out the positives of being a taxi driver. One of them is that you decide your own hours. That is a positive in any job. You hear people talking about how it is a new thing with working from home but we have been doing it for years. We have been deciding our hours for years. Even with the recruitment campaign the NTA is doing at the moment, nobody has been contacted within the industry to give a positive reason people should come into the industry - nobody. That shows the lack of contact again.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	354	One point the NTA made when we had its representatives before us on another subject, which was active travel or something, was there was only a shortage of taxis for two or four hours a night twice a week. Is that valid? Then the rest of the time we are not short of taxis. Our guests agree with that point.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	355	Except when there are concerts on and things like that. That makes for huge demand.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	356	Yes, and football matches and so on.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	357	We have come out of a pandemic, so since St. Patrick's Day of this year it has really gone full tilt and we are trying to catch up with the situation.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	358	On the shortage of taxis for the four hours a week, I will give the Acting Chairman some of the figures from the NTA fare review for 2022. Dublin has 7.4% taxis per 1,000 people. Brussels has 1.9% for 1,000 people. Oslo has 0.6% per 1,000 people. People are calling it a shortage of taxis but I do not think anybody in this room will say there is one. There is no other public transport. The Luas is gone, the DART is gone and buses are gone.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	359	It is fair to say we are not comparing like with like because there is the Uber situation in some of those cities as well.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	360	Actually-----
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	361	There are also 24-hour services.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	362	There are other transport services and in Oslo-----
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	363	There are 24-hour buses and so on.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	364	The Acting Chairman mentioned Uber regarding Oslo and questioned people a couple of minutes ago. Initially, cities allowed Uber to operate within them but more and more the cities are withdrawing Uber's licence to operate because of the problems that keep recurring.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	365	Yes.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	366	Uber is not the be-all and the answer to everything in our city but Dublin-----
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	367	All the representatives have made the point quite clearly that from their perspective there is-----
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	368	I guarantee it is not just from my perspective but from the customer's perspective.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	369	Yes, the organisations are bringing their valued knowledge to this.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	370	There are huge issues with customer safety with Uber, so it is not just from the perspective of the taxi drivers' representative groups. It has a lot to do with the quality of service and the price of service. That affects the customer. It does not affect me because I would never use one.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	371	I am going to let the Chairman back in and then I have a couple more points so he can let me back in. I think we have a few visitors joining us after that.
#KieranODonnell	unknown-#KieranODonnell-party	unknown-#KieranODonnell-dob	unknown-#KieranODonnell-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	372	I take it Senator Horkan has a few concluding remarks.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	373	Yes. It would be useful for the drivers' representatives to put themselves in our position next Wednesday at 1.30 p.m. when we are quizzing the NTA. I ask them to give me, separately or together, the five, six or eight main points. They have all been raised today. There was the point about the vehicle licences and the point about the transfer of licences. There was the issue around credit cards. We did not get to discuss whether that is still an issue or whether the groups are accepting of that, or whatever.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	374	Would all the points that we made not have been written down at this committee?
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	375	Yes, but I am giving the representatives the opportunity. What do they want to make sure I ask the NTA?
#KieranODonnell	unknown-#KieranODonnell-party	unknown-#KieranODonnell-dob	unknown-#KieranODonnell-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	376	There might be points that we have not covered today that the representatives might assist us with.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	377	I have plenty of ammunition already-----
#KieranODonnell	unknown-#KieranODonnell-party	unknown-#KieranODonnell-dob	unknown-#KieranODonnell-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	378	We have the four points.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	379	----I am just offering the representative groups this opportunity.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	380	We will do up something for the Senator.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	381	We definitely want answers about how after midnight there is no other transport service in Dublin operating but us. We are taking the full hit from the people's anger about standing on the street waiting to get home. Dublin Bus basically drops hundreds of thousands of people into Dublin and then goes home.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	382	CIÉ admits that for the past ten years, up to the pandemic, it dropped in 280,000 people from 7 a.m. until 10.45 p.m. We then have to bring them home.
#KieranODonnell	unknown-#KieranODonnell-party	unknown-#KieranODonnell-dob	unknown-#KieranODonnell-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	383	Okay.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	384	It is not a problem but Dublin has expanded. We are going out to Bray or out to Ratoath or Ashbourne. Technically, it is not Dublin but that is what we are doing. When a car goes out, it is gone. If I go to say, Santry, it is 20 minutes there and 20 minutes back. We want to be an integral service, with CIÉ, out on the road. We want to know why there is no DART operating.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	385	Would the representatives be in favour of more 24-hour buses?
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	386	Of course.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	387	And the DART.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	388	Every other city has it. We are there to look after the public and get them there and back. The Senator was talking about Uber. We are vetted every five years. I have to renew my PSV licence every five years, so you do that four months before your licence is up. We are all vetted. If you are not then you cannot renew your licence. I do not want a free-for-all. I do not want a person going in to work on a Monday morning, driving into town, and you do not know who he or she is.
#GerryHorkan	unknown-#GerryHorkan-party	unknown-#GerryHorkan-dob	unknown-#GerryHorkan-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	389	I take the point. I thank all the drivers for all they are doing for all of us and right across the country. I have lots of stuff myself but if there are particular issues the representatives want us to raise, please make sure to because the NTA will be sitting where they are this day next week and we have the opportunity to ask questions of it. I thank the Chairman.
#KieranODonnell	unknown-#KieranODonnell-party	unknown-#KieranODonnell-dob	unknown-#KieranODonnell-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	390	I move to non-members. Deputy Boyd Barrett and Deputy Ó Laoghaire wish to come in as well. I will be liberal with time.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	391	I thank the Chairman. To be honest, I must apologise as well as I have to go back over to the Dáil. We are bouncing back and forth. I heard all the presentations at the outset and People Before Profit will support all the demands the groups are making.I thank Tiománaí Tacsaí Na hÉireann, the NPHTA, the Irish Taxi Drivers Federation and the Taxi Alliance of Ireland for all their work in representing taxi drivers. One thing that I cannot understand, and I think the committee should ponder, is why it is that an ordinary car can stay on the road if it passes the NCT, but a taxi that is perfectly okay to drive has this arbitrary nine-year rule imposed on it. I support drivers on that.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	392	There are buses out there that are ancient. That thing that does tea tours is from 1954. What is the difference?
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	393	What is the difference? I want the committee to ponder that fact. It is completely unfair. There is no reason for it. I cannot understand the reason for it.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	394	If the Deputy does not mind me saying so, wheelchair accessible vehicles can stay on the road for 15 years. Some taxis are allowed to stay on the road for ten years and some for 15 years. Are some people more important than other people? I do not know where it comes from.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	395	It makes no sense to me, and I hope the committee will take that on board.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	396	We are talking about vehicle suitability and the ten-year ruling. Normal cars have to go through the NCT every two years. We have to go every year. Modern cars these days last longer, are in better condition and are better made.
#KieranODonnell	unknown-#KieranODonnell-party	unknown-#KieranODonnell-dob	unknown-#KieranODonnell-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	397	Is it fair to say, Mr. Cooley, that the ask of the taxi drivers is a relatively straightforward one? We are coming out of a pandemic and many of the members of the organisations represented here today were not operating for a long period of time. They are not looking for cars to be an infinite age, they want to keep them for 15 years, to allow drivers sufficient time. I would have thought there is generally support within the taxi sector to move towards the use of electric vehicles. That is the feeling I get from all the taxi drivers I speak to.
#	unknown-#-party	unknown-#-dob	unknown-#-constituency	speech	unkown-language	2022-09-14 00:00:00	Issues Impacting the Taxi Industry: Discussion	398	Of course. All that we want is a common-sense approach and to be listened to. That is what we want.
